"Freq [GHz]","re(S(Antenna1_1_1,Antenna1_1_1)) []","im(S(Antenna1_1_1,Antenna1_1_1)) []"
5,0.0462413399964618,0.175623995869599
5.0016,0.0469652987838198,0.17493453404759
5.0032,0.0476845560573228,0.174245085916465
5.0048,0.0483992708804516,0.173555655829146
5.0064,0.0491096000808932,0.172866241704806
5.008,0.0498156980542365,0.172176835201619
5.0096,0.0505177165787258,0.17148742188852
5.0112,0.0512158046419369,0.170797981421972
5.0128,0.0519101082765083,0.170108487727739
5.0144,0.0526007704084916,0.169418909182669
5.016,0.0532879307137617,0.168729208790483
5.0176,0.0539717254857303,0.168039344366568
5.0192,0.054652287512056,0.167349268718782
5.0208,0.0553297459610568,0.166658929827263
5.0224,0.0560042262733198,0.165968271024243
5.024,0.0566758500716147,0.16527723116887
5.0256,0.0573447350625032,0.164585744824039
5.0272,0.058010994961753,0.163893742430218
5.0288,0.0586747394145477,0.163201150471296
5.0304,0.0593360739307015,0.162507891646422
5.032,0.0599950998188713,0.161813885029858
5.0336,0.0606519141307714,0.161119046234829
5.0352,0.0613066096093865,0.160423287566393
5.0368,0.0619592746371893,0.159726518182295
5.0384,0.0626099931983542,0.159028644235843
5.04,0.0632588448349766,0.158329569025781
5.0416,0.0639059046072889,0.157629193141164
5.0432,0.0645512430628815,0.156927414597244
5.0448,0.0651949262019206,0.156224128976351
5.0464,0.0658370154463715,0.155519229560789
5.048,0.066477567609219,0.154812607461723
5.0496,0.0671166348686924,0.154104151747078
5.0512,0.0677542647374887,0.153393749572437
5.0528,0.068390500037,0.152681286297945
5.0544,0.0690253788675384,0.151966645616214
5.056,0.0696589345845664,0.151249709669228
5.0576,0.0702911957669258,0.150530359168955
5.0592,0.0709221861910677,0.149808473515761
5.0608,0.0715519248012864,0.149083930917018
5.0624,0.0721804256799507,0.148356608505329
5.064,0.0728076980187407,0.147626382456537
5.0656,0.0734337460828825,0.146893128109552
5.0672,0.0740585691873859,0.146156720086765
5.0688,0.0746821616572826,0.145417032415977
5.0704,0.0753045127988669,0.144673938653934
5.072,0.0759256068639355,0.143927312013258
5.0736,0.0765454230190305,0.143177025490468
5.0752,0.0771639353106825,0.142422951998205
5.0768,0.0777811126326551,0.141664964500059
5.0784,0.0783969186911903,0.140902936149373
5.08,0.0790113119792557,0.140136740431371
5.0816,0.0796242457367913,0.139366251310283
5.0832,0.0802356679319594,0.138591343380167
5.0848,0.0808455212273928,0.137811892020342
5.0864,0.0814537429584462,0.137027773556004
5.088,0.0820602651104471,0.136238865422758
5.0896,0.0826650143039485,0.135445046336833
5.0912,0.0832679117749803,0.134646196472111
5.0928,0.0838688733703042,0.133842197636047
5.0944,0.0844678095386667,0.133032933459584
5.096,0.0850646253330544,0.13221828958408
5.0976,0.0856592204159481,0.131398153857218
5.0992,0.0862514890725789,0.130572416533925
5.1008,0.0868417680531832,0.129740350040285
5.1024,0.0874298722722593,0.128901803792451
5.104,0.0880152067748221,0.128057285482557
5.1056,0.0885976417306605,0.127206701939622
5.1072,0.0891770423035928,0.126349963576461
5.1088,0.0897532687167222,0.125486984609584
5.1104,0.0903261763316933,0.124617683279099
5.112,0.0908956157289464,0.123741982067609
5.1136,0.0914614328089735,0.122859807930113
5.1152,0.0920234689005716,0.121971092506893
5.1168,0.0925815608760981,0.121075772360406
5.1184,0.093135541285722,0.120173789186176
5.12,0.0936852384976783,0.119265090044672
5.1216,0.0942304768564174,0.118349627578194
5.1232,0.0947710768492577,0.117427360224747
5.1248,0.095306855284533,0.116498252438922
5.1264,0.0958376254860419,0.115562274899762
5.128,0.0963631974969938,0.114619404713632
5.1296,0.096883378297855,0.113669625616085
5.1312,0.0973979720361913,0.112712928166721
5.1328,0.0979067802687118,0.111749309931044
5.1344,0.0984096022158171,0.110778775659321
5.136,0.09890623502749,0.109801337459422
5.1376,0.0993964740610295,0.108817014950678
5.1392,0.0998801131697872,0.107825835413714
5.1408,0.100356945002948,0.10682783393129
5.1424,0.100826761315649,0.105823053510137
5.144,0.101289353288409,0.104811545193786
5.1456,0.101744511856451,0.103793368163393
5.1472,0.102192028047724,0.102768589821564
5.1488,0.102631693327922,0.101737285864168
5.1504,0.1030632999548,0.100699540332157
5.152,0.103486641336286,0.0996554456513696
5.1536,0.103901512397694,0.0986051026593391
5.1552,0.104307709949523,0.0975486206030943
5.1568,0.104705033064665,0.0964861171309543
5.1584,0.105093283453604,0.0954177182623234
5.16,0.105472265848606,0.0943435583394759
5.1616,0.105841788376917,0.0932637799563424
5.1632,0.106201662951945,0.0921785338782864
5.1648,0.106551705646445,0.0910879789338814
5.1664,0.106891737073699,0.0899922818906789
5.168,0.107221582768686,0.088891617312977
5.1696,0.107541073551257,0.0877861673985783
5.1712,0.107850045901298,0.0866761217975513
5.1728,0.108148342317889,0.0855616774079794
5.1744,0.108435811673462,0.0844430381617123
5.176,0.108712309561948,0.0833204147801076
5.1776,0.108977698631925,0.0821940245217728
5.1792,0.109231848919759,0.0810640909012981
5.1808,0.109474638161733,0.0799308434039906
5.1824,0.109705952098182,0.0787945171685977
5.184,0.109925684765614,0.0776553526660329
5.1856,0.110133738771824,0.0765135953546916
5.1872,0.110330025558013,0.0753694953215674
5.1888,0.110514465641885,0.0742233069110596
5.1904,0.110686988850753,0.0730752883376822
5.192,0.110847534525629,0.0719257012868625
5.1936,0.11099605172031,0.0707748105029422
5.1952,0.111132499369459,0.0696228833661778
5.1968,0.11125684644468,0.0684701894593242
5.1984,0.111369072086582,0.0673170001251166
5.2,0.111469165715839,0.0661635880153574
5.2016,0.111555641124245,0.0650106795981397
5.2032,0.111630027492758,0.0638582128430163
5.2048,0.111692352611538,0.0627064599730293
5.2064,0.11174265472798,0.0615556922600754
5.208,0.111780982525734,0.0604061795499743
5.2096,0.111807395077727,0.0592581897858248
5.2112,0.111821961775165,0.0581119885336666
5.2128,0.111824762239538,0.0569678385112291
