"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.2186426789411,0.980628011713644
2.505,-19.7318443143666,1.04592310016892
2.51,-19.2034026375109,1.09797640862227
2.515,-18.6592137353727,1.13782400491831
2.52,-18.1178120861237,1.16692014707408
2.525,-17.5915602882767,1.18681327902817
2.53,-17.0881736147227,1.19897049644521
2.535,-16.6120854862763,1.20470147081826
2.54,-16.165504637446,1.20513879401603
2.545,-15.7491735177863,1.20124608770033
2.55,-15.3628888128542,1.1938374015777
2.555,-15.0058487664774,1.18359940093641
2.56,-14.6768803738516,1.17111239172134
2.565,-14.3745855095544,1.15686865833614
2.57,-14.0974331392178,1.14128772948386
2.575,-13.8438162741728,1.12472876732365
2.58,-13.6120859009845,1.10750038583356
2.585,-13.4005704090957,1.0898683346559
2.59,-13.2075859231978,1.07206137998528
2.595,-13.0314416088826,1.0542757226823
2.6,-12.870442419829,1.03667821077107
2.605,-12.7228912686576,1.01940858421279
2.61,-12.5870922146109,1.00258095799954
2.615,-12.4613554926668,0.986284718385564
2.62,-12.3440053291955,0.970585013758709
2.625,-12.2333910190252,0.955523011253751
2.63,-12.1279014956062,0.941116078808632
2.635,-12.0259833433316,0.927358075285647
2.64,-11.9261618082739,0.91421989481285
2.645,-11.827064105669,0.901650417581178
2.65,-11.7274438274408,0.889577980533791
2.655,-11.6262050920276,0.877912444268596
2.66,-11.522424798939,0.8665478804828
2.665,-11.4153713508941,0.855365842061791
2.67,-11.3045182469114,0.844239120189449
2.675,-11.1895514346708,0.83303583541176
2.68,-11.070369490877,0.82162366828074
2.685,-10.9470765412737,0.809874013062529
2.69,-10.8199682129075,0.797665849434134
2.695,-10.68951157406,0.784889133608232
2.7,-10.5563203152558,0.771447577910861
2.705,-10.4211268273919,0.757260719210469
2.71,-10.2847527312374,0.742265253407953
2.715,-10.1480795051941,0.726415658105526
2.72,-10.0120204414137,0.709684168172665
2.725,-9.8774950321033,0.69206020633528
2.73,-9.74540642987836,0.673549383844055
2.735,-9.6166223762897,0.65417218775763
2.74,-9.49195963104714,0.633962467130008
2.745,-9.37217181187357,0.61296581717323
2.75,-9.25794029009935,0.591237939123966
2.755,-9.14986778258253,0.568843039677531
2.76,-9.04847415781934,0.545852306477686
2.765,-8.9541940331301,0.522342490680146
2.77,-8.86737573744506,0.498394603149618
2.775,-8.78828128078229,0.474092724760321
2.78,-8.71708699718055,0.449522927777435
2.785,-8.6538846597152,0.424772282100139
2.79,-8.59868282295604,0.399927942648398
2.795,-8.55140837286669,0.375076284791738
2.8,-8.5119081500443,0.350302076492561
2.805,-8.47995069199295,0.325687661864682
2.81,-8.45522813231505,0.301312140991848
2.815,-8.43735839560001,0.277250529769413
2.82,-8.42588778467507,0.253572890922042
2.825,-8.4202941836015,0.230343428973421
2.83,-8.41999107517192,0.207619549667589
2.835,-8.42433258081765,0.185450895504811
2.84,-8.43261978755764,0.163878369823542
2.845,-8.44410853454449,0.142933177175722
2.85,-8.45801884242217,0.12263591672505
2.855,-8.47354609821244,0.102995767882995
2.86,-8.48987400339155,0.0840098234348966
2.865,-8.50618916269017,0.0656626232939124
2.87,-8.52169708552358,0.0479259483778997
2.875,-8.53563919920582,0.0307589232665018
2.88,-8.54731033651997,0.0141084778442795
2.885,-8.55607596537086,-0.00208981090793099
2.89,-8.56138849251094,-0.0179104840583513
2.895,-8.56280170701615,-0.0334365899438884
2.9,-8.55998267178953,-0.0487577408019069
2.905,-8.55272033485545,-0.0639679083172782
2.91,-8.54093035678043,-0.0791630394021516
2.915,-8.52465583669007,-0.0944386058795105
2.92,-8.50406395663711,-0.109887191486055
2.925,-8.47943872067023,-0.125596225388816
2.93,-8.45117025347839,-0.141645956195979
2.935,-8.4197413401867,-0.158107742319806
2.94,-8.38571193508361,-0.175042704153578
2.945,-8.34970248592272,-0.192500767552875
2.95,-8.31237682028694,-0.210520092530059
2.955,-8.27442536491604,-0.229126864658082
2.96,-8.23654924917796,-0.248335408393031
2.965,-8.19944571282375,-0.268148573696654
2.97,-8.16379517610434,-0.288558333375212
2.975,-8.13025003659388,-0.309546541121672
2.98,-8.09942526777104,-0.331085789730981
2.985,-8.07189072792872,-0.353140329168799
2.99,-8.0481650030556,-0.375667001211056
2.995,-8.02871060995776,-0.398616165891491
3,-8.01393032317347,-0.421932593103894
3.005,-8.00416438430889,-0.445556313701634
3.01,-7.99968840112346,-0.46942342120005
3.015,-8.00071170800826,-0.493466827961954
3.02,-8.00737602462507,-0.517616980931869
3.025,-8.019754289855,-0.541802549506456
