"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.9515732327371,0.953540843612464
2.505,-19.531567875122,1.0132890151767
2.51,-19.0742166078247,1.06222760615255
2.515,-18.5994096135875,1.10107653224699
2.52,-18.1219563923555,1.13087599944661
2.525,-17.652251646178,1.15276830645846
2.53,-17.1972136479254,1.16786881666938
2.535,-16.761182982649,1.17720138470789
2.54,-16.3466613062523,1.18167383359924
2.545,-15.9548717329381,1.18207555609373
2.55,-15.5861642973132,1.17908585905968
2.555,-15.2403008050475,1.17328650816804
2.56,-14.916651169027,1.16517501425479
2.565,-14.6143270544581,1.15517701307529
2.57,-14.3322720351781,1.14365705495726
2.575,-14.0693222330562,1.13092769265579
2.58,-13.8242470245711,1.11725691315259
2.585,-13.595776792643,1.10287415340957
2.59,-13.3826221947151,1.08797509645851
2.595,-13.1834884005797,1.07272548625668
2.6,-12.9970863040256,1.05726415520888
2.605,-12.8221422147569,1.04170544532966
2.61,-12.6574071584595,1.02614119411703
2.615,-12.5016661181849,1.01064240815084
2.62,-12.353747644271,0.995260750964906
2.625,-12.2125338460894,0.980029950200091
2.63,-12.076970580592,0.964967194396494
2.635,-11.946077606896,0.950074593324708
2.64,-11.8189582519379,0.93534073826521
2.645,-11.6948081813994,0.920742385119395
2.65,-11.5729227956403,0.906246263304826
2.655,-11.4527027901097,0.891810990023681
2.66,-11.333657543064,0.877389057646149
2.665,-11.2154060664128,0.862928843296186
2.67,-11.0976754105799,0.848376585701829
2.675,-10.9802965503248,0.833678269873083
2.68,-10.8631979587585,0.818781362753923
2.685,-10.746397125757,0.803636347573348
2.69,-10.629990505659,0.788198026356875
2.695,-10.5141423070305,0.772426555986339
2.7,-10.3990726367043,0.756288219077171
2.705,-10.2850454940172,0.739755925490746
2.71,-10.1723570112367,0.722809466799636
2.715,-10.0613243574579,0.705435548424396
2.72,-9.95227552412261,0.687627631408254
2.725,-9.84554021600438,0.669385621888974
2.73,-9.74144195579884,0.650715443684356
2.735,-9.64029141972594,0.631628531030353
2.74,-9.542380965265,0.612141270002625
2.745,-9.44798028834708,0.592274417438358
2.75,-9.35733307522528,0.572052519734893
2.755,-9.27065453362326,0.551503345035135
2.76,-9.18812964678368,0.530657341479074
2.765,-9.10991202337731,0.509547129668186
2.77,-9.0361232076305,0.488207027274037
2.775,-8.96685234944137,0.466672610525518
2.78,-8.90215612950644,0.444980306614745
2.785,-8.84205887785706,0.423167011441177
2.79,-8.78655281776753,0.401269730777909
2.795,-8.73559844146019,0.379325233677001
2.8,-8.68912496227722,0.357369717327578
2.805,-8.64703090025272,0.335438473594049
2.81,-8.60918477336689,0.313565555268905
2.815,-8.57542598248059,0.291783438527616
2.82,-8.54556589993588,0.27012267905017
2.825,-8.51938922663283,0.248611563853035
2.83,-8.49665568548268,0.227275759161672
2.835,-8.47710208047238,0.206137961184078
2.84,-8.46044479268486,0.185217553893348
2.845,-8.44638273835606,0.164530283770619
2.85,-8.43460081261032,0.14408796171699
2.855,-8.42477383115155,0.123898203303204
2.86,-8.41657093302702,0.103964220518466
2.865,-8.40966041636714,0.084284676949392
2.87,-8.40371492068111,0.0648536218294511
2.875,-8.3984168489503,0.0456605092978871
2.88,-8.39346391645237,0.0266903169219773
2.885,-8.38857464205221,0.00792376658754265
2.89,-8.38349364817794,-0.0106623500390179
2.895,-8.37799655352651,-0.0290947422199344
2.9,-8.37189431428609,-0.0474030947266298
2.905,-8.36503681346397,-0.0656194592267277
2.91,-8.35731559964843,-0.0837775758282114
2.915,-8.34866559480862,-0.10191214802277
2.92,-8.33906579150245,-0.120058090220461
2.925,-8.32853882184363,-0.138249773922907
2.93,-8.31714949117212,-0.156520295325187
2.935,-8.30500230179317,-0.174900787376176
2.94,-8.29223808437967,-0.193419795546701
2.945,-8.27902989047951,-0.212102734434456
2.95,-8.26557827740802,-0.230971435637489
2.955,-8.25210618916252,-0.250043795973369
2.96,-8.23885359737062,-0.269333526536961
2.965,-8.22607204705962,-0.288850002258718
