"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-21.4374984219989,0.888366838469237
2.505,-21.0809471655067,0.992963969083208
2.51,-20.5737408405431,1.08383219208863
2.515,-19.9647322044791,1.15827770128294
2.52,-19.2997508961823,1.21597769268173
2.525,-18.6150620807003,1.2581255534095
2.53,-17.9362609726032,1.28661784546288
2.535,-17.2799388987811,1.3035131478628
2.54,-16.6560609226302,1.31074921055248
2.545,-16.070082971758,1.31002998492735
2.55,-15.5245401065279,1.3028038148565
2.555,-15.0201409984403,1.29028281516725
2.56,-14.5564868944317,1.27347661709551
2.565,-14.1325302247471,1.25322782959681
2.57,-13.746860491938,1.23024404176017
2.575,-13.3978785876797,1.20512483517817
2.58,-13.0838995511532,1.17838377678919
2.585,-12.803209963649,1.1504660350469
2.59,-12.5540961569512,1.12176231275775
2.595,-12.3348540049203,1.09261979186879
2.6,-12.1437865548754,1.0633506491042
2.605,-11.9791938590876,1.0342385820111
2.61,-11.839357721073,1.00554367694347
2.615,-11.7225231144573,0.977505848391329
2.62,-11.6268777154949,0.950346998685982
2.625,-11.5505308087242,0.924272011852191
2.63,-11.4914927191414,0.899468599738073
2.635,-11.447656425778,0.876106070171234
2.64,-11.416782938088,0.854333017285532
2.645,-11.3964927531112,0.834273993527442
2.65,-11.3842658420775,0.816025285352201
2.655,-11.3774529832012,0.79964997593979
2.66,-11.3733010938122,0.785172618353056
2.665,-11.3689948809258,0.772573977981301
2.67,-11.3617160013421,0.76178645336089
2.675,-11.3487192576096,0.752690866017653
2.68,-11.3274229295278,0.745115411561219
2.685,-11.2955077638875,0.738837408890516
2.69,-11.2510165480759,0.733588349572362
2.695,-11.1924443487225,0.729062316643817
2.7,-11.1188091299604,0.724927454293374
2.705,-11.0296939524309,0.720839637454705
2.71,-10.9252549899429,0.716457184455185
2.715,-10.8061942267283,0.711455212344417
2.72,-10.6737000413612,0.705538342253134
2.725,-10.5293631590687,0.6984507037763
2.73,-10.3750776669004,0.689982636480039
2.735,-10.2129372950538,0.67997395702425
2.74,-10.0451361449363,0.668314061540232
2.745,-9.87388078311833,0.654939448414924
2.75,-9.70131784196448,0.639829378154982
2.755,-9.52947887205908,0.623000398517756
2.76,-9.36024186321639,0.604500390129305
2.765,-9.19530773411782,0.584402645348511
2.77,-9.0361891722143,0.56280034079742
2.775,-8.88420895446431,0.539801622463868
2.78,-8.74050515296857,0.515525419610577
2.785,-8.60604078240661,0.490097988740633
2.79,-8.48161600886468,0.463650175609576
2.795,-8.36788144873286,0.436315295214021
2.8,-8.26535139590725,0.408227565140733
2.805,-8.17441628187804,0.379520988239558
2.81,-8.09535375602088,0.350328596459469
2.815,-8.02833819918528,0.320781973915282
2.82,-7.97344840388018,0.291010985680735
2.825,-7.93067338678134,0.261143645496214
2.83,-7.89991633748841,0.231306061044227
2.835,-7.88099675140344,0.201622410851762
2.84,-7.87365085522806,0.172214896114732
2.845,-7.8775303980363,0.143203625122158
2.85,-7.89220004266806,0.114706390249762
2.855,-7.91713351435722,0.0868382820928402
2.86,-7.95170879594929,0.0597111067852421
2.865,-7.99520273166912,0.0334325571367009
2.87,-8.04678550952933,0.00810510019620263
2.875,-8.10551557582682,-0.0161754642197205
2.88,-8.17033576711448,-0.039321791253892
2.885,-8.240071471397,-0.0612571419834227
2.89,-8.31343194330705,-0.0819178935852234
2.895,-8.38901585757297,-0.101256350013423
2.9,-8.46532238855336,-0.119243778760375
2.905,-8.54076885728275,-0.135873538871278
2.91,-8.61371603127455,-0.151164094093062
2.915,-8.68250142032849,-0.165161673731027
2.92,-8.74548060096092,-0.177942285892068
2.925,-8.80107551515261,-0.189612770875862
2.93,-8.84782780621436,-0.200310588144093
2.935,-8.88445419808919,-0.210202111732425
2.94,-8.90990016229231,-0.219479293124604
2.945,-8.92338750087548,-0.228354721976432
2.95,-8.92445158924998,-0.237055274170564
2.955,-8.91296474193907,-0.245814728926791
2.96,-8.88914320414781,-0.254865848890117
2.965,-8.85353707678071,-0.264432504903571
2.97,-8.80700424423005,-0.274722421104812
2.975,-8.75067078755549,-0.285921021316496
2.98,-8.68588175159403,-0.298186723100173
2.985,-8.61414651624554,-0.311647852603112
2.99,-8.53708302218936,-0.326401168980556
2.995,-8.45636453834642,-0.342511859921729
3,-8.37367184372439,-0.360014742794632
3.005,-8.29065251091771,-0.378916381759672
3.01,-8.20888817642028,-0.399197801177408
3.015,-8.1298697696795,-0.420817510386715
3.02,-8.05498007445013,-0.443714600523565
3.025,-7.98548264678878,-0.467811732278633
3.03,-7.922515877611,-0.493017885194233
3.035,-7.8670909921443,-0.51923079057204
3.04,-7.82009279822043,-0.546339018324725
3.045,-7.78228215516673,-0.57422370851827
3.05,-7.75429927152742,-0.602759969433406
3.055,-7.73666710198965,-0.631817977543886
3.06,-7.72979419456442,-0.661263826974071
3.065,-7.73397664653806,-0.690960172721045
3.07,-7.74939867750285,-0.720766735688118
3.075,-7.77613162010246,-0.750540710397747
3.08,-7.81413116403117,-0.780137159317939
3.085,-7.86323267557973,-0.809409439290743
3.09,-7.92314468175617,-0.838209744663289
3.095,-7.99344046550405,-0.866389840043794
3.1,-8.07354812868243,-0.893802060641562
3.105,-8.16273936131322,-0.920300683783878
3.11,-8.26011764940043,-0.945743747022445
3.115,-8.36460672164207,-0.96999541880877
3.12,-8.47494050840695,-0.992928998607614
3.125,-8.58965620068459,-1.01443059750568
3.13,-8.70709248420064,-1.03440352710185
3.135,-8.82539530151893,-1.0527733352251
3.14,-8.94253383973419,-1.06949334747665
3.145,-9.05632929010217,-1.08455044173915
3.15,-9.16449867492309,-1.09797066221543
3.155,-9.26471487483382,-1.10982411352895
3.16,-9.35468253810733,-1.1202284866405
3.165,-9.4322273165843,-1.12935051666617
3.17,-9.49539335393839,-1.13740472577962
3.175,-9.54254154575365,-1.14464901988244
3.18,-9.57243929488248,-1.15137701006987
3.185,-9.58433210036049,-1.15790737476935
3.19,-9.57798833552689,-1.1645710039587
3.195,-9.55371170905176,-1.17169702714548
3.2,-9.51231964318425,-1.17959902971624
3.205,-9.45509044645655,-1.1885627107829
3.21,-9.38368593039252,-1.19883600760401
3.215,-9.30005834648415,-1.21062231794584
3.22,-9.20635159228327,-1.22407699877366
3.225,-9.10480540119779,-1.23930693244055
3.23,-8.99766948874427,-1.25637263885174
3.235,-8.88713200450705,-1.27529228042239
3.24,-8.77526416974755,-1.29604684812879
3.245,-8.66398102700911,-1.31858590003065
3.25,-8.55501672721622,-1.34283335887013
3.255,-8.44991203496294,-1.36869297526202
3.26,-8.35001134943409,-1.39605325016054
3.265,-8.25646676764259,-1.42479168517574
3.27,-8.17024675982531,-1.45477832736651
3.275,-8.09214770042199,-1.48587864802504
3.28,-8.02280666686778,-1.51795580576555
3.285,-7.9627144338897,-1.55087238442113
3.29,-7.91222793359149,-1.58449169335165
3.295,-7.87158158714174,-1.61867871707637
3.3,-7.84089728132838,-1.65330079468547
3.305,-7.82019281420446,-1.68822810219094
3.31,-7.80938872244028,-1.72333400963451
3.315,-7.80831364907663,-1.75849535790284
3.32,-7.81670823423081,-1.79359271570827
3.325,-7.83422776315976,-1.82851065326444
3.33,-7.86044376085534,-1.86313807650339
3.335,-7.89484472195821,-1.89736864966262
3.34,-7.93683629943559,-1.93110134051791
3.345,-7.98574130839104,-1.96424110998712
3.35,-8.040799792312,-1.99669976219866
3.355,-8.10116977057667,-2.0283969709226
3.36,-8.16592899413369,-2.05926148091784
3.365,-8.23407829683471,-2.08923247166818
3.37,-8.30454713798158,-2.1182610572774
3.375,-8.37620178032856,-2.14631188339508
3.38,-8.44785673346458,-2.17336474396939
3.385,-8.51828976236659,-2.19941613717924
3.39,-8.58626073653216,-2.22448065461737
3.395,-8.65053425748018,-2.24859206324834
3.4,-8.70990576575242,-2.27180396460706
3.405,-8.7632303459501,-2.29418988258955
3.41,-8.80945311652324,-2.31584266987631
