"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.0796388627755,1.04047186027077
2.505,-18.5483672239856,1.07428514288603
2.51,-18.0388657007774,1.0972604802125
2.515,-17.5610391173554,1.11151230091049
2.52,-17.1197787625494,1.11888704257725
2.525,-16.7167550064631,1.12094239125405
2.53,-16.3516247998098,1.11897167286339
2.535,-16.0228054833913,1.11404234308573
2.54,-15.7279551972379,1.10703446106964
2.545,-15.4642646327112,1.09867374246407
2.55,-15.2286318248683,1.08955779730709
2.555,-15.0177669899428,1.08017585950631
2.56,-14.8282583252731,1.0709229301997
2.565,-14.6566190160076,1.0621094416329
2.57,-14.4993289082628,1.05396750568318
2.575,-14.3528796702025,1.04665486952178
2.58,-14.2138286689621,1.04025757753626
2.585,-14.078863933337,1.0347924054402
2.59,-13.9448793994428,1.03020998979357
2.595,-13.8090571024776,1.02639950366211
2.6,-13.6689501564283,1.02319545512861
2.605,-13.5225586336094,1.02038688641066
2.61,-13.3683901962286,1.01772884838027
2.615,-13.2054974462775,1.01495559185656
2.62,-13.0334870345974,1.01179460015126
2.625,-12.8524984760787,1.00798037608108
2.63,-12.6631547855017,1.00326689001303
2.635,-12.4664901945957,0.997437775439011
2.64,-12.2638627839669,0.990313679673378
2.645,-12.056860629553,0.981756562490589
2.65,-11.8472094887871,0.971671081818054
2.655,-11.6366885523236,0.960003491854479
2.66,-11.4270586430824,0.946738638388743
2.665,-11.2200049978181,0.931895675822698
2.67,-11.0170949249838,0.915523093061099
2.675,-10.8197492666602,0.897693548716875
2.68,-10.6292257062176,0.878498865029846
2.685,-10.4466115887609,0.858045439296099
2.69,-10.2728239327155,0.836450204059586
2.695,-10.1086144830613,0.813837189683794
2.7,-9.9545779664161,0.790334681465433
2.705,-9.81116213341213,0.766072930182039
2.71,-9.67867843507618,0.741182339538519
2.715,-9.5573125918407,0.715792063384863
2.72,-9.44713449691217,0.690028921472449
2.725,-9.34810714191661,0.664016568168
2.73,-9.26009440046291,0.637874840474001
2.735,-9.18286764129576,0.611719222957378
2.74,-9.11611124042246,0.585660381284377
2.745,-9.05942709965714,0.559803713449397
2.75,-9.012338376749,0.53424888264
2.755,-8.97429264770063,0.509089303532329
2.76,-8.9446648166416,0.484411554522721
2.765,-8.92276002891282,0.460294701901123
2.77,-8.90781695995685,0.436809526505843
2.775,-8.89901187327148,0.414017656482002
2.78,-8.89546375218109,0.391970615662845
2.785,-8.89624097133507,0.370708811411349
2.79,-8.90036974689351,0.350260495957555
2.795,-8.90684477692081,0.330640755991571
2.8,-8.91464214685352,0.311850587262261
2.805,-8.92273465278375,0.293876128297619
2.81,-8.93010939025333,0.276688134593867
2.815,-8.9357872995006,0.260241776486638
2.82,-8.93884413833602,0.244476836707137
2.825,-8.93843212629929,0.229318371021461
2.83,-8.93380128786537,0.21467787501609
2.835,-8.92431942355044,0.200454965671402
2.84,-8.90948953665783,0.186539551822309
2.845,-8.88896368561289,0.172814429381052
2.85,-8.86255225854155,0.159158196675304
2.855,-8.83022811409692,0.145448361815926
2.86,-8.79212521931585,0.131564490450242
2.865,-8.74853190941583,0.117391240441957
2.87,-8.69987919758058,0.102821140376073
2.875,-8.64672494181867,0.0877569919835138
2.88,-8.58973485875898,0.0721138096072984
2.885,-8.52966150328831,0.05582024553829
2.89,-8.46732238941263,0.0388194955241865
2.895,-8.40357824396717,0.0210697039053897
2.9,-8.33931230635029,0.00254391967330506
2.905,-8.27541137034747,-0.0167703207519324
2.91,-8.21274896124253,-0.0368717107487579
