"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.2328956532316,1.00299401351976
2.505,-18.7493512930988,1.04280703277973
2.51,-18.2724467438086,1.07202218832113
2.515,-17.8146812876818,1.09241288236295
2.52,-17.3833297932441,1.10563431493501
2.525,-16.9820408874635,1.113145036094
2.53,-16.6120376886057,1.11619148056394
2.535,-16.2729558694687,1.11582144235876
2.54,-15.9634046627215,1.11290779580909
2.545,-15.6813337807087,1.10817335068286
2.55,-15.4242713827571,1.10221295119874
2.555,-15.1894795013411,1.09551156438562
2.56,-14.9740591631926,1.08845836698595
2.565,-14.7750267475445,1.08135739399823
2.57,-14.589375946165,1.07443547961112
2.575,-14.4141344722055,1.06784836019589
2.58,-14.2464207177042,1.06168570621213
2.585,-14.0835027502735,1.05597588422308
2.59,-13.922859274509,1.05069108038795
2.595,-13.7622403616606,1.0457533256406
2.6,-13.5997240499688,1.04104171924066
2.605,-13.4337640005794,1.0364009380138
2.61,-13.2632238793119,1.0316508675626
2.615,-13.087394216279,1.02659692904862
2.62,-12.9059898076012,1.02104054338408
2.625,-12.7191273804816,1.01478906933625
2.63,-12.5272855374979,1.00766460049903
2.635,-12.3312506956516,0.999511112594099
2.64,-12.1320539624955,0.990199658483942
2.645,-11.9309042290665,0.979631522822655
2.65,-11.7291223664548,0.96773943273694
2.655,-11.5280804766094,0.954487092458998
2.66,-11.3291490468772,0.939867398428619
2.665,-11.1336534699447,0.923899717589291
2.67,-10.9428403344613,0.906626596872932
2.675,-10.7578530355178,0.88811023944687
2.68,-10.5797156585659,0.86842897727704
2.685,-10.409323761238,0.847673940444055
2.69,-10.2474406205316,0.825946026210288
2.695,-10.0946975496574,0.803353230989179
2.7,-9.95159702806488,0.780008356518502
2.705,-9.81851762418025,0.756027084563492
2.71,-9.69571985923714,0.731526372350858
2.715,-9.58335239025639,0.7066231383962
2.72,-9.48145808264578,0.68143317183821
2.725,-9.38997965592976,0.656070224579932
2.73,-9.30876473919497,0.630645231573262
2.735,-9.23757031044647,0.60526561071753
2.74,-9.17606651975088,0.580034605419182
2.745,-9.12384002659208,0.555050628039062
2.75,-9.08039701111257,0.530406574564368
2.755,-9.04516606497456,0.506189090158543
2.76,-9.01750129680041,0.482477762625397
2.765,-8.99668588832056,0.459344238925325
2.77,-8.98193647709688,0.436851260888956
2.775,-8.9724087531915,0.415051636403218
2.78,-8.96720455636997,0.393987164733682
2.785,-8.9653808837583,0.373687553041962
2.79,-8.96596099679781,0.35416937157032
2.795,-8.96794788086621,0.335435114864021
2.8,-8.97034003109674,0.317472435750081
2.805,-8.97214947114684,0.300253633869205
2.81,-8.97242165922865,0.283735480507929
2.815,-8.97025668874927,0.267859454166992
2.82,-8.96483103618002,0.252552447612029
2.825,-8.95541887415641,0.237727981466009
2.83,-8.94141184427956,0.223287932803459
2.835,-8.92233617383449,0.209124744786579
2.84,-8.89786604065358,0.195124048320233
2.845,-8.86783236164177,0.181167592103837
2.85,-8.83222632104415,0.167136341090663
2.855,-8.79119746374434,0.1529136026906
2.86,-8.74504643806034,0.138388019587898
2.865,-8.69421290506244,0.123456293548504
2.87,-8.63925940935682,0.108025522720303
2.875,-8.58085224019279,0.0920150712159304
2.88,-8.51974041900156,0.075357926041861
2.885,-8.45673390397999,0.0580015344962409
2.89,-8.39268208817233,0.0399081526018773
2.895,-8.32845338883835,0.0210547541957699
2.9,-8.26491660153355,0.0014325712131947
2.905,-8.20292445372155,-0.0189536479498927
2.91,-8.14329952952397,-0.0400865902183552
2.915,-8.08682262408308,-0.061937462290574
2.92,-8.03422340946958,-0.084467135535037
2.925,-7.98617314657804,-0.107627305764682
2.93,-7.94327920747736,-0.131361623127266
2.935,-7.90608106506633,-0.155606763013556
2.94,-7.87504738246188,-0.180293423193372
2.945,-7.85057395908045,-0.205347239374091
2.95,-7.83298219005361,-0.230689623087654
2.955,-7.82251778938207,-0.256238527830423
2.96,-7.81934962473076,-0.281909158843347
2.965,-7.8235684443612,-0.307614649848682
2.97,-7.83518541308108,-0.333266719973654
2.975,-7.85413040735769,-0.358776344134625
2.98,-7.88025004746989,-0.384054457600343
2.985,-7.91330553681732,-0.409012723412025
2.99,-7.95297041867842,-0.433564391280192
2.995,-7.99882844786151,-0.457625268070997
3,-8.05037181715896,-0.481114830148059
3.005,-8.10700009867226,-0.503957487323844
3.01,-8.16802031427669,-0.526084011352536
3.015,-8.23264861277753,-0.547433128899656
3.02,-8.30001410451077,-0.567953258837278
3.025,-8.36916543204216,-0.5876043610395
3.03,-8.4390806585717,-0.606359840106371
3.035,-8.50868093382081,-0.624208421702369
3.04,-8.57684832239415,-0.641155892941527
3.045,-8.64244789838782,-0.657226581505527
3.05,-8.70435391509265,-0.672464424823097
3.055,-8.76147942536641,-0.686933479684833
3.06,-8.8128084021576,-0.700717735673997
3.065,-8.8574287591485,-0.71392011533794
3.07,-8.89456455090035,-0.726660602042926
3.075,-8.92360521277489,-0.739073500961824
3.08,-8.94412978124957,-0.751303901841904
3.085,-8.95592419097526,-0.763503510114395
3.09,-8.95899022430322,-0.775826058947379
3.095,-8.95354535769127,-0.788422574708335
3.1,-8.94001341918529,-0.801436778987274
3.105,-8.91900688120462,-0.815000896326981
3.11,-8.89130209187931,-0.829232093513202
3.115,-8.85780936231102,-0.844229710787195
3.12,-8.8195399750504,-0.86007336217171
3.125,-8.77757218325144,-0.876821927355482
3.13,-8.73301806393068,-0.894513355097836
3.135,-8.68699270180784,-0.913165189395769
3.14,-8.64058678728491,-0.932775670573836
3.145,-8.59484322227308,-0.953325266952935
3.15,-8.55073796904627,-0.974778490627827
3.155,-8.50916504428814,-0.997085872684965
3.16,-8.47092532742627,-1.02018598845306
3.165,-8.43671869703938,-1.04400745576658
3.17,-8.40713896651198,-1.06847085123933
3.175,-8.3826710589737,-1.0934905053703
3.18,-8.3636899205944,-1.11897617372146
3.185,-8.35046070698652,-1.14483457385659
3.19,-8.34313991291156,-1.17097080602606
3.195,-8.34177713200109,-1.19728967621149
3.2,-8.3463173285089,-1.22369694130773
3.205,-8.35660348943705,-1.25010050531268
3.21,-8.37237966349457,-1.27641158508431
3.215,-8.39329449076073,-1.30254586906676
3.22,-8.41890532362751,-1.32842468402921
3.225,-8.44868318822074,-1.3539761756969
3.23,-8.48201874919862,-1.37913650539525
3.235,-8.51822963801844,-1.40385104844476
3.24,-8.55656929440065,-1.42807557814588
3.245,-8.59623764097335,-1.45177739774105
3.25,-8.63639370998095,-1.47493637400888
3.255,-8.67617029824869,-1.49754582024262
3.26,-8.71469060433656,-1.51961316268948
3.265,-8.75108662683936,-1.54116031876854
3.27,-8.78451888169265,-1.56222373224262
3.275,-8.814196885758,-1.58285399326637
3.28,-8.83939959925034,-1.60311501690477
3.285,-8.85949493510634,-1.623082752724
3.29,-8.87395734918952,-1.64284344403365
3.295,-8.88238255436012,-1.66249147955719
3.3,-8.88449847496154,-1.68212691423498
3.305,-8.88017177685111,-1.70185276615721
3.31,-8.8694096184318,-1.72177221292897
3.315,-8.85235647827749,-1.74198582336557
3.32,-8.82928634293378,-1.76258895592886
3.325,-8.80059083535784,-1.78366943909861
3.33,-8.76676399289272,-1.8053056269196
3.335,-8.72838471236589,-1.82756489262159
3.34,-8.68609784639875,-1.85050258607556
3.345,-8.64059487119612,-1.87416145266423
3.35,-8.59259509267626,-1.89857148535948
3.355,-8.54282801443388,-1.92375015547707
3.36,-8.49201744040056,-1.94970295941977
3.365,-8.44086767330838,-1.9764242100274
3.37,-8.39005190693073,-2.00389800510426
3.375,-8.34020290657156,-2.03209930119746
3.38,-8.29190581577714,-2.06099504589075
3.385,-8.24569293351459,-2.09054531242731
3.39,-8.20204020937165,-2.12070440438503
3.395,-8.16136522472531,-2.15142190913025
3.4,-8.12402634872276,-2.18264367207509
3.405,-8.09032286280863,-2.21431269568636
