"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.3662570197298,0.916579653054755
2.505,-19.9987590926222,0.988595849265005
2.51,-19.5632167230565,1.05005518621816
2.515,-19.0840751442431,1.10073093734241
2.52,-18.5818533697115,1.14109186601617
2.525,-18.0724753457185,1.17200538639172
2.53,-17.5675902028073,1.19451096881689
2.535,-17.0753159884518,1.20967397154148
2.54,-16.6010539761417,1.21850423112826
2.545,-16.1482073409583,1.22191833594702
2.55,-15.7187526985572,1.2207280178404
2.555,-15.3136686241238,1.21564257311732
2.56,-14.9332454196916,1.20727786516665
2.565,-14.5773038976701,1.19616767671971
2.57,-14.2453472751414,1.18277518088528
2.575,-13.9366653240318,1.167503511015
2.58,-13.650404737203,1.15070497459656
2.585,-13.3856161354995,1.13268887652045
2.59,-13.141284685989,1.11372799861107
2.595,-12.9163496977519,1.09406389028303
2.6,-12.7097165323987,1.07391111852531
2.605,-12.5202634501356,1.05346062265132
2.61,-12.3468453308147,1.03288231607653
2.615,-12.1882954215646,1.0123270348864
2.62,-12.0434262318353,0.991927939222022
2.625,-11.9110303936602,0.97180145872969
2.63,-11.7898820159598,0.952047844674943
2.635,-11.6787392209991,0.932751421303402
2.64,-11.5763481527855,0.91398059689582
2.645,-11.4814489119955,0.895787713883855
2.65,-11.3927836228346,0.878208819409431
2.655,-11.3091067915747,0.86126343569576
2.66,-11.2291978935256,0.844954419314302
2.665,-11.1518760575893,0.829267995453842
2.67,-11.0760164453286,0.814174051276288
2.675,-11.0005677584385,0.799626754590561
2.68,-10.9245701421553,0.785565564503835
2.685,-10.8471725428789,0.771916651060211
2.69,-10.7676486125818,0.758594740130399
2.695,-10.685410107123,0.745505337297701
2.7,-10.6000169022245,0.732547281784657
2.705,-10.5111828947984,0.719615518753392
2.71,-10.4187773180506,0.706603988765002
2.715,-10.3228213320863,0.693408491147124
2.72,-10.2234799931768,0.679929403450855
2.725,-10.1210501286304,0.666074131751866
2.73,-10.0159448244047,0.651759197072526
2.735,-9.90867541582478,0.636911897080261
2.74,-9.79983194747773,0.621471498954122
2.745,-9.69006309824896,0.605389968892285
2.75,-9.58005642900034,0.588632261629206
2.755,-9.47051971240873,0.571176212479957
2.76,-9.362163867866,0.553012101254582
2.765,-9.25568790599563,0.534141951823619
2.77,-9.15176607767339,0.5145786383261
2.775,-9.05103724039432,0.494344865368271
2.78,-8.95409638812985,0.473472081110883
2.785,-8.8614881521828,0.451999365617892
2.79,-8.77370204233613,0.429972342861646
2.795,-8.69116919727978,0.407442130133106
2.8,-8.61426032786828,0.384464354946058
2.805,-8.54328467053038,0.361098239986826
2.81,-8.47848962056449,0.337405764663309
2.815,-8.42006095941471,0.313450895732589
2.82,-8.36812341935806,0.28929888415029
2.825,-8.32274150025378,0.26501561788053
2.83,-8.28392043088614,0.240667017373774
2.835,-8.25160722029707,0.21631846656658
2.84,-8.22569177802397,0.19203426243132
2.845,-8.20600807721273,0.167877074641123
2.85,-8.19233543416753,0.143907406765721
2.855,-8.18439992388666,0.120183043998979
2.86,-8.18187602062646,0.0967584886707437
2.865,-8.18438856718097,0.073684373551036
2.87,-8.19151518263158,0.0510068560338733
2.875,-8.20278921422022,0.0287669912395819
2.88,-8.21770339726162,0.00700009738733782
2.885,-8.23571429526849,-0.0142648817595838
2.89,-8.25624767818615,-0.0350059988696575
2.895,-8.27870488855198,-0.0552088868250858
2.9,-8.30247028701288,-0.0748672824598167
2.905,-8.32691971313671,-0.0939834630824443
2.91,-8.3514299926761,-0.11256855948478
2.915,-8.37538925788028,-0.130642719294942
2.92,-8.3982079762893,-0.148235088350124
2.925,-8.41933033087237,-0.16538358690626
2.93,-8.43824564968664,-0.182134457086848
2.935,-8.45449944472358,-0.198541577738867
2.94,-8.46770364304951,-0.214665544638798
2.945,-8.47754555638175,-0.230572533667838
2.95,-8.48379515940114,-0.246332971659457
2.955,-8.48631034660582,-0.26202006187746
2.96,-8.48503988241009,-0.277708206265102
2.965,-8.48002388407994,-0.293471387995013
2.97,-8.47139186311117,-0.309381573257787
2.975,-8.45935836713734,-0.325507189442381
2.98,-8.44421650632244,-0.341911732094105
2.985,-8.42632967056768,-0.358652547793281
2.99,-8.40612182231813,-0.375779819649733
2.995,-8.38406679858978,-0.393335779506025
3,-8.36067709641622,-0.411354147671623
3.005,-8.33649247863973,-0.429859798423811
3.01,-8.31206881833631,-0.448868634241549
3.015,-8.28796744171842,-0.468387644705096
3.02,-8.2647451871979,-0.48841512346856
3.025,-8.24294533164291,-0.508941015214137
3.03,-8.22308944569524,-0.529947360742694
3.035,-8.20567018870233,-0.55140881494694
3.04,-8.19114499345793,-0.573293214365555
3.045,-8.17993057538598,-0.595562175348491
3.05,-8.17239816440262,-0.618171707936556
3.055,-8.16886932788526,-0.641072836480574
3.06,-8.16961228529736,-0.664212224819268
3.065,-8.17483862398941,-0.687532802090138
3.07,-8.18470028298109,-0.710974398512688
3.075,-8.19928677905014,-0.734474390600186
3.08,-8.21862261868397,-0.757968374542773
3.085,-8.2426648788368,-0.781390871686596
3.09,-8.2713010315102,-0.804676082840533
3.095,-8.3043470139134,-0.827758702758228
3.1,-8.34154574199151,-0.850574805031356
3.105,-8.38256615185474,-0.873062810725818
3.11,-8.4270030362956,-0.895164539689438
3.115,-8.47437787834069,-0.916826351658177
3.12,-8.52414099344165,-0.938000364355489
3.125,-8.57567524491169,-0.958645735797292
3.13,-8.62830168568691,-0.978729981893733
3.135,-8.68128733720951,-0.99823029228942
3.14,-8.73385540378785,-1.01713479173685
3.145,-8.78519797770512,-1.03544368028563
3.15,-8.83449129228786,-1.05317018694004
3.155,-8.88091329253322,-1.07034124624223
3.16,-8.92366316851361,-1.08699782590932
3.165,-8.96198223187581,-1.10319482809888
3.17,-8.99517530873022,-1.11900050774888
3.175,-9.02263167268331,-1.1344953758159
3.18,-9.04384436899926,-1.14977058666007
3.185,-9.05842683548523,-1.16492584597207
3.19,-9.06612570661987,-1.18006691577808
3.195,-9.06682902277475,-1.19530282468733
3.2,-9.06056920773561,-1.21074292358983
3.205,-9.04752064478025,-1.22649393810291
3.21,-9.02799206986215,-1.24265716726667
3.215,-9.00241422819588,-1.25932597135573
3.22,-8.97132377268697,-1.27658365908061
3.225,-8.93534434506583,-1.29450185219938
3.23,-8.89516603961633,-1.3131393644028
3.235,-8.85152437206045,-1.33254160238505
3.24,-8.80517974789136,-1.35274045030144
3.245,-8.75689831543439,-1.37375458148789
3.25,-8.70743477902016,-1.39559013157225
3.255,-8.65751763817707,-1.41824163794358
3.26,-8.60783698806407,-1.4416931773526
3.265,-8.55903497147059,-1.46591961567587
3.27,-8.51169868534538,-1.490887906469
3.275,-8.46635539111999,-1.51655838491638
3.28,-8.42346970060568,-1.54288601161842
3.285,-8.38344242672038,-1.56982153774376
3.29,-8.34661082131549,-1.59731257111448
3.295,-8.31324984415359,-1.6253045339348
3.3,-8.28357422623668,-1.65374150678798
3.305,-8.25774107952203,-1.68256696287683
3.31,-8.23585281654878,-1.71172440101405
3.315,-8.21796027558303,-1.74115788348585
3.32,-8.20406585401986,-1.77081249362075
3.325,-8.19412659999635,-1.80063472216823
3.33,-8.18805717237299,-1.83057280077277
3.335,-8.18573263605246,-1.8605769880603
3.34,-8.18699107941725,-1.89059982652371
3.345,-8.19163606923454,-1.92059637800765
3.35,-8.19943892868658,-1.95052444713674
3.355,-8.21014096310147,-1.98034480399088
3.36,-8.22345559611696,-2.01002141004625
3.365,-8.23907055787292,-2.03952165227839
3.37,-8.25665018100037,-2.06881658775049
3.375,-8.27583785820427,-2.09788120032343
3.38,-8.2962588131782,-2.12669466351691
3.385,-8.31752319676605,-2.15524060531227
3.39,-8.33922962219845,-2.18350736804308
3.395,-8.36096919210051,-2.21148824749909
3.4,-8.38233002566778,-2.23918170335417
3.405,-8.40290233616585,-2.26659152227625
3.41,-8.42228397886524,-2.29372691371603
3.415,-8.44008645589555,-2.32060252924433
3.42,-8.45594123027394,-2.34723838260387
3.425,-8.46950623128622,-2.37365965735989
3.43,-8.48047235279078,-2.39989639564248
3.435,-8.4885697208809,-2.42598305717981
3.44,-8.49357354552385,-2.45195795168296
3.445,-8.49530924537066,-2.47786255005569
