"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.6450999711242,0.685857316263647
2.505,-20.7721882114994,0.771185809036599
2.51,-20.7692338202316,0.861885182097833
2.515,-20.6191386528028,0.953665595295952
2.52,-20.3214041081822,1.04160437958939
2.525,-19.8926797343386,1.12122731207031
2.53,-19.3616234590326,1.18936873201658
2.535,-18.7612502058903,1.244468457964
2.54,-18.1224981390612,1.28635656763922
2.545,-17.4707369858161,1.315802121466
2.55,-16.8249002361132,1.33407039033743
2.555,-16.1981354744232,1.34259990988124
2.56,-15.5990136261704,1.34280892335924
2.565,-15.0327506125536,1.33599899984233
2.57,-14.5022209255444,1.32331920110746
2.575,-14.0087210766928,1.30576321100563
2.58,-13.5525135383721,1.28418203551923
2.585,-13.1332015219128,1.25930256624967
2.59,-12.7499808748122,1.23174699861581
2.595,-12.4018063247902,1.20205083656711
2.6,-12.0874986570937,1.17067865054013
2.605,-11.8058118771811,1.1380374298266
2.61,-11.5554730583764,1.10448772871593
2.615,-11.3352036808438,1.07035285801717
2.62,-11.1437279367158,1.03592642986686
2.625,-10.979772113378,1.00147852186068
2.63,-10.8420571025776,0.967260650176203
2.635,-10.7292860613047,0.933509738102187
2.64,-10.6401278637159,0.900451175173779
2.645,-10.5731972354705,0.868301027620687
2.65,-10.5270320847909,0.837267417013016
2.655,-10.500068568498,0.80755104425463
2.66,-10.4906145324469,0.779344784038944
2.665,-10.496822388794,0.75283226783346
2.67,-10.5166629238866,0.728185343218587
2.675,-10.5479019932028,0.705560286390746
2.68,-10.5880831687608,0.685092721287542
2.685,-10.6345197263661,0.66689121553724
2.69,-10.6843007087676,0.65102970303493
2.695,-10.7343156156493,0.637539037638914
2.7,-10.7813025994578,0.626398263581376
2.705,-10.8219235573753,0.617526430537431
2.71,-10.8528673011784,0.610776093661253
2.715,-10.8709780889314,0.605929752214457
2.72,-10.8734019610714,0.60270051122201
2.725,-10.8577383071647,0.600737909651662
2.73,-10.8221801046588,0.599639273873573
2.735,-10.7656248647875,0.598966154998438
2.74,-10.687740281791,0.598264479834437
2.745,-10.5889746700797,0.597086363295779
2.75,-10.4705103572976,0.595011181304246
2.755,-10.3341670050771,0.591663637052997
2.76,-10.1822687679757,0.586727172603027
2.765,-10.0174929924625,0.579951897852605
2.77,-9.84271788929706,0.571157095510286
2.775,-9.66088344751254,0.560229057349435
2.78,-9.47487529286737,0.547115427276422
2.785,-9.28743577138912,0.531817333871405
2.79,-9.10110265960794,0.514380522869275
2.795,-8.91817255674875,0.494886417267889
2.8,-8.74068471292739,0.473443789612884
2.805,-8.57042033429999,0.450181439097014
2.81,-8.40891265391594,0.42524205231724
2.815,-8.25746386589183,0.39877727031355
2.82,-8.11716562977821,0.370943882763642
2.825,-7.98892081847846,0.341901025375739
2.83,-7.873464806404,0.311808210899423
2.835,-7.77138520390761,0.280824058807582
2.84,-7.68313936306384,0.249105563662327
2.845,-7.60906921315952,0.216807788763197
2.85,-7.5494133406096,0.184083873840486
2.855,-7.50431618666402,0.15108526587239
2.86,-7.47383438939522,0.117962100666065
2.865,-7.45794031832574,0.084863667481982
2.87,-7.45652290444821,0.0519389022286122
2.875,-7.46938567538261,0.0193368504213099
2.88,-7.49624218400616,-0.012792950557035
2.885,-7.53670878735819,-0.0443002265820126
2.89,-7.59029482653516,-0.0750339349789805
2.895,-7.6563903830641,-0.104842505951494
2.9,-7.73425185050341,-0.133574457841586
2.905,-7.82298555030427,-0.161079479682536
2.91,-7.92153021894836,-0.18721009861095
2.915,-8.02863915941063,-0.211824037252292
2.92,-8.14286347657843,-0.234787399289444
2.925,-8.26253834967748,-0.255978762570621
2.93,-8.38577480329878,-0.275294242550311
2.935,-8.51046006912195,-0.292653503474062
