"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.870700166702,0.734218795020309
2.505,-19.8904196077496,0.797569254028602
2.51,-19.8390089094097,0.862762308778566
2.515,-19.7089875953942,0.928210172738823
2.52,-19.4975245687051,0.991996137910486
2.525,-19.2073989762637,1.05212681726606
2.53,-18.84674413552,1.10680726591703
2.535,-18.4277026331683,1.15465632254443
2.54,-17.964521398139,1.19481091349552
2.545,-17.4717011671416,1.22691785430389
2.55,-16.9626154013895,1.25104836659034
2.555,-16.4487260649301,1.26758037343511
2.56,-15.9393125136342,1.27708347696703
2.565,-15.4415453643017,1.28022513900456
2.57,-14.9607432619664,1.27770318638014
2.575,-14.5006953298918,1.2702021636232
2.58,-14.063979279243,1.25836810933416
2.585,-13.6522418065807,1.24279624655216
2.59,-13.2664296384984,1.22402699642514
2.595,-12.906972180428,1.20254697947518
2.6,-12.5739214940881,1.17879275246753
2.605,-12.2670572384352,1.15315581532252
2.61,-11.985963731056,1.1259880449113
2.615,-11.730085417846,1.09760701843642
2.62,-11.4987656236575,1.06830098112941
2.625,-11.2912727244374,1.03833332637369
2.63,-11.1068163996866,1.00794652971418
2.635,-10.944556563961,0.977365543022419
2.64,-10.8036062969286,0.946800656626954
2.645,-10.6830301790933,0.916449841072468
2.65,-10.5818389336852,0.886500580068127
2.655,-10.4989811158884,0.8571311980809
2.66,-10.4333324423307,0.82851166323746
2.665,-10.3836834291595,0.800803847506457
2.67,-10.3487260644594,0.774161208276394
2.675,-10.3270401724335,0.748727838277537
2.68,-10.3170807421367,0.724636859717815
2.685,-10.3171672265437,0.702008110037709
2.69,-10.3254767076578,0.680945122036424
2.695,-10.3400425816408,0.661531421371664
2.7,-10.3587611143482,0.64382624490163
2.705,-10.3794079666622,0.627859849702707
2.71,-10.3996669118127,0.613628711402453
2.715,-10.417172209606,0.601090997088586
2.72,-10.4295652350353,0.590162839090584
2.725,-10.4345643594766,0.580715979538695
2.73,-10.4300452091885,0.572577370541848
2.735,-10.414126388396,0.565531242592978
2.74,-10.3852536440354,0.559323932404425
2.745,-10.3422745973003,0.553671483223705
2.75,-10.2844959147323,0.548269664639544
2.755,-10.2117161362281,0.542805699448324
2.76,-10.1242300682201,0.536970730516258
2.765,-10.0228040913983,0.530471924347637
2.77,-9.90862531587935,0.523043168629313
2.775,-9.78323041788463,0.514453552705397
2.78,-9.64842205867802,0.504513140748263
2.785,-9.50618087840179,0.493075914211963
2.79,-9.35858065836937,0.480040096913421
2.795,-9.20771214196472,0.46534628964525
2.8,-9.05561929883511,0.448973987896231
2.805,-8.9042495841864,0.430937067836946
2.81,-8.75541810619901,0.411278777366436
2.815,-8.61078449567633,0.390066663240224
2.82,-8.47184048477007,0.367387756038923
2.825,-8.33990600169934,0.34334422430023
2.83,-8.21613153223158,0.318049598510072
2.835,-8.1015048097513,0.291625615023996
2.84,-7.99686013111936,0.264199651803167
2.845,-7.90288892242811,0.235902720642349
2.85,-7.8201506064831,0.206867939392875
2.855,-7.74908294582056,0.177229416563382
2.86,-7.69001136511211,0.147121470833932
2.865,-7.64315689484296,0.116678114780861
2.87,-7.60864256241056,0.0860327370217254
2.875,-7.58649799198841,0.0553179208470718
2.88,-7.57666228737532,0.0246653437843508
2.885,-7.57898511751891,-0.00579428893449378
2.89,-7.59322602438294,-0.0359313378026514
2.895,-7.61905209099095,-0.0656173847131483
2.9,-7.65603408144924,-0.0947255129554117
2.905,-7.70364112723426,-0.123130752499089
2.91,-7.7612343705077,-0.150710754234576
2.915,-7.82805981610085,-0.177346733181847
2.92,-7.90324088248739,-0.202924751788701
2.925,-7.98577135609407,-0.227337382617609
2.93,-8.07450956039023,-0.250485797091697
2.935,-8.16817478040625,-0.272282303584423
2.94,-8.26534725911868,-0.292653337123584
2.945,-8.36447320032148,-0.31154285596074
2.95,-8.46387637012598,-0.32891604617601
2.955,-8.56177782463935,-0.344763187132535
2.96,-8.65632504560029,-0.359103415754123
2.965,-8.74563136010792,-0.371988096533453
2.97,-8.8278254795366,-0.383503407889805
2.975,-8.90111010117821,-0.393771733269491
2.98,-8.96382698112582,-0.402951464225306
2.985,-9.01452460534156,-0.411234901768183
2.99,-9.05202342776453,-0.418844084011341
2.995,-9.07547289551321,-0.426024592968375
3,-9.08439483655498,-0.433037623413112
3.005,-9.07870848534015,-0.440150833055603
3.01,-9.05873447857798,-0.447628658867959
3.015,-9.02517733297255,-0.455722880918852
3.02,-8.97908833624847,-0.464664154644721
3.025,-8.92181282256182,-0.474655109336284
3.03,-8.85492712369566,-0.485865391886256
3.035,-8.78017096650572,-0.498428782988101
3.04,-8.69938061246561,-0.512442301459488
3.045,-8.61442717270549,-0.527967025533939
3.05,-8.5271631128849,-0.545030256482749
3.055,-8.43937861606923,-0.563628621549785
3.06,-8.35276816178743,-0.583731705827297
3.065,-8.26890690278534,-0.605285886871337
3.07,-8.18923556723513,-0.628218100364881
3.075,-8.11505250386599,-0.65243933963768
3.08,-8.04751115374625,-0.677847784669774
3.085,-7.98762153201407,-0.704331492492978
3.09,-7.93625429268237,-0.731770643208144
3.095,-7.89414618874443,-0.760039349695457
3.1,-7.86190609117256,-0.789007088721548
3.105,-7.84002067914015,-0.818539788760369
3.11,-7.82885937831459,-0.848500646659323
3.115,-7.82867808048921,-0.878750728227498
3.12,-7.83962128366339,-0.909149418595199
3.125,-7.86172262285285,-0.93955478433174
3.13,-7.8949034927567,-0.969823907049759
3.135,-7.93896984536592,-0.999813260668654
3.14,-7.99360716175645,-1.02937919053038
3.145,-8.05837372714097,-1.0583785667855
3.15,-8.13269245154958,-1.08666969135082
3.155,-8.21584162670513,-1.11411352671167
3.16,-8.30694520551791,-1.14057532987581
3.165,-8.40496337694693,-1.1659267678145
3.17,-8.5086845804349,-1.19004857406895
3.175,-8.61672028354406,-1.21283379369769
3.18,-8.72750433859067,-1.23419161775489
3.185,-8.8392988522986,-1.25405176581778
3.19,-8.95020875742361,-1.27236927351368
3.195,-9.05820729386738,-1.2891294800996
3.2,-9.16117407818656,-1.30435286230231
3.205,-9.25694684794882,-1.31809927400736
3.21,-9.34338658906776,-1.330471065173
3.215,-9.41845402412766,-1.34161448716662
3.22,-9.48029359085746,-1.35171887527002
3.225,-9.52731883786807,-1.36101320522573
3.23,-9.55829196840986,-1.36975990113647
3.235,-9.57238938367243,-1.37824607614781
3.24,-9.56924610733859,-1.38677275498874
3.245,-9.54897379252632,-1.39564292673875
3.25,-9.51215006856538,-1.40514946538045
3.255,-9.4597806345576,-1.41556397547298
3.26,-9.39323862483456,-1.42712747485101
3.265,-9.31418809317535,-1.4400435416572
3.27,-9.2244996646025,-1.45447420872366
3.275,-9.12616586130041,-1.47053854502786
3.28,-9.02122268931204,-1.48831359037572
3.285,-8.91168178433867,-1.50783713990843
3.29,-8.79947576648936,-1.5291118100485
3.295,-8.68641736617248,-1.55210983237435
3.3,-8.57417166722804,-1.57677810079206
3.305,-8.4642398758923,-1.60304311237907
3.31,-8.35795243810951,-1.63081553993974
3.315,-8.25646952589896,-1.65999429431091
3.32,-8.1607866792869,-1.69047000098175
3.325,-8.07174395369656,-1.72212788118003
3.33,-7.99003705802552,-1.75485007533463
3.335,-7.9162294064483,-1.78851745956166
3.34,-7.85076423023964,-1.82301102010974
3.345,-7.79397614008395,-1.85821286772614
3.35,-7.74610182850678,-1.89400694274139
3.355,-7.70728958999235,-1.93027948981899
3.36,-7.67760757029321,-1.96691934935263
3.365,-7.65705072187614,-2.00381811137939
3.37,-7.64554644438333,-2.04087018577755
3.375,-7.64295893105364,-2.07797280912635
3.38,-7.64909237496948,-2.11502603554302
3.385,-7.66369305549178,-2.15193272704016
3.39,-7.68645036989423,-2.18859857665501
3.395,-7.71699708581475,-2.22493218030089
3.4,-7.75490874062078,-2.26084518828189
3.405,-7.79970250875859,-2.29625254673241
3.41,-7.85083564807371,-2.33107285209723
3.415,-7.90770372523667,-2.36522884078724
3.42,-7.96963892359813,-2.39864802357655
3.425,-8.03590871406605,-2.43126347343969
3.43,-8.10571524689572,-2.46301478595714
3.435,-8.1781958421069,-2.4938491928616
3.44,-8.2524250904141,-2.52372283571969
3.445,-8.32741894876288,-2.55260216236987
3.45,-8.40214141086639,-2.58046541096045
3.455,-8.47551407675483,-2.60730412317775
3.46,-8.54642910315762,-2.63312461084561
3.465,-8.61376565503982,-2.65794927036662
3.47,-8.67640986956063,-2.6818176512819
3.475,-8.7332781043127,-2.70478713552923
3.48,-8.78334283410607,-2.72693312715239
3.485,-8.8256602030921,-2.74834862885022
3.49,-8.85939804681777,-2.76914313808699
3.495,-8.88386274771751,-2.78944081748992
3.5,-8.89852331578748,-2.80937795193275
3.505,-8.90303092700953,-2.82909978207822
3.51,-8.89723263912186,-2.84875683201513
3.515,-8.88117801598931,-2.86850092852377
3.52,-8.85511822098507,-2.88848112198575
3.525,-8.81949760127247,-2.90883973792171
3.53,-8.77493840711315,-2.92970878261951
3.535,-8.72221973400564,-2.95120686180859
3.54,-8.66225226428042,-2.97343675759068
3.545,-8.59605038692626,-2.99648372397467
3.55,-8.5247034946816,-3.02041450535664
3.555,-8.44934783948245,-3.04527703745519
3.56,-8.37114027483112,-3.07110074364587
3.565,-8.29123471792353,-3.09789731569267
3.57,-8.21076197807377,-3.12566186517649
3.575,-8.13081303916731,3.12881099682093
3.58,-8.05242591796231,3.09918440303933
3.585,-7.97657573205122,3.06868950591259
3.59,-7.9041676574267,3.03738271281209
3.595,-7.8360323003157,3.00532954775136
3.6,-7.77292302433362,2.97260332666518
3.605,-7.71551470076502,2.93928397882727
3.61,-7.66440345751002,2.90545701739728
3.615,-7.62010706141189,2.87121266241246
3.62,-7.58306552187977,2.83664509809263
3.625,-7.55364163426416,2.8018518539732
3.63,-7.53212128101592,2.76693328196525
3.635,-7.51871317690276,2.73199211414242
3.64,-7.51354801648899,2.69713306538092
3.645,-7.51667686139113,2.66246245724813
3.65,-7.52806871049262,2.62808782811964
3.655,-7.54760721907752,2.59411750251762
3.66,-7.57508662341697,2.56066007164158
3.665,-7.61020695667938,2.52782376414952
3.67,-7.65256866514283,2.49571565262833
3.675,-7.70166695544281,2.46444066018342
3.68,-7.75688613475908,2.43410033313616
3.685,-7.81749449901388,2.40479133442028
3.69,-7.88264032516727,2.3766036356707
3.695,-7.95134976532943,2.34961839071571
3.7,-8.02252755224808,2.32390549348221
3.705,-8.09496146518569,2.29952085525448
3.71,-8.16733182592326,2.27650347026285
3.715,-8.23822683392258,2.25487238269916
3.72,-8.30616489262439,2.2346237239277
3.725,-8.36962429040374,2.21572803360678
3.73,-8.42708037379724,2.19812812046228
3.735,-8.4770495072391,2.18173775551998
3.74,-8.51813817435007,2.16644146519443
3.745,-8.54909479990529,2.15209567000786
3.75,-8.56886098987757,2.13853130902278
3.755,-8.57661826210036,2.12555797147303
3.76,-8.57182636714436,2.11296940809811
3.765,-8.55424962365652,2.10055011713337
3.77,-8.52396869257807,2.08808258391233
3.775,-8.48137660483448,2.07535465544637
3.78,-8.42715940589982,2.06216651693693
3.785,-8.36226335290946,2.04833678617385
3.79,-8.28785179871142,2.0337073627024
3.795,-8.20525554127815,2.01814680935347
3.8,-8.11592063814147,2.00155220875049
