"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.6824040368221,0.945038184506636
2.505,-19.2906312576791,0.998225489658654
2.51,-18.8722516829787,1.04197512357861
2.515,-18.442623870072,1.07708770469881
2.52,-18.0129029380466,1.10453772863294
2.525,-17.5907667434617,1.12532627419835
2.53,-17.1812230379671,1.14039866446705
2.535,-16.7873259351217,1.15060622599796
2.54,-16.4107469065984,1.15669451062314
2.545,-16.0522028114596,1.15930574785889
2.55,-15.7117648817167,1.15898795035006
2.555,-15.389076397669,1.15620635517328
2.56,-15.0835035639166,1.15135494575001
2.565,-14.7942389970119,1.14476699884574
2.57,-14.5203722310691,1.13672423984391
2.575,-14.2609377482538,1.12746458912847
2.58,-14.0149477374188,1.11718856903223
2.585,-13.7814148892211,1.10606459177438
2.59,-13.5593685306075,1.09423329889398
2.595,-13.3478666601101,1.0818111569857
2.6,-13.1460052567726,1.06889346926052
2.605,-12.9529258179751,1.05555694516441
2.61,-12.767821874988,1.04186196309967
2.615,-12.589944479187,1.02785459868119
2.62,-12.4186068963272,1.01356850396318
2.625,-12.2531884129134,0.999026684579568
2.63,-12.0931370818709,0.984243200050828
2.635,-11.93797132932,0.969224804924213
2.64,-11.7872802290958,0.953972528682416
2.645,-11.6407224005046,0.938483182172163
2.65,-11.4980234921297,0.922750772791243
2.655,-11.3589722896227,0.906767802972463
2.66,-11.2234155743063,0.890526433419356
2.665,-11.091251924897,0.87401948548428
2.67,-10.9624246983291,0.857241268120127
2.675,-10.8369144518725,0.840188221862377
2.68,-10.7147311393599,0.822859374113431
2.685,-10.5959063053679,0.805256611148781
2.69,-10.4804856238605,0.787384782687849
2.695,-10.368521963728,0.769251649230763
2.7,-10.2600691929435,0.750867702531844
2.705,-10.1551768691518,0.732245877723187
2.71,-10.0538858910528,0.71340118714462
2.715,-9.95622517753955,0.694350302514527
2.72,-9.86220933723481,0.675111108917628
2.725,-9.7718372955805,0.655702256476368
2.73,-9.68509179423241,0.636142728545309
2.735,-9.60193966364736,0.61645144433204
2.74,-9.52233270713195,0.59664690911607
2.745,-9.44620909604155,0.576746920602825
2.75,-9.37349510092967,0.556768338297193
2.755,-9.30410702946456,0.536726916268461
2.76,-9.2379532306696,0.516637198321096
2.765,-9.17493604678062,0.496512471659644
2.77,-9.1149536052059,0.476364767825854
2.775,-9.05790137932987,0.456204907122086
2.78,-9.00367345092492,0.436042571441536
2.785,-8.95216345022833,0.415886394799011
2.79,-8.90326515913595,0.395744061582396
2.795,-8.8568728198017,0.375622399705294
2.8,-8.81288115714134,0.35552746108984
2.805,-8.77118521491571,0.335464579588226
2.81,-8.73168003973861,0.315438402782753
2.815,-8.69426033336714,0.295452893496092
2.82,-8.65882012983564,0.275511301331171
2.825,-8.62525260100201,0.255616106867582
2.83,-8.59345005661145,0.235768942430939
2.835,-8.56330419857558,0.215970498763352
2.84,-8.53470667688955,0.196220423271028
2.845,-8.50754996977028,0.176517223465775
2.85,-8.48172857780086,0.156858183270936
2.855,-8.45714052070741,0.137239304450802
2.86,-8.43368907126863,0.117655282067271
2.865,-8.41128466853747,0.0980995217972098
2.87,-8.38984691820405,0.0785642064427866
2.875,-8.36930657236195,0.0590404125372897
2.88,-8.34960739979274,0.0395182806353172
2.885,-8.3307078118026,0.0199872340971151
2.89,-8.3125821729183,0.000436242059300288
2.895,-8.29522167882038,-0.0191458815733981
2.9,-8.27863476167407,-0.0387701548922171
2.905,-8.26284694338595,-0.0584470915106246
2.91,-8.24790015506725,-0.0781863645640097
2.915,-8.23385148401436,-0.0979964864436483
2.92,-8.22077143574863,-0.11788451363356
2.925,-8.2087417133053,-0.137855792210587
2.93,-8.19785264149113,-0.15791375113957
2.935,-8.18820030146169,-0.178059751687274
2.94,-8.17988348384723,-0.198292997446204
2.945,-8.17300058551803,-0.218610507211589
2.95,-8.16764653118641,-0.239007148679329
2.955,-8.16390983337263,-0.259475731879779
2.96,-8.16186988903751,-0.280007153096393
2.965,-8.16159455117665,-0.300590586577548
2.97,-8.16313807421468,-0.321213711479146
2.975,-8.16653942448496,-0.341862967252634
2.98,-8.17182101462798,-0.362523826725697
2.985,-8.17898783643306,-0.383181078658603
2.99,-8.18802698299933,-0.403819110802392
2.995,-8.19890753023737,-0.424422185463575
3,-8.21158074679921,-0.444974702554843
3.005,-8.2259805621336,-0.465461444905669
3.01,-8.24202426993074,-0.485867802167461
3.015,-8.25961338991983,-0.506179974183701
3.02,-8.27863465187915,-0.526385151070293
3.025,-8.29896105063103,-0.546471673820817
3.03,-8.32045295560695,-0.566429177756025
3.035,-8.34295923154515,-0.586248721650929
3.04,-8.3663183726669,-0.605922906588658
3.045,-8.39035965718905,-0.625445989583378
3.05,-8.41490434111637,-0.644813992951535
3.055,-8.43976689914361,-0.664024812638081
3.06,-8.46475639794252,-0.683078328640623
3.065,-8.48967798970166,-0.701976510690056
3.07,-8.51433460666637,-0.720723522367545
3.075,-8.53852887473606,-0.739325814816251
3.08,-8.56206528984171,-0.75779220366119
3.085,-8.58475264014351,-0.776133922299318
3.09,-8.60640669028672,-0.79436463993061
3.095,-8.62685307104707,-0.812500435314655
3.1,-8.64593032058245,-0.830559717065363
3.105,-8.66349298674269,-0.848563083427425
3.11,-8.67941467599469,-0.866533112943077
3.115,-8.69359092148682,-0.884494088093337
3.12,-8.705941731993,-0.902471646867961
3.125,-8.71641366667964,-0.92049237718975
3.13,-8.72498133767791,-0.938583352859598
3.135,-8.73164817279274,-0.956771634213673
3.14,-8.73644641985697,-0.975083746019928
3.145,-8.73943628512557,-0.993545151858742
3.15,-8.74070424969084,-1.01217974901848
3.155,-8.74036056939153,-1.03100940109326
3.16,-8.73853606151664,-1.0500535291459
3.165,-8.73537828080943,-1.06932877847142
3.17,-8.73104724343452,-1.08884877334423
3.175,-8.72571087166142,-1.1086239667411
3.18,-8.71954032785221,-1.12866159255688
3.185,-8.71270543405718,-1.14896571562479
3.19,-8.70537033299822,-1.16953737565299
3.195,-8.69768955205465,-1.19037481569394
3.2,-8.68980459843221,-1.21147378170916
3.205,-8.68184117282198,-1.23282787908215
3.21,-8.67390707933686,-1.25442896678544
3.215,-8.66609084173587,-1.27626757472327
3.22,-8.65846104810101,-1.29833332650976
3.225,-8.6510663817044,-1.3206153499476
3.23,-8.64393625254277,-1.3431026622917
3.235,-8.63708201326605,-1.36578451792365
3.24,-8.63049857814048,-1.38865070938199
3.245,-8.62416641123908,-1.41169181321258
3.25,-8.61805372198998,-1.4348993803131
3.255,-8.61211877305393,-1.45826606579093
3.26,-8.60631218394224,-1.4817857060733
3.265,-8.60057916644582,-1.50545334163162
3.27,-8.59486154484622,-1.52926519891752
3.275,-8.58909958314545,-1.55321863385627
3.28,-8.58323351671471,-1.57731205104313
3.285,-8.57720479839601,-1.60154480465614
3.29,-8.57095706978095,-1.62591709271682
3.295,-8.56443686555809,-1.65042985319442
3.3,-8.55759410806722,-1.67508466680424
3.305,-8.55038242924423,-1.69988367260088
3.31,-8.54275940335569,-1.72482950066469
3.315,-8.53468673903693,-1.74992521924092
3.32,-8.52613047402027,-1.77517429786763
3.325,-8.51706126588119,-1.80058058004144
3.33,-8.5074547674341,-1.82614826266227
3.335,-8.49729213031396,-1.85188187464923
3.34,-8.48656064946246,-1.87778624872937
3.345,-8.47525449915288,-1.90386647861448
3.35,-8.46337555330181,-1.9301278580902
3.355,-8.45093423554906,-1.95657579536821
3.36,-8.43795032074239,-1.9832157014402
3.365,-8.42445364954886,-2.01005285090867
3.37,-8.41048465548029,-2.03709221769672
3.375,-8.39609466400854,-2.06433828853097
3.38,-8.38134589562571,-2.09179486191153
3.385,-8.36631112984333,-2.1194648375442
3.39,-8.35107300833704,-2.1473500067578
3.395,-8.33572297475496,-2.17545085429502
3.4,-8.32035985503925,-2.20376637737426
3.405,-8.30508812569122,-2.23229393613479
3.41,-8.29001591324179,-2.26102913866381
3.415,-8.27525279565657,-2.28996577000321
3.42,-8.26090748402321,-2.31909576851645
3.425,-8.24708548047273,-2.34840925142163
3.43,-8.2338867820593,-2.37789459121625
3.435,-8.22140372820547,-2.4075385378709
3.44,-8.2097190823349,-2.4373263861407
3.445,-8.1989043880078,-2.46724217788076
3.45,-8.18901868558119,-2.49726893501818
3.455,-8.18010760513134,-2.52738891249817
3.46,-8.17220288725009,-2.5575838617868
3.465,-8.16532230095112,-2.58783529583291
3.47,-8.1594699736791,-2.61812474497123
3.475,-8.15463709400403,-2.64843399590989
3.48,-8.1508029373969,-2.67874530328691
3.485,-8.1479361654848,-2.70904157033837
3.49,-8.14599630859556,-2.7393064910786
3.495,-8.14493538106635,-2.76952465142089
3.5,-8.14469952134821,-2.79968158890622
3.505,-8.14523059305577,-2.82976381150312
3.51,-8.14646766098063,-2.8597587780519
3.515,-8.14834827092888,-2.88965484660568
3.52,-8.1508094880033,-2.91944119690177
3.525,-8.15378863642863,-2.94910773488477
3.53,-8.15722373095896,-2.97864498889224
3.535,-8.16105359139704,-3.00804400727064
3.54,-8.16521765515471,-3.03729626515795
3.545,-8.16965553412777,-3.06639359240019
3.55,-8.17430636229905,-3.09532812578709
3.555,-8.17910800055502,-3.12409229442058
3.56,-8.1839962025317,3.1305064657202
3.565,-8.18890380438007,3.10210442612267
3.57,-8.19376003794362,3.07389331527433
3.575,-8.19849006224279,3.04587896607612
3.58,-8.20301477327945,3.01806647429132
3.585,-8.2072509618765,2.99046003403397
3.59,-8.21111186240718,2.9630627690505
3.595,-8.214508104495,2.93587656871198
3.6,-8.21734906167161,2.90890194504524
3.605,-8.21954456556383,2.88213791874758
3.61,-8.22100691927336,2.85558194879051
3.615,-8.22165312724888,2.82922991178621
3.62,-8.22140723328511,2.80307614050144
3.625,-8.22020264607256,2.77711352361322
3.63,-8.21798432194926,2.75133366748993
3.635,-8.21471067930704,2.72572711619458
3.64,-8.2103551171867,2.70028362256416
3.645,-8.20490703180134,2.67499246069905
3.65,-8.19837226637333,2.64984276292618
3.655,-8.19077292143215,2.62482387062305
3.66,-8.18214651908359,2.59992567677544
3.665,-8.17254455307894,2.57513894686743
3.67,-8.16203045384982,2.5504555999318
3.675,-8.15067708388572,2.52586893640996
3.68,-8.1385638586999,2.50137380099959
3.685,-8.12577363884575,2.47696667206035
3.69,-8.11238953839398,2.45264567440819
3.695,-8.09849179973536,2.42841051444666
3.7,-8.08415488046263,2.40426234229495
3.705,-8.06944489522751,2.38020354750863
3.71,-8.05441750725362,2.35623750097149
3.715,-8.03911637476963,2.33236825476089
3.72,-8.02357220714617,2.30860021574609
3.725,-8.0078024470574,2.28493780935188
3.73,-7.99181159346698,2.26138514953668
3.735,-7.97559209876873,2.23794573001877
3.74,-7.95912580800568,2.21462215188763
3.745,-7.94238581324545,2.19141589706381
3.75,-7.92533864814829,2.16832715993957
