"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.9532854692227,1.07172001493372
2.505,-19.3066079091466,1.12440001771492
2.51,-18.663183494994,1.16123546377654
2.515,-18.0447807620881,1.18496736109889
2.52,-17.4635353044763,1.19813948635663
2.525,-16.9253442616027,1.2029348316091
2.53,-16.4322860737648,1.20116036649472
2.535,-15.9841911211586,1.19429032510757
2.54,-15.5796096764583,1.18352454125632
2.545,-15.2163883858355,1.16984385613922
2.55,-14.8920034434635,1.15405668246013
2.555,-14.6037457798193,1.13683591564176
2.56,-14.3488175452106,1.11874721472413
2.565,-14.1243763387135,1.10027012614301
2.57,-13.9275494303952,1.08181341004506
2.575,-13.75543203835,1.0637257648021
2.58,-13.6050787583912,1.04630281480349
2.585,-13.4734946952702,1.02979113725827
2.59,-13.3576309808055,1.01438989556779
2.595,-13.254388903777,1.00025066425703
2.6,-13.1606356937594,0.987475974903707
2.605,-13.0732344664504,0.976117203949378
2.61,-12.9890900100165,0.966172466523873
2.615,-12.9052098778849,0.957585243443059
2.62,-12.8187789532449,0.95024448013018
2.625,-12.7272428875148,0.943986839364784
2.63,-12.6283938407329,0.938601576975803
2.635,-12.5204500862028,0.933838255340224
2.64,-12.4021205950253,0.929417084932788
2.645,-12.2726465711754,0.925041311537792
2.65,-12.1318141426519,0.920410705084014
2.655,-11.9799361002716,0.915235005312048
2.66,-11.8178044566574,0.909246171092871
2.665,-11.6466191861662,0.902208462455056
2.67,-11.4679009705862,0.893925708495086
2.675,-11.2833968593723,0.884245518443776
2.68,-11.094987050704,0.873060555177172
2.685,-10.9045996468136,0.860307288619628
2.69,-10.7141378705054,0.845962818842009
2.695,-10.525422096612,0.830040401998835
2.7,-10.3401469503627,0.812584285109608
2.705,-10.1598525180792,0.793664346328484
2.71,-9.98590754248525,0.773370919502112
2.715,-9.81950237672873,0.751810051547982
2.72,-9.66164915711761,0.729099329312476
2.725,-9.51318709498896,0.705364334423444
2.73,-9.37479098281707,0.68073571422936
2.735,-9.24698138703503,0.655346820352904
2.74,-9.13013548272309,0.629331844021962
2.745,-9.02449763127051,0.602824365559094
2.75,-8.93018918859242,0.5759562350894
2.755,-8.84721724897132,0.548856705879927
2.76,-8.77548211447809,0.521651745962242
2.765,-8.71478347633233,0.494463462564912
2.77,-8.66482537741586,0.467409583633063
2.775,-8.62522012078608,0.440602943878036
2.78,-8.59549127206793,0.414150936856379
2.785,-8.57507612269788,0.388154891807212
2.79,-8.56332779451694,0.362709353404162
2.795,-8.55951753351366,0.337901239964484
2.8,-8.56283743058899,0.313808873542891
2.805,-8.57240416142068,0.290500878756083
2.81,-8.58726411916541,0.268034963297804
2.815,-8.60640051183021,0.246456612290492
2.82,-8.62874282390426,0.225797738607643
2.825,-8.65317906028725,0.206075350612925
2.83,-8.67857104040739,0.187290323075705
2.835,-8.70377285388004,0.169426364237089
2.84,-8.72765231451757,0.152449290403996
2.845,-8.74911505243207,0.136306713931423
2.85,-8.76713042812226,0.120928258109693
2.855,-8.78075832815511,0.106226372166186
2.86,-8.78917544035716,0.0920978096180549
2.865,-8.79169958141305,0.0784257712425894
2.87,-8.78781048680011,0.0650826709745084
2.875,-8.77716567557977,0.0519334239421292
2.88,-8.75961019510981,0.0388391117995266
2.885,-8.73517949879606,0.0256608313811448
2.89,-8.70409527554301,0.0122635283859287
2.895,-8.66675446414727,-0.00148039228603706
2.9,-8.62371231576933,-0.0156878624541132
2.905,-8.5756607417535,-0.0304624945689712
2.91,-8.52340333567169,-0.0458925609700354
2.915,-8.4678286591183,-0.0620496575319555
2.92,-8.4098832981946,-0.078988020810296
2.925,-8.35054590791178,-0.0967444565375854
2.93,-8.29080329216919,-0.115338781768419
2.935,-8.23162922764855,-0.134774682178067
2.94,-8.17396636377342,-0.155040868238061
2.945,-8.11871137460555,-0.176112430099262
2.95,-8.06670321340387,-0.197952294540475
2.955,-8.01871421080706,-0.220512706003829
2.96,-7.97544368058456,-0.24373667199779
2.965,-7.93751352486642,-0.267559336138619
2.97,-7.90546551712479,-0.291909241444827
2.975,-7.87975974235424,-0.316709485646603
2.98,-7.86077387391229,-0.341878756379754
2.985,-7.84880295110527,-0.36733226058107
2.99,-7.84405936529334,-0.392982563012979
2.995,-7.84667287689041,-0.418740351674237
3,-7.85669047617812,-0.444515153676871
3.005,-7.87407601807782,-0.470216029330303
3.01,-7.89870961035731,-0.495752269005819
3.015,-7.93038674148271,-0.521034121044027
3.02,-7.96881725331589,-0.545973576001559
3.025,-8.01362432747972,-0.570485233295592
3.03,-8.06434365550182,-0.594487270652387
3.035,-8.12042309202933,-0.617902536069187
3.04,-8.18122312634789,-0.640659769728788
3.045,-8.24601857456179,-0.662694961311396
3.05,-8.31400194732499,-0.683952831140921
3.055,-8.384288936874,-0.704388408987501
3.06,-8.45592655820832,-0.723968676134153
3.065,-8.52790433313836,-0.742674197627953
3.07,-8.59916886721025,-0.760500675389959
3.075,-8.66864196307421,-0.777460313846081
3.08,-8.73524227564705,-0.793582886074477
3.085,-8.79791004636164,-0.808916378675545
3.09,-8.85563429767495,-0.823527091059565
3.095,-8.90748140328416,-0.837499095216597
3.1,-8.95262362108098,-0.850932975030993
3.105,-8.99036602794994,-0.863943832350751
3.11,-9.02017007780933,-0.876658580861897
3.115,-9.04167215170328,-0.88921263478246
3.12,-9.0546957412017,-0.901746131457285
3.125,-9.05925620810252,-0.914399906652781
3.13,-9.05555787674811,-0.927311429378192
3.135,-9.04398352662318,-0.940610945633739
3.14,-9.02507721568248,-0.954418030254652
3.145,-8.99952161618486,-0.968838721174154
3.15,-8.96811157650529,-0.98396334693829
3.155,-8.93172552906242,-0.999865100055606
3.16,-8.89129651350995,-1.01659934710721
3.165,-8.84778422957484,-1.03420361663384
3.17,-8.80214930169555,-1.05269817483015
3.175,-8.75533062508195,-1.07208706394814
3.18,-8.70822618431973,-1.09235949275683
3.185,-8.66167757728882,-1.11349144802501
3.19,-8.61645813351022,-1.13544743131884
3.195,-8.57326432714241,-1.1581822248701
3.2,-8.53271015279237,-1.18164262422496
3.205,-8.49532399404543,-1.20576908821819
3.21,-8.4615475038402,-1.23049726735862
3.215,-8.43173611922559,-1.25575940620028
3.22,-8.40616078307942,-1.28148560380935
3.225,-8.38501057893166,-1.30760494233396
3.23,-8.3683959497397,-1.33404648940111
3.235,-8.35635240299591,-1.3607401903753
3.24,-8.34884443143478,-1.38761766314331
3.245,-8.34576963431619,-1.41461291056084
3.25,-8.34696297250544,-1.44166296814759
3.255,-8.35220110907465,-1.46870849184591
3.26,-8.36120687116118,-1.4956943065892
3.265,-8.37365391505256,-1.52256991186925
3.27,-8.38917151212987,-1.54928995943324
3.275,-8.40734968183856,-1.57581469326774
3.28,-8.42774459475445,-1.60211036076802
3.285,-8.44988437459105,-1.62814958024893
3.29,-8.47327531461483,-1.65391166297864
3.295,-8.4974085253241,-1.67938287594846
3.3,-8.5217670188058,-1.70455663383299
3.305,-8.54583317138196,-1.72943360293368
3.31,-8.56909652830764,-1.75402170970254
3.315,-8.59106180192489,-1.77833603238774
3.32,-8.61125692217653,-1.80239856951283
3.325,-8.62924098405121,-1.82623787583034
3.33,-8.64461185664845,-1.84988856215488
3.335,-8.65701322167824,-1.87339066001996
3.34,-8.66614086265597,-1.89678886366911
3.345,-8.67174792765042,-1.92013165426766
3.35,-8.67364899539972,-1.94347034108684
3.355,-8.67172282979565,-1.96685803073627
3.36,-8.66591364874019,-1.99034856344668
3.365,-8.65623095280702,-2.01399544618194
3.37,-8.64274784752099,-2.03785081166655
3.375,-8.62559804323798,-2.06196443971442
3.38,-8.60497158814696,-2.08638286182689
3.385,-8.58110956818039,-2.11114857775932
3.39,-8.55429799710908,-2.13629939321345
3.395,-8.52486110047203,-2.16186789856642
3.4,-8.49315427172176,-2.18788108172081
3.405,-8.45955691767831,-2.21436008180914
3.41,-8.42446537416394,-2.24132007098727
3.415,-8.3882861119214,-2.26877025455917
3.42,-8.35142934256585,-2.2967139755401
3.425,-8.31430315445006,-2.32514890584642
3.43,-8.27730821266308,-2.35406731048896
3.435,-8.24083310104332,-2.38345636404026
3.44,-8.20525027440013,-2.4132985079781
3.445,-8.17091262262529,-2.44357183195472
3.45,-8.13815060315392,-2.47425046862184
3.455,-8.10726988770184,-2.50530499300606
3.46,-8.07854949183925,-2.53670281690674
3.465,-8.05224026381274,-2.5684085749248
3.47,-8.02856374131953,-2.60038449494428
3.475,-8.00771127926386,-2.63259075704332
3.48,-7.98984336922442,-2.66498583333916
3.485,-7.97508917814103,-2.69752681644829
3.49,-7.96354615919379,-2.73016973256624
3.495,-7.95527981012187,-2.76286984554729
3.5,-7.95032346074314,-2.79558195336713
3.505,-7.94867816091895,-2.82826068258162
3.51,-7.95031257403856,-2.86086078097431
3.515,-7.95516295990588,-2.89333741499006
3.52,-7.96313321968649,-2.92564647637584
3.525,-7.97409502988289,-2.95774489828754
3.53,-7.98788809120811,-2.98959098446125
3.535,-8.00432056746151,-3.02114475664279
3.54,-8.02316971734735,-3.05236831595222
3.545,-8.04418280477137,-3.08322622359798
3.55,-8.06707834703905,-3.11368589274064
3.555,-8.09154772676311,3.13946731211723
3.56,-8.11725730808285,3.1098884352832
3.565,-8.143851030749,3.08078436300047
3.57,-8.17095358157827,3.05217219660632
3.575,-8.19817419685831,3.02406418245489
3.58,-8.22511106393091,2.99646737286925
3.585,-8.25135636732574,2.96938333713312
3.59,-8.27650192264911,2.94280794443567
3.595,-8.30014533836615,2.91673122636512
3.6,-8.32189659648093,2.89113734701032
3.605,-8.34138492511921,2.86600468389739
3.61,-8.35826576976556,2.84130604043451
3.615,-8.37222766121271,2.81700899164753
3.62,-8.38299875304649,2.79307636665829
3.625,-8.3903527941789,2.76946686704469
3.63,-8.39411425839487,2.74613580614093
3.635,-8.39416246926051,2.72303595554069
3.64,-8.39043448514024,2.70011847571862
3.645,-8.38292660283478,2.67733390053961
3.65,-8.37169443240142,2.65463314640903
3.655,-8.35685148325604,2.63196851262838
3.66,-8.33856631154768,2.60929463861377
3.665,-8.31705836421348,2.58656938985541
3.67,-8.2925926434461,2.56375464264407
3.675,-8.26547342372378,2.54081695023144
3.68,-8.23603724256323,2.51772807152362
3.685,-8.20464539792395,2.4944653573144
3.69,-8.17167623458657,2.47101198811083
3.695,-8.13751739129647,2.44735707027854
3.7,-8.10255826570582,2.42349559744697
3.705,-8.06718285607222,2.39942828826095
3.71,-8.03176308176903,2.37516131733906
3.715,-7.99665274826268,2.35070595309759
3.72,-7.96218217363934,2.32607811993696
3.725,-7.92865353753221,2.30129789879247
3.73,-7.89633697954979,2.27638898399406
3.735,-7.86546740875568,2.25137810447686
3.74,-7.83624204814624,2.22629442545219
3.745,-7.80881865092211,2.20116893576933
3.75,-7.78331438679518,2.17603383496225
3.755,-7.75980535009745,2.15092191608837
3.76,-7.73832667600142,2.12586596467817
3.765,-7.71887322814093,2.10089816388111
3.77,-7.70140085873763,2.07604952037584
3.775,-7.6858281783003,2.0513493127004
3.78,-7.67203890081378,2.02682456352685
3.785,-7.6598846705425,2.00249954891497
3.79,-7.64918840267487,1.97839534071585
3.795,-7.63974811553864,1.95452939845945
3.8,-7.63134120537407,1.93091521103122
3.805,-7.62372914257446,1.90756200059263
3.81,-7.61666253054896,1.88447449200552
3.815,-7.60988646681557,1.86165276244744
3.82,-7.60314609593933,1.83909217008037
3.825,-7.59619230177215,1.81678337416257
3.83,-7.58878734831534,1.7947124465663
3.835,-7.58071042776389,1.77286107716817
3.84,-7.57176289922362,1.7512068727714
3.845,-7.56177314250601,1.72972374331897
3.85,-7.55060085425655,1.70838236805354
3.855,-7.53814069666695,1.68715073087261
3.86,-7.524325173679,1.6659947100805
3.865,-7.50912669271886,1.64487870783844
3.87,-7.49255872368105,1.62376629804414
3.875,-7.47467611314699,1.60262087893298
3.88,-7.45557450179629,1.58140630648284
3.885,-7.43538897246503,1.56008749646384
3.89,-7.41429196304838,1.53863097669286
3.895,-7.39249059189052,1.51700537919638
3.9,-7.37022350204713,1.49518185999718
3.905,-7.34775735718884,1.4731344468817
3.91,-7.32538315808214,1.45084030446048
3.915,-7.30341247039578,1.42827992631489
3.92,-7.28217371429537,1.40543725127001
3.925,-7.26200861729574,1.38229971484204
3.93,-7.243268928323,1.35885824040297
3.935,-7.22631344190115,1.33510718353396
3.94,-7.21150539931537,1.31104423714779
3.945,-7.19921029816101,1.28667030674577
3.95,-7.18979411924234,1.26198937063544
3.955,-7.1836219795983,1.23700832957991
3.96,-7.18105717292502,1.21173685948082
3.965,-7.18246061229979,1.18618727170248
3.97,-7.18819061538653,1.16037438935447
3.975,-7.19860300627994,1.13431544842648
3.98,-7.21405151139372,1.10803002525655
3.985,-7.23488836500077,1.08153999764321
3.99,-7.26146514939221,1.05486954377906
3.995,-7.29413376932391,1.02804518235443
4,-7.33324754911118,1.00109585844831
