"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.3080579628798,0.982569963080971
2.505,-19.8095890917967,1.05019312926536
2.51,-19.2659365872944,1.10392084213568
2.515,-18.7051902326487,1.14481484245946
2.52,-18.1474055099598,1.17441624440562
2.525,-17.6058791055576,1.19437781176656
2.53,-17.0888370125524,1.20626578613074
2.535,-16.600949281336,1.21147514435576
2.54,-16.1444961406774,1.21120854643477
2.545,-15.7201974303375,1.20648609944898
2.55,-15.3277762188674,1.19816729157829
2.555,-14.9663308145312,1.18697564287516
2.56,-14.6345752262231,1.17352178845919
2.565,-14.3309917650005,1.15832340543108
2.57,-14.0539258158785,1.14182164410277
2.575,-13.8016432094193,1.12439432890895
2.58,-13.5723634975348,1.10636630594649
2.585,-13.364278309026,1.08801743169396
2.59,-13.1755606211545,1.06958858194489
2.595,-13.0043693083456,1.05128605938937
2.6,-12.8488516527036,1.03328468951911
2.605,-12.7071459772102,1.01572987189243
2.61,-12.5773861385498,0.99873882427392
2.615,-12.457708803236,0.982401225420485
2.62,-12.3462645055171,0.966779474922672
2.625,-12.2412329434854,0.951908779561525
2.63,-12.1408426188917,0.93779726595245
2.635,-12.043394549262,0.924426340831566
2.64,-11.9472892489954,0.91175147637167
2.645,-11.8510558216544,0.899703592145612
2.65,-11.7533814292354,0.888191149469026
2.655,-11.6531392272075,0.877103012960279
2.66,-11.5494126217301,0.866312061215751
2.665,-11.4415138494119,0.855679444023261
2.67,-11.3289951313082,0.845059310917144
2.675,-11.2116513666858,0.83430377659293
2.68,-11.0895137948411,0.823267851123048
2.685,-10.962835080298,0.811814062628232
2.69,-10.8320668094023,0.799816534360245
2.695,-10.6978310777394,0.787164317130713
2.7,-10.5608880726766,0.773763870386046
2.705,-10.4221018336218,0.759540641186155
2.71,-10.2824060601521,0.744439777400879
2.715,-10.1427717438707,0.728426061776934
2.72,-10.0041777988557,0.711483190226941
2.725,-9.86758560262438,0.693612546133482
2.73,-9.73391780893582,0.67483162016032
2.735,-9.60404151939906,0.655172214734096
2.74,-9.47875553027001,0.634678553352135
2.745,-9.35878129441711,0.613405393493939
2.75,-9.24475701107977,0.591416212565685
2.755,-9.13723431535484,0.568781518079015
2.76,-9.03667696713094,0.545577304680529
2.765,-8.94346103861123,0.521883674275621
2.77,-8.85787614439925,0.497783612531102
2.775,-8.78012734093513,0.473361910924704
2.78,-8.71033737353048,0.448704221363937
2.785,-8.64854908844598,0.423896209803881
2.79,-8.59472778895284,0.399022799693937
2.795,-8.54876354250104,0.374167467396801
2.8,-8.5104733226671,0.349411575939672
2.805,-8.47960305618374,0.32483371910732
2.81,-8.45582961947447,0.300509059416667
2.815,-8.43876293474918,0.276508641982892
2.82,-8.42794826644499,0.252898673898344
2.825,-8.42286894038559,0.229739759677444
2.83,-8.4229496841969,0.207086090885093
2.835,-8.42756080150023,0.184984597910142
2.84,-8.43602344647906,0.163474072615747
2.845,-8.44761619020742,0.142584284550628
2.85,-8.46158308623453,0.122335122475517
2.855,-8.47714338764966,0.102735795412909
2.86,-8.49350298391285,0.0837841438056753
2.865,-8.50986750384058,0.0654661109059642
2.87,-8.52545694939811,0.0477554324460024
2.875,-8.53952155278786,0.0306135954852197
2.88,-8.55135842024349,0.0139901215842887
2.885,-8.5603283203405,-0.00217679585099702
2.89,-8.56587201493194,-0.0179592742042631
2.895,-8.5675252406131,-0.0334383465253188
2.9,-8.56493163734692,-0.0487022152301399
2.905,-8.55785285283275,-0.0638442094980691
2.91,-8.54617521541779,-0.0789605133876084
2.915,-8.52991253287818,-0.0941477676630877
2.92,-8.50920487472735,-0.10950064343789
2.925,-8.48431334998148,-0.125109497281742
2.93,-8.45561120071333,-0.141058208203927
2.935,-8.42357175431436,-0.157422283268143
2.94,-8.38875388621344,-0.17426729197527
2.945,-8.35178578967997,-0.191647675091944
2.95,-8.31334780260512,-0.209605937708681
2.955,-8.27415509682726,-0.228172218635552
2.96,-8.23494085080396,-0.247364206467215
2.965,-8.19644040624885,-0.26718736269316
2.97,-8.15937685947285,-0.287635393727754
2.975,-8.12444824098763,-0.308690923958935
2.98,-8.09231643682742,-0.330326308841995
2.985,-8.06359783033163,-0.352504544882629
2.99,-8.03885554206419,-0.37518023052372
2.995,-8.01859312990883,-0.398300548067328
3,-8.00324954960071,-0.421806236733742
3.005,-7.9931951416294,-0.445632546764048
3.01,-7.98872847357567,-0.469710162655422
3.015,-7.99007380987233,-0.493966096364651
3.02,-7.99737905310404,-0.518324553414862
3.025,-8.01071404439838,-0.542707782824192
3.03,-8.03006912397661,-0.567036923692591
3.035,-8.05535390052401,-0.591232861370735
3.04,-8.08639626423457,-0.615217112000503
3.045,-8.12294167472779,-0.638912751149722
3.05,-8.16465285926263,-0.662245399706031
3.055,-8.21111007475556,-0.685144279814965
3.06,-8.26181216127832,-0.707543353325614
3.065,-8.31617864439323,-0.729382532447301
3.07,-8.37355320050544,-0.750608969281195
3.075,-8.4332087749223,-0.771178397380329
3.08,-8.49435474918141,-0.791056498931489
3.085,-8.5561463518193,-0.810220257432639
3.09,-8.61769665041084,-0.828659232947177
3.095,-8.6780911652288,-0.846376696949456
3.1,-8.73640509672236,-0.863390539557286
3.105,-8.79172296443764,-0.879733871128253
3.11,-8.84316015284316,-0.895455222321523
3.115,-8.88988569094005,-0.910618275725527
3.12,-8.9311453556705,-0.925301064380021
3.125,-8.96628390629518,-0.939594615808147
3.13,-8.99476534702263,-0.953601042289589
3.135,-9.01618988042097,-0.967431133313966
3.14,-9.0303065409362,-0.981201538162573
3.145,-9.03702057245976,-0.995031667034905
3.15,-9.03639511050883,-1.00904046669546
3.155,-9.02864699599858,-1.02334323448443
3.16,-9.01413705572773,-1.03804863534916
3.165,-8.99335555384825,-1.05325606587436
3.17,-8.96690375266956,-1.06905347401686
3.175,-8.9354728333675,-1.08551571046461
3.18,-8.89982134034502,-1.10270343897151
3.185,-8.86075239458038,-1.12066259584133
3.19,-8.81909167284864,-1.13942435863023
3.195,-8.77566699998784,-1.15900554997859
3.2,-8.73129016599096,-1.17940940268083
3.205,-8.68674126966149,-1.20062659403638
3.21,-8.64275580279806,-1.22263646337857
3.215,-8.60001435861053,-1.24540834215054
3.22,-8.55913486029628,-1.26890292618419
3.225,-8.52066702834695,-1.29307364321236
3.23,-8.48508876209332,-1.31786797310966
3.235,-8.45280418348941,-1.34322870112955
3.24,-8.42414295335045,-1.36909508584701
3.245,-8.39936063058972,-1.39540393570321
3.25,-8.37863985160999,-1.42209059940465
3.255,-8.3620920688803,-1.44908986870303
3.26,-8.34975975746366,-1.47633681267223
3.265,-8.34161898257092,-1.50376754237893
3.27,-8.33758219811627,-1.53131992646358
3.275,-8.33750135007137,-1.55893426166223
3.28,-8.34117120872,-1.58655390976639
3.285,-8.34833297766828,-1.61412590659483
3.29,-8.35867827191651,-1.64160154489846
3.295,-8.37185346142414,-1.66893693688794
3.3,-8.38746449186852,-1.69609354604058
3.305,-8.40508222456994,-1.72303868741346
3.31,-8.42424836107634,-1.74974598703467
3.315,-8.44448197805399,-1.77619578150914
3.32,-8.46528666683875,-1.8023754495781
3.325,-8.48615827586741,-1.82827965258132
3.33,-8.50659314824481,-1.85391046789492
3.335,-8.52609675977644,-1.8792773981894
3.34,-8.54419259183909,-1.90439723957612
3.345,-8.56043102217141,-1.92929379334855
3.35,-8.57439796805618,-1.95399742218727
3.355,-8.58572306315282,-1.9785444408767
3.36,-8.59408702527683,-2.00297635430533
