"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.8702943455263,0.730302838964801
2.505,-19.8977464302326,0.793647340291031
2.51,-19.853991631196,0.859076833072452
2.515,-19.7308509721629,0.924994351143569
2.52,-19.5248623320638,0.989441414200106
2.525,-19.2383760871686,1.05035722464581
2.53,-18.8793769017471,1.10586858865053
2.535,-18.4601302580581,1.1545217764926
2.54,-17.9951989970986,1.19539869930488
2.545,-17.4994886729302,1.22811310449719
2.55,-16.9867774809869,1.25272315961306
2.555,-16.4688770067822,1.26960852704111
2.56,-15.955338973544,1.27934961401586
2.565,-15.4535292998852,1.28262905570528
2.57,-14.9688963418233,1.28016100744826
2.575,-14.5053082080774,1.27264561528341
2.58,-14.06538493728,1.26074287188767
2.585,-13.6507904149801,1.24505999012413
2.59,-13.2624721052079,1.22614744129138
2.595,-12.9008499182749,1.20450014209269
2.6,-12.5659604468955,1.18056143810232
2.605,-12.2575647357533,1.15472836301916
2.61,-11.9752271723019,1.12735730019898
2.615,-11.7183720645324,1.09876950401476
2.62,-11.4863230719556,1.06925623137844
2.625,-11.2783297347539,1.03908335505327
2.63,-11.0935838988494,1.00849540601852
2.635,-10.9312286990842,0.977719052736592
2.64,-10.7903614674413,0.946966032858946
2.645,-10.6700320006082,0.916435548120659
2.65,-10.5692371095183,0.886316143614071
2.655,-10.4869122072693,0.856787068190671
2.66,-10.4219205074196,0.828019107990909
2.665,-10.3730405431298,0.800174868394061
2.67,-10.3389527012265,0.773408475082935
2.675,-10.3182254305309,0.747864636127658
2.68,-10.3093024147769,0.72367704691955
2.685,-10.3104917033472,0.700966078797856
2.69,-10.319958691997,0.67983575853379
2.695,-10.3357246361669,0.660370056439996
2.7,-10.3556730428477,0.642628590382195
2.705,-10.3775660649854,0.626641910102862
2.71,-10.3990731524265,0.612406664643281
2.715,-10.4178134368116,0.59988103626079
2.72,-10.4314124931999,0.58898097467368
2.725,-10.4375724851763,0.579577799125158
2.73,-10.4341528291921,0.571497765005159
2.735,-10.4192564512955,0.564524111968093
2.74,-10.3913145717249,0.558401889753619
2.745,-10.3491620818581,0.552845581235093
2.75,-10.2920952948513,0.547549168782507
2.755,-10.2199052203414,0.542197928106696
2.76,-10.132882206268,0.536480977901269
2.765,-10.0317912457596,0.530103469738258
2.77,-9.91782091655637,0.522797365250029
2.775,-9.79251180697413,0.514329982377997
2.78,-9.65767240852436,0.504509813953645
2.785,-9.51529053147516,0.49318949249325
2.79,-9.3674479205896,0.48026611843861
2.795,-9.21624359716751,0.465679378765124
2.8,-9.06372974497223,0.449408040322234
2.805,-8.91186171916634,0.431465402407671
2.81,-8.76246205004403,0.411894255687331
2.815,-8.61719725354637,0.390761775718337
2.82,-8.47756542247105,0.368154680699768
2.825,-8.34489237467039,0.344174861594993
2.83,-8.2203341075584,0.318935588817501
2.835,-8.10488359901265,0.292558342031065
2.84,-7.99938024347641,0.265170237021148
2.845,-7.90452053004943,0.236902012672061
2.85,-7.82086903982407,0.20788650148589
2.855,-7.74886889014016,0.178257513630646
2.86,-7.6888511715865,0.148149059947929
2.865,-7.64104299958238,0.117694839850796
2.87,-7.6055739979462,0.0870279303820406
2.875,-7.58248100074849,0.0562806135893331
2.88,-7.5717110357207,0.0255842869803843
2.885,-7.57312248757305,-0.00493058951658732
2.89,-7.58648449775161,-0.0351345698943422
2.895,-7.61147470382766,-0.0648993578993471
2.9,-7.64767543515276,-0.0940980623304605
2.905,-7.69456842253481,-0.122605614126697
2.91,-7.75152844461474,-0.150299406141885
2.915,-7.81781610582189,-0.177060198530949
2.92,-7.8925702673186,-0.20277335789844
2.925,-7.97480075903245,-0.227330474620827
2.93,-8.06338221471646,-0.250631402045256
2.935,-8.15705000261805,-0.272586748941782
2.94,-8.25439957584738,-0.293120828090087
2.945,-8.35389065326463,-0.3121750252873
2.95,-8.45385783508739,-0.329711495415506
2.955,-8.55252919515448,-0.34571704835161
2.96,-8.6480542267178,-0.360206971787155
2.965,-8.73854206718398,-0.373228502546429
2.97,-8.82211001470385,-0.384863564767156
2.975,-8.89694139690948,-0.395230358273795
2.98,-8.96135041638095,-0.404483395842485
2.985,-9.01385018618744,-0.412811658615316
2.99,-9.05321905138363,-0.420434671441742
2.995,-9.07855937489773,-0.427596521123896
3,-9.0893432684731,-0.434558072548554
3.005,-9.08544031065098,-0.441587876834582
3.01,-9.06712428324582,-0.448952449983651
3.015,-9.03505815996905,-0.456906700627334
3.02,-8.99025897067116,-0.465685250696399
3.025,-8.93404635122075,-0.475495274033836
3.03,-8.86798000678916,-0.486511260387037
3.035,-8.79379189587215,-0.498871867608258
3.04,-8.71331857133967,-0.512678798436286
3.045,-8.62843829270098,-0.527997446088077
3.05,-8.54101611274464,-0.5448589415297
3.055,-8.45285877602545,-0.563263192278365
3.06,-8.36567993694959,-0.583182499154798
3.065,-8.28107534054562,-0.604565412492746
3.07,-8.20050674596125,-0.627340542751441
3.075,-8.12529323818245,-0.651420122089932
3.08,-8.05660817060115,-0.676703201437103
3.085,-7.99548031565194,-0.703078408755621
3.09,-7.94279776080968,-0.730426260839898
3.095,-7.89931331506527,-0.758621031649429
3.1,-7.86565058526773,-0.787532233353186
3.105,-7.84230978239433,-0.817025748204369
3.11,-7.8296728397963,-0.846964679080643
3.115,-7.82800733694019,-0.877209976978296
3.12,-7.83746887909522,-0.907620911688808
3.125,-7.85810187761461,-0.938055445363648
3.13,-7.88983844199948,-0.96837057242408
3.135,-7.9324954418594,-0.998422695090888
3.14,-7.98576975684304,-1.02806809384885
3.145,-8.04923182027509,-1.05716356398131
3.15,-8.12231768734618,-1.08556729742188
3.155,-8.20432002760194,-1.11314007631043
3.16,-8.29437857369445,-1.13974686181561
3.165,-8.39147080597096,-1.16525885307414
3.17,-8.49440396309426,-1.18955607658395
3.175,-8.60180967492417,-1.21253055456634
3.18,-8.71214296627834,-1.23409005720484
