"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.8124958441572,0.84921487050982
2.505,-20.5687358769472,0.93688251819674
2.51,-20.2074088085861,1.01647209271534
2.515,-19.7542128196102,1.0855815768504
2.52,-19.2371454260037,1.14306537513245
2.525,-18.6820936215133,1.1888331156957
2.53,-18.1104879866728,1.22351251212955
2.535,-17.538716105504,1.24812683846653
2.54,-16.9785721373441,1.26385514771996
2.545,-16.4381189537765,1.27188200574567
2.55,-15.9225899366976,1.27331690067467
2.555,-15.4351652247865,1.26915935351662
2.56,-14.9775781481542,1.26029059134774
2.565,-14.5505635300948,1.24747899880624
2.57,-14.1541776999935,1.23139167477103
2.575,-13.7880218040231,1.21260788438464
2.58,-13.4513946340025,1.19163221011726
2.585,-13.1433956110553,1.16890647570396
2.59,-12.8629924834357,1.14482007433744
2.595,-12.6090646463374,1.11971868522616
2.6,-12.380429202855,1.09391148675573
2.605,-12.175855080513,1.06767701803493
2.61,-11.9940688287153,1.04126786434691
2.615,-11.8337546038925,1.0149142909614
2.62,-11.6935501648736,0.988826947856347
2.625,-11.5720404669442,0.963198743751746
2.63,-11.4677498143588,0.938205935736739
2.635,-11.3791338912356,0.914008509389437
2.64,-11.3045725153015,0.890749879934744
2.645,-11.242364334547,0.868555958625126
2.65,-11.190724644871,0.847533645293218
2.655,-11.1477875909122,0.827768825405762
2.66,-11.1116140052673,0.809323982761509
2.665,-11.0802061628157,0.792235593598398
2.67,-11.0515304419882,0.776511517393628
2.675,-11.0235484308998,0.76212864287028
2.68,-10.9942564810518,0.749031117695981
2.685,-10.9617326502274,0.737129476836758
2.69,-10.9241892330366,0.726301006079914
2.695,-10.8800277282339,0.716391582023482
2.7,-10.8278924196289,0.707219155687526
2.705,-10.7667181150911,0.698578848204684
2.71,-10.6957676090854,0.690249489498539
2.715,-10.614655144565,0.682001211716939
2.72,-10.5233532516144,0.673603598336009
2.725,-10.4221821852726,0.664833789521368
2.73,-10.3117829440242,0.655483951790288
2.735,-10.193076492558,0.645367620885179
2.74,-10.0672129936317,0.634324541847981
2.745,-9.9355155446242,0.622223841672335
2.75,-9.79942276714357,0.608965534658257
2.755,-9.66043409660295,0.594480503992254
2.76,-9.52006061202922,0.578729227825931
2.765,-9.37978334790031,0.561699558915329
2.77,-9.2410198869214,0.543403877543631
2.775,-9.10509922569203,0.523875913795148
2.78,-8.97324434207248,0.503167487335641
2.785,-8.8465613974338,0.481345345014083
2.79,-8.72603441743238,0.458488240201461
2.795,-8.61252419754779,0.434684313910704
2.8,-8.50677028036825,0.41002883054122
2.805,-8.40939501102247,0.384622262259558
2.81,-8.32090873992131,0.358568708131799
2.815,-8.2417156066746,0.331974613629676
2.82,-8.1721192700874,0.304947748046159
2.825,-8.11232824774276,0.277596400718177
2.83,-8.06246060281128,0.250028740688664
2.835,-8.0225477667746,0.222352306146661
2.84,-7.99253745966611,0.194673571936462
2.845,-7.97229560229846,0.167097558014632
2.85,-7.96160733283527,0.139727443342317
2.855,-7.96017714976001,0.112664142676824
2.86,-7.96762832751311,0.0860058191194149
2.865,-7.9835017889601,0.0598472940273915
2.87,-8.0072547035768,0.0342793329500802
2.875,-8.03825905033097,0.00938777266313818
2.88,-8.07580059114976,-0.0147475214050954
2.885,-8.11907864879607,-0.0380538845722191
2.89,-8.16720722370385,-0.060467273441877
2.895,-8.21921801302872,-0.0819338594956406
2.9,-8.27406600150938,-0.102411769282764
2.905,-8.3306381222623,-0.121872923472663
2.91,-8.38776570925729,-0.140304892866331
2.915,-8.4442410277949,-0.157712668963286
2.92,-8.49883824673843,-0.174120230090983
2.925,-8.55033871463381,-0.189571747063057
2.93,-8.59756012415142,-0.204132277245157
2.935,-8.63938864000476,-0.217887793027684
2.94,-8.67481265881385,-0.230944415636565
2.945,-8.70295641033265,-0.243426769432991
2.95,-8.72311129158456,-0.255475427308335
2.955,-8.73476282871512,-0.267243509390369
2.96,-8.73761109629102,-0.278892557178589
2.965,-8.73158303635898,-0.290587894873404
2.97,-8.71683557430895,-0.30249374654589
2.975,-8.69374923690802,-0.314768389672447
2.98,-8.66291280972004,-0.327559641842197
2.985,-8.62510027251476,-0.341000926229063
2.99,-8.58124178314636,-0.355208100205942
2.995,-8.53239084512377,-0.370277165695301
3,-8.47968984867527,-0.386282878464161
3.005,-8.42433592816875,-0.40327822540429
3.01,-8.36754884886479,-0.421294660865077
3.015,-8.31054211134144,-0.44034296826443
3.02,-8.25449805084678,-0.460414593155794
3.025,-8.20054722143219,-0.481483291407151
3.03,-8.14975205697696,-0.503506957006825
3.035,-8.10309446869765,-0.526429504871467
3.04,-8.06146688571857,-0.55018272296812
3.045,-8.02566614599519,-0.574688025199591
3.05,-7.99638961546058,-0.599858062846037
3.055,-7.97423292645219,-0.625598175771007
3.06,-7.95968873855814,-0.65180768531519
3.065,-7.9531461072881,-0.678381031173749
3.07,-7.9548899863038,-0.705208787813377
3.075,-7.96510057471368,-0.732178574725804
3.08,-7.98385226171203,-0.759175912334232
3.085,-8.0111120245635,-0.786085053052753
3.09,-8.04673723826446,-0.812789834590075
3.095,-8.0904728467398,-0.839174599878467
3.1,-8.14194814460819,-0.865125231132331
3.105,-8.2006732642474,-0.890530342618979
3.11,-8.26603582873591,-0.915282672749473
3.115,-8.33729819573949,-0.939280714611122
3.12,-8.41359592452219,-0.962430612573448
3.125,-8.49393822307652,-0.984648331394298
3.13,-8.57721128732054,-1.00586209314266
3.135,-8.66218545883311,-1.02601503725108
3.14,-8.74752726512217,-1.04506802861846
3.145,-8.83181722047703,-1.06300248745142
3.15,-8.91357416463173,-1.07982308214302
3.155,-8.99128643981973,-1.09556006204795
3.16,-9.06344975526432,-1.11027099189248
3.165,-9.12861080017293,-1.12404162501908
3.17,-9.18541489509496,-1.13698566949625
