"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.5947922221996,0.681039031954551
2.505,-20.7320644060962,0.765001382933072
2.51,-20.7428191775188,0.854714820731194
2.515,-20.6084596530164,0.946040401603461
2.52,-20.3264566052825,1.03409998986906
2.525,-19.9115782867419,1.11434106218555
2.53,-19.3913143099185,1.18343899077224
2.535,-18.7983589335862,1.23966009178023
2.54,-18.1639517702057,1.28269457722826
2.545,-17.5140580636598,1.31322150734108
2.55,-16.868251768945,1.33246014931808
2.555,-16.2402372222685,1.34183340053178
2.56,-15.63901820581,1.34276149776084
2.565,-15.0701251334908,1.33655661193128
2.57,-14.5366508877051,1.32438153652264
2.575,-14.0400385360743,1.30724387210205
2.58,-13.5806459472518,1.28600733039799
2.585,-13.1581364078352,1.26140976680142
2.59,-12.7717419955519,1.23408251465009
2.595,-12.4204378975314,1.20456850653388
2.6,-12.1030551914147,1.17333822993102
2.605,-11.8183518736648,1.14080329304279
2.61,-11.5650553981052,1.10732776540861
2.615,-11.3418858585927,1.07323754477278
2.62,-11.1475656835642,1.03882804958832
2.625,-10.9808200066107,1.00437050602983
2.63,-10.840369985006,0.97011702899998
2.635,-10.7249211411892,0.936304682552847
2.64,-10.6331474258471,0.903158626627773
2.645,-10.5636719371674,0.870894409034213
2.65,-10.5150448297112,0.839719438052043
2.655,-10.4857189305593,0.809833601856745
2.66,-10.4740236988675,0.781428984948939
2.665,-10.478138533663,0.754688589433928
2.67,-10.4960668575095,0.72978396609356
2.675,-10.5256127984434,0.706871624976941
2.68,-10.5643634259251,0.686088186514973
2.685,-10.6096797624069,0.667544225301637
2.69,-10.6587010975063,0.651316949479789
2.695,-10.7083670518677,0.637441981510751
2.7,-10.7554622155094,0.625904791414642
2.705,-10.7966867792315,0.616632556966535
2.71,-10.8287547272764,0.60948753704294
2.715,-10.8485173448204,0.604263170476875
2.72,-10.8531053331032,0.600684171764722
2.725,-10.8400777946826,0.598411585374997
2.73,-10.8075623375312,0.597053248188297
2.735,-10.7543687935551,0.596179333332433
2.74,-10.6800604240158,0.595341750523997
2.745,-10.5849720276053,0.594095482444315
2.75,-10.4701719273206,0.59201952997541
2.755,-10.3373734716851,0.588735208190341
2.76,-10.1888088491198,0.583920081086059
2.765,-10.0270820872563,0.577316596962963
2.77,-9.85501855829862,0.568735353200241
2.775,-9.67552547786409,0.558053642068132
2.78,-9.49147369594651,0.545210377114738
2.785,-9.30560569415456,0.530198644993962
2.79,-9.12047084277559,0.513057098436855
2.795,-8.93838541151734,0.493861131424456
2.8,-8.76141339691587,0.472714563243366
2.805,-8.5913633630702,0.449742246916961
2.81,-8.42979661070061,0.425083823195451
2.815,-8.27804271761267,0.398888652386571
2.82,-8.13721912935314,0.371311874299849
2.825,-8.00825232910597,0.342511473276276
2.83,-7.89189883537682,0.312646192176046
2.835,-7.78876484689585,0.281874156045056
2.84,-7.6993238054957,0.250352049773106
2.845,-7.62393136895292,0.218234736869321
2.85,-7.56283773813607,0.185675201058526
2.855,-7.51619708699001,0.152824723520853
