"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.2559194814977,0.972483473259884
2.505,-19.7833223719032,1.03913630522605
2.51,-19.264661083136,1.09280102294174
2.515,-18.7260801980252,1.13433584601004
2.52,-18.1867144207787,1.16507238035009
2.525,-17.6596208959629,1.18648428804086
2.53,-17.1531698458402,1.19999857920814
2.535,-16.6723582488848,1.20690753197965
2.54,-16.219858246732,1.20834019859657
2.545,-15.7967851594832,1.2052646696927
2.55,-15.4032330283715,1.19850383551191
2.555,-15.0386367931511,1.18875539323496
2.56,-14.7020121442286,1.17661160392975
2.565,-14.3921117899358,1.1625769045074
2.57,-14.1075255696867,1.14708276400144
2.575,-13.8467435027993,1.13049985082513
2.58,-13.6081944795064,1.11314773137367
2.585,-13.3902694745006,1.09530249610264
2.59,-13.1913349287638,1.07720262374912
2.595,-13.0097406056114,1.05905340928021
2.6,-12.8438244916589,1.04103021230487
2.605,-12.6919168150078,1.02328075814796
2.61,-12.5523447750243,1.00592670279911
2.615,-12.4234388358874,0.989064635895968
2.62,-12.3035414629953,0.972766694412502
2.625,-12.1910187640425,0.957080965928393
2.63,-12.0842751806566,0.942031822440414
2.635,-11.9817711804939,0.927620361185236
2.64,-11.8820434591873,0.913825086267811
2.645,-11.7837269687129,0.900602961080643
2.65,-11.6855777074279,0.88789093456374
2.655,-11.5864949555099,0.87560799953019
2.66,-11.4855415574637,0.86365779725247
2.665,-11.3819607714823,0.85193172856642
2.67,-11.2751883747887,0.840312479684627
2.675,-11.1648589918487,0.828677821584252
2.68,-11.050806026144,0.816904513346923
2.685,-10.9330550184601,0.8048721137943
2.69,-10.8118108756837,0.792466528291182
2.695,-10.6874397324093,0.779583114567187
2.7,-10.5604466241387,0.766129238730748
2.705,-10.4314504080266,0.752026193961071
2.71,-10.3011572917273,0.737210464554003
2.715,-10.1703344355508,0.721634353520165
2.72,-10.0397846870596,0.705266032285063
2.725,-9.91032342303635,0.68808910038895
2.73,-9.78275811845452,0.670101753754437
2.735,-9.65787093566286,0.651315669268047
2.74,-9.53640446335109,0.631754698710536
2.745,-9.41905047517706,0.611453463848204
2.75,-9.30644144694242,0.590455925793739
2.755,-9.19914452597183,0.568813979185843
2.76,-9.09765751424473,0.546586114101559
2.765,-9.00240651448532,0.523836171605002
2.77,-8.9137448386244,0.500632200722572
2.775,-8.83195286288553,0.477045423409745
2.78,-8.75723852707736,0.453149300279287
2.785,-8.68973826026125,0.429018684287291
2.79,-8.62951812501207,0.404729052682955
2.795,-8.57657511336148,0.380355793288363
2.8,-8.53083845226998,0.355973535251577
2.805,-8.49217095807535,0.331655501074757
2.81,-8.46037038343783,0.30747286509145
2.815,-8.43517089003041,0.283494106320616
2.82,-8.41624468405202,0.259784339128237
2.825,-8.40320394115926,0.236404617032256
2.83,-8.39560321318626,0.213411202412908
2.835,-8.39294242745209,0.19085480370178
2.84,-8.39467070726402,0.168779785876875
2.845,-8.40019117648881,0.14722336357635
2.85,-8.40886692120353,0.126214801167625
2.855,-8.42002827390757,0.105774639911477
2.86,-8.4329814872576,0.0859139892456941
2.865,-8.44701887609064,0.0666339180484307
2.87,-8.46143034817799,0.047924993316762
2.875,-8.47551618879895,0.0297670051184422
2.88,-8.48860083885835,0.0121289275765307
2.885,-8.5000472763142,-0.00503084817723924
2.89,-8.50927153533037,-0.0217639812079163
2.895,-8.51575676275863,-0.0381313303554108
2.9,-8.51906620797858,-0.0542017873916716
2.905,-8.5188544862078,-0.0700508204010154
2.91,-8.5148765559875,-0.0857587611042214
2.915,-8.50699382729837,-0.101408902897111
2.92,-8.49517717581014,-0.117085479737876
2.925,-8.47950655308123,-0.132871611687888
2.93,-8.46016731775589,-0.148847303099395
2.935,-8.43744344523859,-0.165087577213059
2.94,-8.41170803339386,-0.18166081622965
2.945,-8.38341163157818,-0.198627365343625
2.95,-8.35306897688511,-0.21603843567553
2.955,-8.32124481557282,-0.233935323337455
2.96,-8.28853940478455,-0.252348943580276
2.965,-8.25557422778584,-0.271299658543897
2.97,-8.22297845946571,-0.290797369885192
2.975,-8.19137642468785,-0.31084183380844
2.98,-8.16137638142879,-0.331423156553805
2.985,-8.13356070007882,-0.352522423191446
2.99,-8.10847745392918,-0.374112420416439
2.995,-8.08663341369339,-0.396158414289499
3,-8.06848828674067,-0.418618951321236
3.005,-8.05445007071424,-0.44144666253322
3.01,-8.0448713490949,-0.464589049993391
3.015,-8.04004632447936,-0.48798924910418
3.02,-8.04020844870314,-0.511586759485131
3.025,-8.04552845304595,-0.535318149178295
3.03,-8.05611269070258,-0.559117736895905
3.035,-8.07200164189677,-0.582918261735903
3.04,-8.09316854556312,-0.606651553467329
3.045,-8.11951812218215,-0.630249219085578
3.05,-8.15088539897816,-0.653643358767402
3.055,-8.1870346841186,-0.676767326509913
3.06,-8.22765882754372,-0.699556556719566
3.065,-8.27237888783242,-0.721949457417254
3.07,-8.32074443882795,-0.743888390092136
3.075,-8.37223471639866,-0.765320731417163
3.08,-8.42626095685796,-0.786200018161428
3.085,-8.48217016956721,-0.806487159207268
3.09,-8.53925071053964,-0.826151691161971
3.095,-8.59673992371566,-0.845173043938052
3.1,-8.6538341432555,-0.863541762228328
3.105,-8.70970117394014,-0.88126062719208
3.11,-8.76349532712253,-0.898345597456758
3.115,-8.81437484387704,-0.914826494199022
3.12,-8.86152139973844,-0.930747342559743
3.125,-8.90416105286385,-0.94616629682928
3.13,-8.94158593607254,-0.961155079292768
3.135,-8.97317558516979,-0.975797898065761
3.14,-8.99841687349339,-0.990189834364682
3.145,-9.01692128293531,-1.00443472619145
3.15,-9.02843848345646,-1.01864262404662
3.155,-9.03286519757467,-1.03292692171398
3.16,-9.03024878151678,-1.04740130211078
3.165,-9.02078517801098,-1.0621766535915
3.17,-9.00481138143428,-1.07735811651464
3.175,-8.98279293912225,-1.09304240601785
3.18,-8.95530725182096,-1.10931553597258
3.185,-8.92302381449331,-1.12625102916158
3.19,-8.88668250408435,-1.14390866471018
3.195,-8.84707113426241,-1.16233376735454
3.2,-8.80500334350157,-1.18155701600614
3.205,-8.76129771534012,-1.20159471622924
3.21,-8.71675884945541,-1.22244945727008
3.215,-8.67216079916663,-1.24411108302406
3.22,-8.62823316473932,-1.26655788228269
3.225,-8.58564987920498,-1.28975792637588
3.23,-8.54502055555322,-1.31367048003581
3.235,-8.50688429707792,-1.33824743447731
3.24,-8.4717055748009,-1.36343471261391
3.245,-8.43987198658591,-1.3891736166917
3.25,-8.411693540458,-1.4154020999379
3.255,-8.38740319635401,-1.44205594458981
3.26,-8.36715841354615,-1.4690698482927
3.265,-8.35104352381219,-1.49637841615847
3.27,-8.33907266640886,-1.52391706346351
3.275,-8.33119328555521,-1.551622837207
3.28,-8.32728997059838,-1.57943516209471
3.285,-8.32718866145017,-1.6072965204579
3.29,-8.3306611368833,-1.63515306975437
3.295,-8.33742979921412,-1.66295520666596
3.3,-8.34717273966726,-1.6906580767808
3.305,-8.35952909780565,-1.71822202964161
3.31,-8.37410473757537,-1.74561302637101
3.315,-8.39047824413915,-1.7728029833314
3.32,-8.40820721892962,-1.79977005682357
3.325,-8.4268348991494,-1.82649885637899
3.33,-8.44589704374261,-1.85298058010835
3.335,-8.46492901818204,-1.87921306194476
3.34,-8.48347302946708,-1.90520072524889
3.345,-8.50108538906994,-1.93095443115389
3.35,-8.51734365728707,-1.95649122092689
3.355,-8.53185357070532,-1.98183394554411
3.36,-8.54425554440714,-2.00701078659018
3.365,-8.55423061139164,-2.03205467173897
3.37,-8.56150561973859,-2.05700259198348
