"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.9983125476009,0.757996414482005
2.505,-19.9721798470132,0.824279658767387
2.51,-19.8697042967336,0.890992723247222
2.515,-19.6874084673733,0.95642618309801
2.52,-19.4266019023051,1.01872632189442
2.525,-19.0935709779132,1.07613529403573
2.53,-18.6987409001118,1.12720707999639
2.535,-18.255141572539,1.17094172750623
2.54,-17.7766993826294,1.20681860498224
2.545,-17.2767998242308,1.23474695915687
2.55,-16.7673403366414,1.25497049333891
2.555,-16.2582777085698,1.26796091989163
2.56,-15.7575526285727,1.2743232298694
2.565,-15.271245339228,1.27472249879353
2.57,-14.8038404248273,1.26983313391799
2.575,-14.3585191413819,1.26030706659457
2.58,-13.9374335156047,1.24675605040406
2.585,-13.5419421759754,1.22974365177114
2.59,-13.1728023597002,1.20978339511369
2.595,-12.8303208603175,1.18734054810128
2.6,-12.5144693557652,1.16283586149498
2.605,-12.2249706321196,1.13665016499696
2.61,-11.9613616292195,1.10912918636836
2.615,-11.72303836049,1.08058818752641
2.62,-11.5092867238553,1.05131622343736
2.625,-11.3193025333096,1.02157992187715
2.63,-11.152202986342,0.991626723578129
2.635,-11.0070317574597,0.96168758131959
2.64,-10.8827588749352,0.931979104849825
2.645,-10.7782766837236,0.902705144742885
2.65,-10.692392870197,0.874057810918714
2.655,-10.6238213898114,0.8462179001164
2.66,-10.5711722036878,0.819354713744317
2.665,-10.5329408303216,0.793625233306819
2.67,-10.5074989141376,0.769172636288186
2.675,-10.4930870382699,0.746124123604661
2.68,-10.4878116048617,0.724588102138112
2.685,-10.4896473674893,0.7046507500619
2.69,-10.4964478539443,0.686372114655886
2.695,-10.5059654066154,0.669781922774132
2.7,-10.5158826977634,0.654875422051684
2.705,-10.5238566181135,0.641609627205924
2.71,-10.5275746524043,0.62990046627408
2.715,-10.5248222259105,0.619621325084962
2.72,-10.5135578641473,0.610603505596533
2.725,-10.4919911970421,0.602638971261426
2.73,-10.4586574577332,0.595485569334369
2.735,-10.4124813597176,0.588874649639245
2.74,-10.3528234623833,0.582520673045799
