"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.2049862525094,0.984891314895815
2.505,-19.7130929105689,1.0494925596056
2.51,-19.1816240689588,1.10085916799534
2.515,-18.6359369148977,1.14008348324341
2.52,-18.0940515289088,1.16864133664775
2.525,-17.5679212566487,1.18808105808484
2.53,-17.0649714765293,1.19985843560709
2.535,-16.5894500022373,1.2052674827498
2.54,-16.1434611116264,1.20542469145077
2.545,-15.7277021222416,1.20127915450004
2.55,-15.3419661224008,1.19363287368127
2.555,-14.9854757067996,1.18316326567834
2.56,-14.6570999714208,1.17044421162841
2.565,-14.3554929453776,1.15596427927222
2.57,-14.07917985446,1.14014180777659
2.575,-13.8266092699461,1.12333709184643
2.58,-13.5961830413413,1.10586197198009
2.585,-13.3862722701974,1.08798727105431
2.59,-13.195224559983,1.06994840027311
2.595,-13.0213666095392,1.05194946569169
2.6,-12.8630046032469,1.03416612428238
2.605,-12.7184244832613,1.0167474188571
2.61,-12.5858937985566,0.99981679902525
2.615,-12.4636661451088,0.983472507297041
2.62,-12.3499893061821,0.967787515584296
2.625,-12.2431177552731,0.952809216475424
2.63,-12.1413298965528,0.938559048086153
2.635,-12.0429500714124,0.925032279972845
2.64,-11.9463748366199,0.912198153369844
2.645,-11.8501026348974,0.900000571851326
2.65,-11.7527653729021,0.888359505947258
2.655,-11.6531599875694,0.877173218420359
2.66,-11.5502778322533,0.866321348756902
2.665,-11.4433295234053,0.855668810430641
2.67,-11.331763114393,0.845070366710629
2.675,-11.2152738707899,0.834375669309338
2.68,-11.093804586763,0.823434487563864
2.685,-10.9675361748149,0.812101820820782
2.69,-10.8368692085296,0.800242610686389
2.695,-10.7023977326203,0.787735785181775
2.7,-10.564877276788,0.7744774642649
2.705,-10.425189369983,0.760383212697485
2.71,-10.2843047381154,0.745389329106761
2.715,-10.1432473616235,0.729453226594203
2.72,-10.0030609627529,0.712553015405584
2.725,-9.86477921027815,0.694686441905776
2.73,-9.72940037146288,0.675869345218581
2.735,-9.59786663596585,0.656133795352236
2.74,-9.47104808742883,0.635526053253948
2.745,-9.34973093597088,0.614104476947012
2.75,-9.23460948484878,0.591937467408645
2.755,-9.12628126990951,0.569101516682059
2.76,-9.02524469317408,0.545679399488419
2.765,-8.93189860923572,0.521758532620067
2.77,-8.84654331207248,0.497429499526666
2.775,-8.76938250402273,0.472784736758715
2.78,-8.70052588424923,0.447917363259205
2.785,-8.63999210038803,0.422920129426882
2.79,-8.58771185975676,0.397884465726894
2.795,-8.54353115794628,0.372899599733588
2.8,-8.50721451740406,0.348051724919959
2.805,-8.47844832815097,0.323423194908479
2.81,-8.45684430240502,0.299091725496929
2.815,-8.44194322960073,0.275129595724683
2.82,-8.43321914762804,0.251602833219982
2.825,-8.43008410251077,0.228570386569297
2.83,-8.43189374286807,0.206083287778859
2.835,-8.43795388142121,0.18418381696656
2.84,-8.447528246674,0.162904690937855
2.845,-8.45984756172921,0.142268300329869
2.85,-8.47412001773417,0.122286035617797
2.855,-8.48954320021116,0.102957739368289
2.86,-8.50531732969388,0.0842713320536165
2.865,-8.52065967788522,0.0662026569084596
2.87,-8.5348197996056,0.0487155910895351
2.875,-8.54709516118332,0.031762453343773
2.88,-8.5568466145367,0.0152847384715061
2.885,-8.5635130783648,-0.0007858139186886
2.89,-8.56662478326705,-0.0165258303954602
2.895,-8.565814396467,-0.0320186216811092
2.9,-8.56082546144491,-0.0473522602760844
2.905,-8.5515176863905,-0.0626174929551734
2.91,-8.53786880954734,-0.0779055639341086
2.915,-8.51997287926954,-0.0933060466023492
2.92,-8.49803519660971,-0.108904767632444
2.925,-8.47236410155837,-0.124781908343425
2.93,-8.44336019080859,-0.141010349842351
2.935,-8.41150350518958,-0.157654313225625
2.94,-8.37733936597983,-0.174768319929986
2.945,-8.34146353643867,-0.192396483455656
2.95,-8.30450729622732,-0.210572118763674
2.955,-8.26712299775904,-0.229317642739954
2.96,-8.22997051800239,-0.248644730283017
2.965,-8.19370487155553,-0.26855467824891
2.97,-8.15896525537981,-0.289038932602862
2.975,-8.12636548521424,-0.310079732750019
2.98,-8.09648590856354,-0.331650832193697
2.985,-8.06986664424193,-0.353718258630314
2.99,-8.04700200422081,-0.376241088211707
2.995,-8.02833597039333,-0.39917220987562
3,-8.01425848100817,-0.422459066692717
3.005,-8.00510238241114,-0.44604436945682
3.01,-8.00114085406772,-0.469866777904896
3.015,-8.00258514243737,-0.493861557561963
3.02,-8.00958249716986,-0.517961215150182
3.025,-8.02221418235805,-0.542096129080787
3.03,-8.04049354277712,-0.566195186579396
3.035,-8.06436405550167,-0.590186443708732
3.04,-8.09369742053068,-0.613997825239689
3.045,-8.12829174727146,-0.637557882968615
3.05,-8.16786994522792,-0.660796626484109
3.055,-8.21207847128955,-0.683646440156586
3.06,-8.26048668319007,-0.706043104203926
3.065,-8.31258701871517,-0.72792691367211
3.07,-8.36779635491835,-0.749243905513595
3.075,-8.4254588323503,-0.769947175884674
3.08,-8.48485058895512,-0.789998270055469
3.085,-8.54518668255447,-0.80936860791472
3.09,-8.60563057705072,-0.82804089429331
3.095,-8.66530639786657,-0.846010453166295
3.1,-8.72331410655085,-0.863286400401922
3.105,-8.77874748695096,-0.879892573500452
3.11,-8.83071469037856,-0.895868114666828
3.115,-8.87836077453467,-0.911267620552524
3.12,-8.9208914562939,-0.926160773566062
3.125,-8.95759695640043,-0.940631403130046
3.13,-8.98787479923333,-0.954775945280991
3.135,-9.01125010782444,-0.968701325644221
3.14,-9.02739219173846,-0.982522326837352
3.145,-9.03612619178789,-0.996358548794659
3.15,-9.03743902259823,-1.01033111203383
3.155,-9.0314790729408,-1.02455927492039
3.16,-9.01854975725823,-1.03915714524451
3.165,-8.99909731121172,-1.05423066022725
3.17,-8.97369372500654,-1.06987498090542
3.175,-8.94301598542268,-1.08617240701368
3.18,-8.90782287443041,-1.10319087991357
3.185,-8.8689307494229,-1.12098308588528
3.19,-8.82718947802643,-1.13958613954652
3.195,-8.78345961798866,-1.15902178539522
3.2,-8.73859164391358,-1.17929704100132
3.205,-8.69340775194214,-1.20040518824493
3.21,-8.64868655264807,-1.22232701186749
3.215,-8.60515069565919,-1.24503220778513
3.22,-8.56345734510477,-1.26848087199612
3.225,-8.52419127665947,-1.29262501266275
3.23,-8.48786024404107,-1.31741003061786
3.235,-8.45489238486151,-1.34277613859968
3.24,-8.42563518493744,-1.36865969266921
3.245,-8.40035579922146,-1.39499442509907
3.25,-8.37924238465312,-1.42171257864385
3.255,-8.3624062228095,-1.44874593968833
3.26,-8.34988444285131,-1.47602678329947
3.265,-8.34164324654054,-1.50348873598886
3.27,-8.33758143834752,-1.53106756825012
3.275,-8.33753435294912,-1.55870192600688
3.28,-8.34127802865524,-1.58633400993445
3.285,-8.34853372790334,-1.61391020924577
3.29,-8.358972780628,-1.64138169271217
3.295,-8.37222182599724,-1.66870496032218
3.3,-8.38786847648426,-1.6958423497706
3.305,-8.40546744783503,-1.72276249064641
3.31,-8.42454720546,-1.74944070601748
3.315,-8.44461711330676,-1.77585933664973
3.32,-8.46517505596178,-1.80200798436658
3.325,-8.48571551715774,-1.82788365549798
3.33,-8.50573799396384,-1.85349078814396
3.335,-8.52475559918471,-1.87884115159735
3.34,-8.54230371664383,-1.90395360651063
3.345,-8.55794846833787,-1.92885371521429
3.35,-8.57129475425473,-1.95357320593679
3.355,-8.58199364695388,-1.97814928910822
3.36,-8.58974885454224,-2.00262384182013
3.365,-8.59432204802473,-2.0270424769201
3.37,-8.59553682513394,-2.05145351916397
3.375,-8.59328120669738,-2.0759069245388
3.38,-8.5875085357623,-2.10045317049867
