"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-19.5013473145896,0.910675615270052
2.505,-19.1829260518392,0.960712686361467
2.51,-18.8381030676924,1.00350597873896
2.515,-18.4778250674707,1.03956461774967
2.52,-18.1102985362254,1.06951466824898
2.525,-17.7414256796917,1.09400653571229
2.53,-17.3753045209478,1.11366006528203
2.535,-17.0146912797827,1.12903689597934
2.54,-16.6613841648036,1.14063047921677
2.545,-16.3165213733815,1.14886651241042
2.55,-15.9808017707576,1.1541088679604
2.555,-15.6546420716852,1.15666789736406
2.56,-15.3382846272059,1.15680927542276
2.565,-15.0318683021471,1.15476236488381
2.57,-14.7354725772638,1.15072758731178
2.575,-14.4491429329396,1.1448826318574
2.58,-14.1729034130142,1.13738745382915
2.585,-13.9067610898959,1.12838818533097
2.59,-13.650705539571,1.11802006705333
2.595,-13.4047058389091,1.10640957170944
2.6,-13.1687065395615,1.09367586335817
2.605,-12.9426236569798,1.07993173000516
2.61,-12.726341512662,1.06528413746457
2.615,-12.5197105380241,1.04983448295935
2.62,-12.3225463220043,1.0336786603729
2.625,-12.1346299158612,1.01690700052223
2.63,-11.9557092154828,0.999604144760435
2.635,-11.7855014099592,0.981848896958419
2.64,-11.62369623201,0.963714087906492
2.645,-11.4699598678658,0.945266478811628
2.65,-11.323939348397,0.926566717527795
2.655,-11.1852672246433,0.907669359391095
2.66,-11.0535663359624,0.888622963186593
2.665,-10.9284545324544,0.869470257405128
2.67,-10.8095491878026,0.850248375575775
2.675,-10.6964713414696,0.830989159021848
2.68,-10.5888494058091,0.811719510539152
2.685,-10.4863222715057,0.792461792145235
2.69,-10.3885418243867,0.773234252019746
2.695,-10.2951747754357,0.754051462435418
2.7,-10.2059038401704,0.734924758011954
2.705,-10.1204282620968,0.715862653893592
2.71,-10.0384637752954,0.696871232143341
2.715,-9.95974206056734,0.677954483314167
2.72,-9.88400983156346,0.6591145924978
2.725,-9.81102765855782,0.640352164940972
2.73,-9.74056867437583,0.621666386896127
2.735,-9.67241733442528,0.603055122232234
2.74,-9.60636828934346,0.584514952682708
2.745,-9.54222558358097,0.56604116597401
2.75,-9.47980222009794,0.547627706565401
2.755,-9.41892018190154,0.529267101267819
2.76,-9.35941094943522,0.510950377885969
2.765,-9.30111652963746,0.492666991977477
2.77,-9.24389095465763,0.474404776186294
2.775,-9.18760219079738,0.456149933477751
2.78,-9.13213436517699,0.437887081926079
2.785,-9.07739017336814,0.419599363525929
2.79,-9.0232933381775,0.401268623790798
2.795,-8.96979095507842,0.382875664277575
2.8,-8.91685556197769,0.364400565707205
2.805,-8.86448680092455,0.345823074738179
2.81,-8.81271250557775,0.327123045749289
2.815,-8.76158914182976,0.308280920211353
2.82,-8.71120148277434,0.289278230038475
2.825,-8.6616615187268,0.270098105468656
2.83,-8.61310655681547,0.250725766458351
2.835,-8.56569657231142,0.231148983981581
2.84,-8.51961086488265,0.211358487575322
2.845,-8.47504411588264,0.191348312048563
2.85,-8.43220196548227,0.171116065020952
2.855,-8.39129624542675,0.150663111481506
2.86,-8.35254000117313,0.129994668770968
2.865,-8.31614243807878,0.109119810463767
2.87,-8.28230394640713,0.0880513808851459
2.875,-8.2512112917099,0.0668058238238079
2.88,-8.22303312075135,0.0454029333615905
2.885,-8.19791583807091,0.0238655313865685
2.89,-8.17597995915552,0.00221908357341842
2.895,-8.1573169755933,-0.0195087380888893
2.9,-8.14198681862861,-0.0412885381668942
2.905,-8.1300158983262,-0.0630897126525085
2.91,-8.1213958033455,-0.0848809898433184
2.915,-8.11608263562594,-0.106630986121379
2.92,-8.11399700924636,-0.128308766661634
2.925,-8.1150247027383,-0.149884403751537
2.93,-8.11901797204802,-0.171329521786609
2.935,-8.12579750585652,-0.192617819116768
2.94,-8.13515499590882,-0.213725558777918
2.945,-8.14685631289863,-0.234632017110542
2.95,-8.16064522073204,-0.255319879148415
2.955,-8.17624758534618,-0.275775575791289
2.96,-8.19337601544828,-0.29598954541141
2.965,-8.21173483097176,-0.315956420540709
2.97,-8.23102526395361,-0.335675125721658
2.975,-8.25095077573282,-0.355148884782027
2.98,-8.2712223532669,-0.374385132591974
2.985,-8.29156365240737,-0.393395333557383
2.99,-8.31171584519962,-0.412194707175543
2.995,-8.33144201342418,-0.430801868495525
3,-8.35053100635791,-0.449238393256982
3.005,-8.36880058671093,-0.467528319455387
3.01,-8.38609983946715,-0.485697600231172
3.015,-8.40231074364813,-0.503773526902404
3.02,-8.41734889528826,-0.521784138378812
3.025,-8.43116338885561,-0.539757635113464
3.03,-8.44373589973956,-0.557721816901228
3.035,-8.45507903494855,-0.575703557553239
3.04,-8.46523403773782,-0.593728330652435
3.045,-8.47426796996679,-0.611819797406333
3.05,-8.48227049868368,-0.62999946105666
3.055,-8.48935038602064,-0.648286393240583
3.06,-8.49563184561028,-0.666697032668723
3.065,-8.50125083665103,-0.685245050641287
3.07,-8.50635140891841,-0.703941283126498
3.075,-8.51108218508676,-0.722793719202762
3.08,-8.51559302394229,-0.741807539511714
3.085,-8.52003190293183,-0.760985198605627
3.09,-8.52454205970131,-0.780326541776338
3.095,-8.52925937766846,-0.799828948699692
3.1,-8.53431001462979,-0.819487501790489
3.105,-8.53980826902612,-0.839295171255565
3.11,-8.54585465209225,-0.85924301416333
3.115,-8.55253415679252,-0.879320388824424
3.12,-8.55991469432378,-0.899515177343777
3.125,-8.56804570152325,-0.919814026311627
3.13,-8.57695691049561,-0.940202595940176
3.135,-8.58665726957558,-0.960665828078655
3.14,-8.59713406798326,-0.981188229760588
3.145,-8.60835225183288,-1.00175417377629
3.15,-8.6202539920878,-1.02234821981075
3.155,-8.63275854352104,-1.04295545119558
3.16,-8.64576243559202,-1.06356182824541
3.165,-8.65914005428661,-1.08415455459487
3.17,-8.67274466538796,-1.10472244970832
3.175,-8.68640991893012,-1.125256321096
3.18,-8.69995188514639,-1.14574932785405
3.185,-8.71317163224274,-1.16619732473605
3.19,-8.7258583528352,-1.18659917298075
3.195,-8.7377930288809,-1.20695700783602
3.2,-8.74875258873587,-1.22727644679673
3.205,-8.75851448155113,-1.2475667268217
3.21,-8.76686158437195,-1.26784075877664
3.215,-8.77358728812521,-1.28811508695875
3.22,-8.77850065020622,-1.30840975102557
3.225,-8.78143142236221,-1.32874804166021
3.23,-8.78223476691222,-1.34915615432086
3.235,-8.78079551804522,-1.36966274508787
3.24,-8.77703176573184,-1.39029839995516
3.245,-8.77089766518639,-1.41109502987217
3.25,-8.76238530789994,-1.43208521339235
3.255,-8.75152558809667,-1.45330150421394
3.26,-8.73838801707564,-1.47477573278226
