"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.1312284437298,0.846220758739696
2.505,-19.9152376451272,0.914756037117499
2.51,-19.6261743010267,0.977539954864893
2.515,-19.277310922903,1.03349091211424
2.52,-18.8826549473849,1.08200121729829
2.525,-18.4556427468907,1.12288201260957
2.53,-18.0082902380252,1.15627103840523
2.535,-17.5507855858548,1.18253294914375
2.54,-17.0914157278682,1.20217108573935
2.545,-16.6366987408914,1.21575871913932
2.55,-16.1916160888323,1.22389039757101
2.555,-15.759873550545,1.22715035178587
2.56,-15.3441500121897,1.22609381840588
2.565,-14.9463152197321,1.22123739991458
2.57,-14.5676106533302,1.21305534492299
2.575,-14.2087948724925,1.2019795116977
2.58,-13.8702574399531,1.18840141016176
2.585,-13.5521069283224,1.17267534362315
2.59,-13.254237756613,1.15512198257797
2.595,-12.9763805452745,1.13603198925911
2.6,-12.7181393779069,1.11566947048014
2.605,-12.4790189894687,1.09427512698266
2.61,-12.2584442237262,1.07206906327784
2.615,-12.0557734610631,1.04925321160109
2.62,-11.8703074149134,1.02601338392548
2.625,-11.7012945258893,1.0025209599254
2.63,-11.547933620817,0.978934211446309
2.635,-11.409374829235,0.955399288742777
2.64,-11.2847191654293,0.932050876318074
2.645,-11.1730174684871,0.909012528432051
2.65,-11.0732692259365,0.88639670158048
2.655,-10.984421812391,0.864304498092657
2.66,-10.905370645104,0.842825142893805
2.665,-10.8349608523884,0.822035224161095
2.67,-10.7719909953821,0.801997740024019
2.675,-10.7152192851572,0.782761001642956
2.68,-10.6633728794906,0.764357475525918
2.685,-10.6151604308914,0.746802642659582
2.69,-10.5692882465504,0.730093992056262
2.695,-10.5244798403988,0.714210256081045
2.7,-10.4794986352644,0.699111026557831
2.705,-10.4331730653526,0.684736854920001
2.71,-10.3844231031472,0.671009955623829
2.715,-10.3322868671022,0.657835568750721
2.72,-10.2759457276604,0.645104022463193
2.725,-10.2147462806355,0.632693457433742
2.73,-10.1482175784753,0.620473124063364
2.735,-10.0760823189001,0.608307118524932
2.74,-9.99826098213376,0.59605835393036
2.745,-9.91486860140163,0.583592561065114
2.75,-9.8262043394673,0.570782095846519
2.755,-9.73273460530208,0.557509345304916
2.76,-9.63507093555884,0.543669580984809
2.765,-9.53394418056228,0.529173142199062
2.77,-9.43017664997551,0.513946900093003
2.775,-9.32465378926427,0.497935011733001
2.78,-9.21829687140415,0.481099017020599
2.785,-9.11203777210176,0.463417365826572
2.79,-9.00679669580012,0.444884494769691
2.795,-8.9034632678938,0.425509561660968
