"Freq [GHz]","dB(S(Antenna1_1_1,Antenna1_1_1)) []","ang_rad(S(Antenna1_1_1,Antenna1_1_1)) [rad]"
2.5,-20.0223614772144,0.758815418472297
2.505,-19.9937610132595,0.82571725474076
2.51,-19.8874639816291,0.892942046410205
2.515,-19.7003823416178,0.958736454188018
2.52,-19.4343296013288,1.0212243036235
2.525,-19.096109099195,1.07865010952434
2.53,-18.6965780863365,1.12959149092763
2.535,-18.2490537002966,1.17308504376194
2.54,-17.767594154857,1.20865023762851
2.545,-17.2655882771371,1.23623275809791
2.55,-16.7548513501426,1.25610522617735
2.555,-16.2452140378167,1.26875981157973
2.56,-15.7444781435148,1.2748143723986
2.565,-15.2585916154562,1.27494089062148
2.57,-14.7919230140747,1.26981642864812
2.575,-14.3475571368528,1.2600927789574
2.58,-13.9275686707077,1.24637986760147
2.585,-13.5332558318952,1.2292385210241
2.59,-13.165329583532,1.20917912401591
2.595,-12.8240618304314,1.18666372436618
2.6,-12.5093982901194,1.1621099583647
2.605,-12.2210426664794,1.13589574403014
2.61,-11.958518041736,1.1083641440383
2.615,-11.7212105221847,1.07982800844773
2.62,-11.5083990221616,1.05057422394834
2.625,-11.3192745621442,1.02086747104612
2.63,-11.152951152701,0.990953438377579
2.635,-11.0084704726119,0.96106149283564
2.64,-10.884801448434,0.931406796709209
2.645,-10.7808360094603,0.902191867308318
2.65,-10.6953819721954,0.873607568646461
2.655,-10.6271539136158,0.845833519831668
2.66,-10.5747628795588,0.819037892843265
2.665,-10.5367059751698,0.793376575309638
2.67,-10.5113569966557,0.768991672500612
2.675,-10.4969593506272,0.746009332718901
2.68,-10.4916230558795,0.724536925156543
2.685,-10.4933274177322,0.704659616420614
2.69,-10.4999315828921,0.686436478162077
2.695,-10.5091946931627,0.669896321874561
2.7,-10.5188074682312,0.655033568463348
2.705,-10.5264360766923,0.64180453099422
2.71,-10.5297784076708,0.63012460066825
2.715,-10.5266311761623,0.619866830390596
2.72,-10.5149647218322,0.610862426863977
2.725,-10.4930005517317,0.602903519735078
2.73,-10.459285263024,0.595748387759819
2.735,-10.4127538643294,0.589129065410236
2.74,-10.3527755902636,0.582760913276526
2.745,-10.2791770976306,0.57635347771383
2.75,-10.1922401874483,0.569621756569104
2.755,-10.0926741902891,0.562296911964067
2.76,-9.98156622758603,0.554135580946246
2.765,-9.86031486850857,0.544927119392769
2.77,-9.73055401775157,0.534498421137005
2.775,-9.59407399346917,0.522716259309038
2.78,-9.45274608189102,0.509487358446983
2.785,-9.30845517096547,0.494756590499468
2.79,-9.16304352186928,0.478503797964672
2.795,-9.01826682148834,0.460739733993491
2.8,-8.87576248528912,0.441501590459009
2.805,-8.7370290686669,0.420848475539644
2.81,-8.60341504367596,0.398857123831541
2.815,-8.47611512607338,0.375618006364699
2.82,-8.35617214300907,0.351231945486362
2.825,-8.24448279179582,0.325807271326766
2.83,-8.14180577678036,0.299457498046658
2.835,-8.04877117084887,0.272299494372124
2.84,-7.96589009641049,0.244452078478384
2.845,-7.89356398763516,0.216034984416219
2.85,-7.83209306483303,0.187168128278209
2.855,-7.78168359749042,0.157971112745923
2.86,-7.74245381156377,0.128562914765212
2.865,-7.71443829351732,0.0990616969466352
2.87,-7.69759089950169,0.0695846985082274
2.875,-7.69178606298896,0.0402481548239056
2.88,-7.6968186549225,0.0111672065993386
2.885,-7.71240239483189,-0.0175442454293234
2.89,-7.73816693972242,-0.0457737848163099
2.895,-7.77365382927307,-0.0734108585780952
2.9,-7.81831154895119,-0.100347341333876
2.905,-7.87148987721897,-0.126478322187811
2.91,-7.93243409587866,-0.151703162589588
2.915,-8.00027946060248,-0.175926852028541
2.92,-8.074046632559,-0.199061709242143
2.925,-8.15263891076432,-0.221029434462696
2.93,-8.23484222596448,-0.241763516591513
2.935,-8.31932898371044,-0.261211961784188
2.94,-8.40466697994807,-0.279340276625808
2.945,-8.48933453993831,-0.296134586311059
2.95,-8.57174290254781,-0.311604711360187
2.955,-8.65026653937853,-0.32578698824847
2.96,-8.7232814746874,-0.338746536587133
2.965,-8.78921104701875,-0.350578683060487
2.97,-8.84657739274174,-0.361409230776903
2.975,-8.8940561380852,-0.371393307215456
2.98,-8.93053070678665,-0.380712626101149
2.985,-8.95514212439136,-0.389571130263328
2.99,-8.96733000469861,-0.398189142731553
2.995,-8.96686077777626,-0.406796347789813
3,-8.95384044934995,-0.415624052586646
3.005,-8.92871038900188,-0.424897293070656
3.01,-8.89222665581269,-0.434827356345021
3.015,-8.845424905967,-0.445605246092432
3.02,-8.78957424262287,-0.457396484859545
3.025,-8.72612417636549,-0.470337483181681
3.03,-8.65664898886741,-0.484533536555566
3.035,-8.58279342947121,-0.50005834152813
3.04,-8.50622281754215,-0.516954820594981
3.045,-8.42857973700686,-0.535236963707762
3.05,-8.35144844544585,-0.554892375467502
3.055,-8.2763272888916,-0.575885237240774
3.06,-8.2046086273557,-0.598159422079137
3.065,-8.13756552249906,-0.621641566648073
3.07,-8.07634393145869,-0.64624395619352
3.075,-8.02195931298954,-0.671867120065328
3.08,-7.97529634481906,-0.698402103347434
3.085,-7.93711078299204,-0.725732393526721
3.09,-7.90803250423643,-0.753735520073008
3.095,-7.88856890473385,-0.782284350784743
3.1,-7.87910816989409,-0.811248141596547
3.105,-7.87992179219758,-0.840493375377935
3.11,-7.89116611544876,-0.8698844544384
3.115,-7.91288260448013,-0.89928429959762
3.12,-7.9449966569819,-0.928554917407587
3.125,-7.98731501290435,-0.957557993663413
3.13,-8.03952167088233,-0.986155579217423
3.135,-8.10117253221923,-1.01421093373201
3.14,-8.17168901338918,-1.04158959299767
3.145,-8.25035102632958,-1.06816072609256
3.15,-8.3362899185139,-1.09379885589349
3.155,-8.42848216941348,-1.11838598958492
3.16,-8.52574488277703,-1.14181421283469
3.165,-8.62673435498404,-1.16398876299258
3.17,-8.72994925061055,-1.1848315615156
3.175,-8.83374006414469,-1.20428513797356
3.18,-8.93632665673496,-1.22231679756714
3.185,-9.03582543949403,-1.23892282090444
3.19,-9.13028734930708,-1.2541323700544
3.195,-9.21774710236608,-1.26801072726788
3.2,-9.29628287367649,-1.28066140751112
3.205,-9.36408429210995,-1.29222669916406
3.21,-9.41952504629697,-1.30288624913754
3.215,-9.46123480784815,-1.31285342470508
3.22,-9.48816452205397,-1.32236943338706
3.225,-9.49963858332302,-1.33169541292147
3.23,-9.49538855295235,-1.34110299320952
3.235,-9.4755645010906,-1.35086404599334
3.24,-9.44072283850333,-1.36124045596251
3.245,-9.39179200577923,-1.3724747513302
3.25,-9.33001983984412,-1.3847823007996
3.255,-9.25690828527019,-1.39834555572718
3.26,-9.17414171630285,-1.41331055302314
3.265,-9.08351496940798,-1.42978562658489
3.27,-8.98686628179168,-1.44784206777267
3.275,-8.88601866994043,-1.46751634288505
3.28,-8.78273202510059,-1.48881340827038
3.285,-8.67866643298397,-1.51171068493879
3.29,-8.5753564664341,-1.53616230258464
3.295,-8.47419513425513,-1.56210330872544
3.3,-8.37642596983345,-1.5894536184009
3.305,-8.28314154329184,-1.61812157253916
3.31,-8.19528661670001,-1.64800702606365
3.315,-8.11366464299839,-1.67900395324103
3.32,-8.03894620445956,-1.71100258343074
3.325,-7.97167848575509,-1.74389110346043
3.33,-7.9122949902213,-1.77755698885015
3.335,-7.86112499269367,-1.81188800969305
3.34,-7.81840230457016,-1.84677297346306
3.345,-7.78427313414315,-1.88210226245683
3.35,-7.75880290796735,-1.91776820425486
3.355,-7.74198199454909,-1.95366533353389
3.36,-7.73373028390318,-1.98969057451535
3.365,-7.73390072425508,-2.02574337943691
3.37,-7.74228186043933,-2.06172586165192
3.375,-7.75859940459751,-2.09754293841085
3.38,-7.78251708739639,-2.13310252047808
3.385,-7.81363681650937,-2.16831576091587
