"Freq [GHz]","mag(S(Tx_p1,Tx_p1)) []","ang_rad(S(Tx_p1,Tx_p1)) [rad]"
1,0.00404556666720662,2.25178066204974
1.01,0.00404427451780909,1.99311593970201
1.02,0.00404296062169033,1.73443633607351
1.03,0.00404162526007905,1.47574230826705
1.04,0.00404026870380813,1.21703429588126
1.05,0.00403889120909207,0.958312722090073
1.06,0.00403749302314749,0.699577993182323
1.07,0.00403607437925805,0.440830500813043
1.08,0.00403463550559483,0.182070621622811
1.09,0.00403317661735931,-0.0767012811467625
1.1,0.00403169792280597,-0.335484857843265
1.11,0.00403019961886043,-0.594279771287643
1.12,0.00402868189724967,-0.853085696377945
1.13,0.0040271449423086,-1.11190231963213
1.14,0.00402558893011361,-1.37072933843727
1.15,0.00402401402869279,-1.62956646078653
1.16,0.00402242040278504,-1.88841340456858
1.17,0.00402080820808919,-2.14726989757254
1.18,0.00401917759700628,-2.40613567655002
1.19,0.00401752871355814,-2.66501048680128
1.2,0.00401586169936129,-2.92389408260714
1.21,0.00401417669053326,3.10039908104812
1.22,0.00401247381564948,2.84149862011175
1.23,0.00401075320292636,2.58259006432955
1.24,0.00400901497481587,2.32367362934218
1.25,0.00400725924806334,2.06474952437276
1.26,0.00400548613752216,1.80581795104052
1.27,0.00400369575339126,1.54687910569431
1.28,0.004001888203153,1.28793317808047
1.29,0.00400006359035804,1.02898035248491
1.3,0.00399822201580586,0.770020807290518
1.31,0.0039963635781895,0.511054715886928
1.32,0.00399448837005698,0.2520822460036
1.33,0.00399259648430639,-0.00689643899153856
1.34,0.00399068801094466,-0.26588118081298
1.35,0.00398876303672999,-0.524871825901181
1.36,0.00398682164542145,-0.783868225121678
1.37,0.00398486392036172,-1.04287023278296
1.38,0.00398288994123769,-1.30187770854362
1.39,0.00398089978551748,-1.56089051486716
1.4,0.00397889352986747,-1.81990851897607
1.41,0.00397687124870305,-2.07893159109275
1.42,0.00397483301432954,-2.33795960527353
1.43,0.00397277889741433,-2.59699243893859
1.44,0.00397070896636032,-2.85602997280385
1.45,0.00396862328945048,-3.11507209079902
1.46,0.00396652193229771,2.90906662753164
1.47,0.00396440495942955,2.65001567767213
1.48,0.00396227243472447,2.39096047445609
1.49,0.00396012441868807,2.13190112200318
1.5,0.00395796097263669,1.87283772251172
1.51,0.00395578215641456,1.61377037471335
1.52,0.00395358802736947,1.35469917572569
1.53,0.00395137864416763,1.09562421977029
1.54,0.00394915406143208,0.836545599089465
1.55,0.00394691433480928,0.577463403272087
1.56,0.00394465951800157,0.318377719761225
1.57,0.00394238966458935,0.0592886343301494
1.58,0.00394010482648426,-0.1998037697505
1.59,0.00393780505634069,-0.458899410992216
1.6,0.00393549040372626,-0.717998209667505
1.61,0.00393316091951791,-0.977100088285472
1.62,0.00393081665112874,-1.23620497073972
1.63,0.00392845764896755,-1.49531278321319
1.64,0.00392608395859073,-1.75442345288825
1.65,0.00392369562920957,-2.01353690900156
1.66,0.0039212927066764,-2.27265308219156
1.67,0.0039188752371801,-2.53177190479966
1.68,0.00391644326432567,-2.79089331075268
1.69,0.00391399683509727,-3.05001723492133
1.7,0.00391153599251429,2.97404169312001
1.71,0.00390906077976275,2.71491292109348
1.72,0.00390657124094955,2.45578181689958
1.73,0.00390406741983223,2.19664843996562
1.74,0.00390154935754016,1.93751284862122
1.75,0.00389901709535204,1.6783750998384
1.76,0.00389647067582831,1.41923524937575
1.77,0.0038939101401814,1.16009335207942
1.78,0.00389133552931286,0.900949461519541
1.79,0.0038887468821829,0.64180362999868
1.8,0.00388614424129772,0.382655909362583
1.81,0.00388352764432571,0.123506349849364
1.82,0.003880897131575,-0.135644998944357
1.83,0.00387825274209417,-0.394798088559657
1.84,0.00387559451455967,-0.653952871157225
1.85,0.00387292248783429,-0.913109300241512
1.86,0.0038702367002184,-1.17226732997136
1.87,0.00386753718979337,-1.4314269152995
1.88,0.0038648239947325,-1.69058801215395
1.89,0.00386209715265891,-1.94975057721659
1.9,0.00385935670020915,-2.20891456773284
1.91,0.00385660267591573,-2.46807994209854
1.92,0.00385383511548177,-2.72724665901771
1.93,0.00385105405704072,-2.9864146786778
1.94,0.00384825953583402,3.0376013461122
1.95,0.00384545158974263,2.77843083980102
1.96,0.00384263025557041,2.51925914789658
1.97,0.00383979556764315,2.26008630794082
1.98,0.00383694756266929,2.00091235678204
1.99,0.00383408627793672,1.74173733109854
2,0.00383121174820502,1.48256126639218
2.01,0.00382832400872732,1.22338419779784
2.02,0.00382542309553411,0.964206160219482
2.03,0.00382250904518133,0.705027187451685
2.04,0.00381958189190541,0.445847312817094
2.05,0.00381664167073975,0.186666569626772
2.06,0.00381368841831599,-0.0725150097999109
2.07,0.00381072216895639,-0.331697393448137
2.08,0.00380774295686054,-0.590880549839429
2.09,0.00380475081793475,-0.850064448179241
2.1,0.00380174578779523,-1.10924905774347
2.11,0.00379872790048985,-1.36843434862423
2.12,0.00379569718994342,-1.62762029097126
2.13,0.00379265369247952,-1.88680685567587
2.14,0.00378959744236011,-2.14599401412123
2.15,0.00378652847439499,-2.40518173756293
2.16,0.00378344682254353,-2.66436999835639
2.17,0.00378035252138838,-2.92355876886164
2.18,0.00377724560646072,3.10043728533962
2.19,0.00377412611217722,2.84124757663658
2.2,0.00377099407169003,2.58205743881823
2.21,0.00376784952030979,2.32286689807581
2.22,0.00376469249350839,2.06367597986667
2.23,0.00376152302480765,1.80448470995807
2.24,0.00375834114842426,1.5452931131922
2.25,0.00375514689990659,1.28610121442798
2.26,0.00375194031202136,1.02690903805896
2.27,0.00374872142005523,0.767716608586727
2.28,0.00374549025946613,0.508523949690873
2.29,0.00374224686351161,0.2493310846267
2.3,0.00373899126651645,-0.00986196290189868
2.31,0.00373572350360937,-0.269055170056036
2.32,0.00373244360948415,-0.528248513941602
2.33,0.00372915161761198,-0.78744197244989
2.34,0.00372584756328005,-1.04663552290565
2.35,0.00372253148117813,-1.30582914349964
2.36,0.00371920340479853,-1.56502281258583
2.37,0.00371586336930212,-1.82421650869442
2.38,0.00371251141049605,-2.08341021054506
2.39,0.00370914756128918,-2.34260389701146
2.4,0.00370577185661058,-2.60179754739043
2.41,0.00370238433218127,-2.86099114104875
2.42,0.00369898502127697,-3.12018465770484
2.43,0.00369557395939704,2.90380722998602
2.44,0.00369215118201572,2.6446139276723
2.45,0.00368871672283198,2.38542076213861
2.46,0.00368527061656513,2.12622775308109
2.47,0.00368181289923424,1.8670349200261
2.48,0.00367834360484471,1.60784228183349
2.49,0.00367486276817652,1.34864985762868
2.5,0.00367137042518813,1.08945766632925
2.51,0.00366786661088041,0.830265726550592
2.52,0.00366435135946384,0.5710740564908
2.53,0.00366082470729319,0.311882675081857
2.54,0.00365728668839564,0.0526915997675377
2.55,0.00365373733801095,-0.206499150981824
2.56,0.00365017669238793,-0.465689559422395
2.57,0.00364660478712215,-0.724879607832737
2.58,0.00364302165637281,-0.984069278727191
