"Freq [GHz]","mag(S(Tx_p1,Tx_p1)) []","ang_rad(S(Tx_p1,Tx_p1)) [rad]"
2.88,0.00460469595307121,0.441822014155188
2.89,0.00459958738825331,0.192793194107607
2.9,0.00459446570019407,-0.0562347607583961
2.91,0.00458933094050989,-0.305261835975091
2.92,0.0045841831580246,-0.554288016603715
2.93,0.00457902240262899,-0.803313288632231
2.94,0.00457384872315721,-1.05233763724705
2.95,0.00456866216939988,-1.30136104832471
2.96,0.00456346279209067,-1.55038350767622
2.97,0.00455825063964617,-1.79940500077625
2.98,0.00455302576262511,-2.04842551371849
2.99,0.00454778821241477,-2.2974450322011
3,0.00454253803776147,-2.54646354225688
3.01,0.00453727528872191,-2.79548102984802
3.02,0.00453200001619912,-3.04449748086642
3.03,0.00452671227137312,2.98967242566038
3.04,0.00452141210325165,2.7406580893508
3.05,0.00451609956309277,2.49164483097712
3.06,0.00451077470217864,2.24263266460277
3.07,0.00450543757025853,1.99362160403759
3.08,0.00450008821947438,1.74461166273701
3.09,0.00449472669942652,1.49560285450485
3.1,0.0044893530629664,1.24659519284908
3.11,0.00448396735998198,0.997588691659264
3.12,0.00447856964151423,0.748583364235202
3.13,0.00447315995980481,0.499579224321489
3.14,0.00446773836574593,0.250576285086485
3.15,0.00446230491156106,0.00157456022649984
3.16,0.00445685964832047,-0.247425936831916
3.17,0.00445140262768243,-0.496425192564243
3.18,0.00444593390216637,-0.745423193915138
3.19,0.00444045352334181,-0.994419927225036
3.2,0.00443496154305148,-1.24341537938315
3.21,0.00442945801300238,-1.49240953696605
3.22,0.00442394298743122,-1.74140238664359
3.23,0.00441841651643135,-1.99039391533476
3.24,0.00441287865297882,-2.2393841096058
3.25,0.00440732944982136,-2.48837295616942
3.26,0.00440176895987969,-2.73736044216173
3.27,0.00439619723582171,-2.98634655425097
3.28,0.00439061432934545,3.04785402804617
3.29,0.00438502029464025,2.79887070326428
3.3,0.00437941518479823,2.54988879222332
3.31,0.00437379905172871,2.30090830742104
3.32,0.00436817194874229,2.0519292623638
3.33,0.00436253393034757,1.80295167001694
3.34,0.00435688504928413,1.55397554335656
3.35,0.00435122535891327,1.30500089570845
3.36,0.00434555491197195,1.0560277398757
3.37,0.00433987376271567,0.807056089274436
3.38,0.00433418196543692,0.558085956617626
3.39,0.00432847957441072,0.309117355188518
3.4,0.00432276664243108,0.0601502977933688
3.41,0.0043170432227765,-0.188815202342906
3.42,0.00431130937116179,-0.437779132219305
3.43,0.00430556514138527,-0.686741478866567
3.44,0.0042998105883637,-0.93570222925771
3.45,0.00429404576500694,-1.18466137037215
3.46,0.00428827072579189,-1.43361888887908
3.47,0.00428248552695039,-1.68257477217879
3.48,0.00427669022209551,-1.93152900707154
3.49,0.00427088486646936,-2.18048158056812
3.5,0.00426506951428539,-2.4294324795421
3.51,0.00425924422054814,-2.67838169082674
3.52,0.00425340904179071,-2.9273292017713
3.53,0.00424756403117172,3.10691030815968
3.54,0.0042417092443606,2.85796623762076
3.55,0.00423584473682097,2.60902390665914
3.56,0.00422997056512847,2.36008332849984
3.57,0.00422408678356607,2.11114451638187
3.58,0.00421819344798709,1.86220748305688
3.59,0.0042122906131455,1.61327224180002
3.6,0.00420637833691424,1.36433880573354
3.61,0.00420045667355078,1.11540718803352
3.62,0.00419452567926828,0.866477401512328
3.63,0.00418858541104173,0.617549459642156
3.64,0.00418263592348089,0.368623375415922
3.65,0.00417667727409878,0.11969916206189
3.66,0.00417070951874379,-0.129223167247985
3.67,0.00416473271463015,-0.378143599249372
3.68,0.00415874691589937,-0.627062120912853
3.69,0.00415275218244504,-0.875978718924249
3.7,0.0041467485681113,-1.12489337992964
3.71,0.00414073613100962,-1.37380609074101
3.72,0.00413471492732009,-1.62271683811587
3.73,0.00412868501526149,-1.87162560871872
3.74,0.00412264645094953,-2.12053238917311
3.75,0.00411659929107267,-2.36943716637638
3.76,0.00411054359354174,-2.61833992652346
3.77,0.00410447941568429,-2.86724065673947
3.78,0.00409840681478428,-3.11613934340055
3.79,0.00409232584746675,2.91814933419726
3.8,0.00408623657302051,2.66925477496912
3.81,0.00408013904828658,2.42036229992501
3.82,0.00407403333034282,2.17147192206708
3.83,0.00406791947749423,1.92258365524519
3.84,0.00406179754704944,1.67369751294879
3.85,0.00405566759808019,1.42481350867553
3.86,0.00404952968833808,1.17593165610372
3.87,0.00404338387602394,0.92705196872332
3.88,0.00403723021995926,0.678174460482295
3.89,0.00403106877652943,0.429299144784097
3.9,0.00402489960578982,0.180426035387085
3.91,0.00401872276501146,-0.068444853863795
3.92,0.00401253831527061,-0.317313509286247
3.93,0.00400634631247077,-0.566179916946695
3.94,0.00400014681652765,-0.81504406306168
3.95,0.00399393988589048,-1.06390593386779
3.96,0.0039877255804311,-1.31276551540245
3.97,0.00398150395798739,-1.5616227937377
3.98,0.0039752750789788,-1.81047775484781
3.99,0.00396903900049596,-2.05933038484085
4,0.00396279578453821,-2.30818066947749
4.01,0.00395654548803168,-2.55702859503913
4.02,0.00395028817208296,-2.8058741472807
4.03,0.00394402389464215,-3.05471731172338
4.04,0.00393775271724886,2.97962723260177
4.05,0.00393147469730671,2.7307888857129
4.06,0.00392518989669006,2.48195296886606
4.07,0.00391889837372267,2.23311949647124
4.08,0.00391260018824363,1.98428848293456
4.09,0.00390629540181058,1.73545994250311
4.1,0.00389998407323232,1.48663388967482
4.11,0.0038936662625356,1.23781033889415
4.12,0.00388734202988561,0.98898930446207
4.13,0.00388101143680161,0.740170800979563
4.14,0.0038746745428996,0.491354843234454
4.15,0.0038683314093487,0.24254144564399
4.16,0.0038619820945259,-0.00626937706277725
4.17,0.00385562666150034,-0.25507761028199
4.18,0.00384926516962897,-0.503883239072499
4.19,0.00384289768001736,-0.752686248975807
4.2,0.00383652425365961,-1.00148662500511
4.21,0.00383014495182808,-1.25028435218338
4.22,0.00382375983534368,-1.49907941566926
4.23,0.00381736896410011,-1.74787180051554
4.24,0.00381097240074547,-1.99666149179784
4.25,0.00380457020584144,-2.2454484740612
4.26,0.0037981624405001,-2.49423273285708
4.27,0.00379174916721489,-2.74301425246855
4.28,0.0037853304460869,-2.991793017875
4.29,0.0037789063390599,3.04261629325357
4.3,0.00377247690920244,2.79384308188179
4.31,0.00376604221590057,2.54507267080735
4.32,0.00375960232206015,2.29630507484627
4.33,0.00375315729001821,2.04754031004138
4.34,0.00374670718014713,1.79877839183972
4.35,0.00374025205626652,1.55001933541447
4.36,0.00373379197971831,1.3012631565938
4.37,0.00372732701224437,1.05250987089374
4.38,0.00372085721636794,0.803759494499061
4.39,0.00371438265499288,0.555012042585616
4.4,0.00370790338968392,0.306267531229489
4.41,0.00370141948212873,0.0575259761576202
4.42,0.00369493099666055,-0.191212606447731
4.43,0.00368843799454878,-0.439948200784403
4.44,0.00368194053871888,-0.68868079088588
4.45,0.00367543869187998,-0.937410360299185
4.46,0.00366893251784641,-1.18613689337971
4.47,0.00366242207816131,-1.43486037353442
4.48,0.00365590743618681,-1.68358078462181
4.49,0.00364938865446603,-1.93229811033756
4.5,0.00364286579668848,-2.18101233443949
4.51,0.00363633892659633,-2.429723440164
4.52,0.00362980810586309,-2.67843141140829
4.53,0.00362327339914326,-2.92713623126277
4.54,0.00361673486890899,3.10734742385999
4.55,0.00361019257920655,2.85864895636994
4.56,0.00360364659357402,2.6099536900982
4.57,0.00359709697459599,2.36126164183817
4.58,0.00359054378687394,2.11257282872628
4.59,0.00358398709444866,1.86388726731886
4.6,0.00357742695926208,1.61520497474049
4.61,0.00357086344677483,1.36652596800851
4.62,0.00356429662064609,1.11785026433319
4.63,0.00355772654448441,0.869177880802908
4.64,0.00355115328298473,0.620508834566812
4.65,0.00354457689982673,0.37184314306354
4.66,0.00353799745902162,0.123180823835298
4.67,0.00353141502430702,-0.125478106037361
4.68,0.00352482966148155,-0.37413362873527
4.69,0.00351824143365021,-0.622785727359656
4.7,0.00351165040587138,-0.871434383323013
4.71,0.00350505664257152,-1.12007957947871
4.72,0.00349846020806813,-1.36872129799746
4.73,0.00349186116743795,-1.61735952105473
4.74,0.00348525958450405,-1.86599423060866
4.75,0.0034786555252412,-2.11462540894904
4.76,0.00347204905347029,-2.3632530378429
4.77,0.00346544023579906,-2.61187709923713
4.78,0.00345882913513605,-2.86049757486887
4.79,0.00345221581714739,-3.10911444656505
4.8,0.00344560034636444,2.92545761113313
4.81,0.00343898278975443,2.67684800234217
4.82,0.00343236321152765,2.42824205256874
4.83,0.00342574167709584,2.17963978062911
4.84,0.00341911825075027,1.93104120494672
4.85,0.00341249299901805,1.68244634397574
4.86,0.00340586598729313,1.43385521677535
4.87,0.00339923728097445,1.18526784203179
4.88,0.00339260694634684,0.936684238745489
4.89,0.00338597504746228,0.688104425948107
4.9,0.00337934165116604,0.439528422341463
4.91,0.00337270682390351,0.190956247288967
4.92,0.0033660706296606,-0.0576120799651669
4.93,0.00335943313564411,-0.306176540215725
4.94,0.00335279440794237,-0.554737114128964
4.95,0.00334615451234405,-0.803293782344081
4.96,0.00333951351412575,-1.05184652525681
4.97,0.00333287148115233,-1.30039532343114
4.98,0.00332622847800189,-1.54894015704322
4.99,0.003319584571862,-1.79748100642597
5,0.00331293982854451,-2.04601785191802
5.01,0.00330629431459226,-2.29455067330421
5.02,0.00329964809667296,-2.54307945102053
5.03,0.00329300124095481,-2.7916041648424
5.04,0.00328635381487501,-3.04012479455068
5.05,0.00327970588491568,2.99454398710075
5.06,0.00327305751639705,2.74603158609956
5.07,0.00326640877770979,2.49752332984664
5.08,0.00325975973447985,2.2490192390042
5.09,0.00325311045443075,2.00051933391769
5.1,0.00324646100468841,1.75202363512586
5.11,0.00323981145108007,1.50353216355512
5.12,0.00323316186144811,1.25504493964084
5.13,0.00322651230304179,1.00656198463956
5.14,0.00321986284238136,0.758083319214357
5.15,0.00321321354684024,0.509608964310787
5.16,0.00320656448402077,0.261138941254206
5.17,0.00319991572166877,0.012673270991396
5.18,0.00319326732616903,-0.2357880251205
5.19,0.00318661936556045,-0.484244925882491
5.2,0.00317997190731692,-0.732697409538197
5.21,0.00317332501996097,-0.981145454867525
5.22,0.00316667876821372,-1.2295890403653
5.23,0.00316003322360245,-1.47802814402061
5.24,0.00315338845086037,-1.7264627442972
5.25,0.00314674451834056,-1.97489281933147
5.26,0.00314010149571686,-2.22331834737241
5.27,0.00313345944900346,-2.47173930590667
5.28,0.00312681844627713,-2.72015567338799
5.29,0.00312017855673163,-2.96856742721504
5.3,0.00311353984730079,3.0662107617709
5.31,0.00310690238654488,2.81780830164184
5.32,0.00310026624303464,2.56941052192329
5.33,0.00309363148443728,2.32101744576621
5.34,0.00308699817935443,2.07262909464664
5.35,0.00308036639494836,1.82424549221424
5.36,0.00307373620116172,1.5758666608173
5.37,0.00306710766630641,1.32749262343726
5.38,0.00306048085909338,1.07912340305069
5.39,0.00305385584633594,0.830759022667001
5.4,0.00304723269820535,0.582399505494924
5.41,0.00304061148264486,0.334044874430363
5.42,0.00303399226886327,0.0856951532010438
5.43,0.00302737512559988,-0.162649635016336
5.44,0.00302076012144239,-0.410989466822603
5.45,0.00301414732492626,-0.659324318289968
5.46,0.00300753680526761,-0.907654166156714
5.47,0.00300092863190479,-1.15597898655499
5.48,0.00299432287428093,-1.40429875566379
5.49,0.00298771959949452,-1.65261344949794
5.5,0.00298111887829274,-1.90092304413135
5.51,0.00297452077987573,-2.14922751531046
5.52,0.00296792537253358,-2.39752683906087
5.53,0.00296133272677916,-2.64582099113622
5.54,0.00295474291059189,-2.89410994720335
5.55,0.00294815599383828,3.14079162462101
5.56,0.00294157204690108,2.89251313436078
5.57,0.00293499113699312,2.64423991373211
5.58,0.00292841333607253,2.39597198756036
5.59,0.00292183871392841,2.14770938050129
5.6,0.00291526733765655,1.89945211752416
5.61,0.00290869927799572,1.6512002236339
5.62,0.00290213460583133,1.40295372375454
5.63,0.00289557339023823,1.15471264307913
5.64,0.00288901569987747,0.906477006906702
5.65,0.0028824616070525,0.658246840497172
5.66,0.00287591117987441,0.410022169191528
5.67,0.00286936448795722,0.161803018533145
5.68,0.00286282160315169,-0.086410585928705
5.69,0.00285628259304514,-0.334618618635241
5.7,0.00284974753080636,-0.582821053747202
5.71,0.00284321648357431,-0.831017865287197
5.72,0.00283668952374445,-1.07920902768335
5.73,0.00283016672132607,-1.32739451456049
5.74,0.0028236481445114,-1.5755743001123
5.75,0.0028171338664701,-1.82374835813794
5.76,0.00281062395582764,-2.07191666218985
5.77,0.00280411848402551,-2.32007918651718
5.78,0.00279761752031955,-2.56823590397434
5.79,0.00279112113612983,-2.81638678841377
5.8,0.00278462940141223,-3.06453181325739
5.81,0.00277814238764491,2.97051435530842
5.82,0.00277166016505344,2.72238112972797
5.83,0.00276518280417032,2.47425384411149
5.84,0.0027587103763274,2.22613252530106
5.85,0.00275224295211349,1.97801720009105
5.86,0.00274578060063288,1.72990789562867
5.87,0.00273932339511577,1.48180463913222
5.88,0.00273287140577815,1.23370745783272
5.89,0.00272642470365618,0.985616378941479
5.9,0.00271998335839316,0.737531430126693
5.91,0.00271354744287743,0.489452638603891
5.92,0.00270711702686016,0.241380031561659
5.93,0.00270069218230333,-0.00668636287064175
5.94,0.0026942729799697,-0.254746517187894
5.95,0.00268785949130898,-0.502800403619819
5.96,0.00268145178681382,-0.750847994476469
5.97,0.00267504993952278,-0.99888926161185
5.98,0.00266865401786757,-1.24692417712311
5.99,0.00266226409556731,-1.49495271316312
6,0.0026558802442004,-1.74297484140538
