"Freq [GHz]","mag(S(Tx_p1,Tx_p1)) []","ang_rad(S(Tx_p1,Tx_p1)) [rad]"
1,0.000962447278221865,2.32089074738592
1.01,0.000962116939016682,1.99978256878544
1.02,0.000961781973646442,1.67866257882314
1.03,0.000961442427026563,1.35753114223743
1.04,0.000961098342482065,1.03638861002515
1.05,0.000960749761248476,0.715235319938909
1.06,0.000960396722828249,0.394071596582059
1.07,0.00096003926535365,0.0728977530086113
1.08,0.000959677425040422,-0.248285909663647
1.09,0.000959311237010973,-0.569479101146429
1.1,0.000958940734595767,-0.890681541637029
1.11,0.000958565950277485,-1.21189296137313
1.12,0.00095818691485798,-1.53311310013358
1.13,0.000957803658467815,-1.85434170692357
1.14,0.000957416209569495,-2.17557853920171
1.15,0.00095702459606382,-2.49682336321548
1.16,0.000956628844614248,-2.81807595271379
1.17,0.000956228980997333,-3.13933608930639
1.18,0.000955825030138796,2.82258174519661
1.19,0.000955417015988862,2.50130714067045
1.2,0.000955004961935119,2.18002560155509
1.21,0.000954588890360691,1.85873731909567
1.22,0.00095416882310013,1.53744247789082
1.23,0.000953744781073055,1.21614125707506
1.24,0.000953316784992242,0.894833829796785
1.25,0.00095288485439171,0.573520364008416
1.26,0.000952449008636419,0.252201022503853
1.27,0.000952009266449971,-0.0691240373409201
1.28,0.000951565645869991,-0.390454662429082
1.29,0.000951118164584069,-0.711790704772139
1.3,0.000950666839750695,-1.03313202030457
1.31,0.00095021168797126,-1.35447846963016
1.32,0.000949752725712038,-1.67582991738995
1.33,0.000949289968630821,-1.99718623196677
1.34,0.000948823432211573,-2.31854728574648
1.35,0.000948353131615178,-2.63991295468445
1.36,0.000947879081568327,-2.9612831182262
1.37,0.000947401296277103,3.0005276478654
1.38,0.000946919790043965,2.67914884315287
1.39,0.000946434576453039,2.35776588545323
1.4,0.000945945668984441,2.03637888248601
1.41,0.000945453080802545,1.71498793900366
1.42,0.000944956824852175,1.39359315703806
1.43,0.000944456913778672,1.0721946356339
1.44,0.000943953359824121,0.750792471560647
1.45,0.000943446175423864,0.429386758688712
1.46,0.000942935372233008,0.107977588859964
1.47,0.000942420962243632,-0.213434948875163
1.48,0.000941902956876077,-0.534850767388731
1.49,0.000941381367440953,-0.856269781983472
1.5,0.000940856205098164,-1.17769191002923
1.51,0.000940327480965693,-1.49911707087683
1.52,0.000939795205629734,-1.82054518596163
1.53,0.000939259389875316,-2.14197617850931
1.54,0.000938720044164584,-2.46340997379814
1.55,0.000938177178877672,-2.78484649871219
1.56,0.000937630804147079,-3.1062856820158
1.57,0.000937080930243173,2.85545785304083
1.58,0.000936527566965198,2.53401356011579
1.59,0.000935970724061632,2.21256681281662
1.6,0.000935410411531078,1.89111767598154
1.61,0.000934846638772985,1.56966621300397
1.62,0.000934279415292822,1.24821248589298
1.63,0.000933708750641398,0.926756555100598
1.64,0.000933134653945114,0.605298479977606
1.65,0.000932557134579318,0.28383831837738
1.66,0.000931976201557007,-0.0376238729324266
1.67,0.000931391864104398,-0.359088038638626
1.68,0.000930804130957111,-0.680554124332565
1.69,0.000930213011153085,-1.00202207715126
1.7,0.000929618513585968,-1.32349184488889
1.71,0.000929020646910193,-1.64496337679823
1.72,0.00092841941986498,-1.96643662294796
1.73,0.000927814841074827,-2.28791153448086
1.74,0.000927206919126121,-2.60938806361853
1.75,0.000926595662549023,-2.93086616359041
1.76,0.000925981079772569,3.03083951898219
1.77,0.000925363179295601,2.70935841446789
1.78,0.000924741969477343,2.38787587443718
1.79,0.0009241174585661,2.066391942131
1.8,0.000923489655023508,1.74490666004111
1.81,0.000922858566892773,1.42342006969277
1.82,0.000922224202578344,1.10193221208424
1.83,0.000921586570128098,0.780443127255281
1.84,0.00092094567771417,0.458952854547142
1.85,0.000920301533455475,0.137461432750733
1.86,0.000919654145530648,-0.184031100276981
1.87,0.000919003521853607,-0.505524707251689
1.88,0.000918349670639234,-0.827019351610734
1.89,0.000917692599687368,-1.14851499736566
1.9,0.00091703231709363,-1.47001160908459
1.91,0.000916368830846387,-1.7915091521661
1.92,0.000915702148753666,-2.11300759247379
1.93,0.000915032278979866,-2.43450689645173
1.94,0.000914359229173678,-2.75600703110828
1.95,0.00091368300745338,-3.07750796393687
1.96,0.000913003621651226,2.88417564412003
1.97,0.000912321079521181,2.56267320996745
1.98,0.000911635389036601,2.24117007193553
1.99,0.000910946557947363,1.91966626022998
2,0.000910254594228715,1.59816180473004
2.01,0.000909559505616499,1.27665673500608
2.02,0.000908861299870813,0.955151080043995
2.03,0.000908159985000075,0.633644868315067
2.04,0.000907455568675034,0.312138127987796
2.05,0.0009067480587097,-0.00936911327057765
2.06,0.000906037462991784,-0.330876828072542
2.07,0.000905323789232816,-0.652384989598353
2.08,0.000904607045280493,-0.973893571366518
2.09,0.000903887238852839,-1.29540254718678
2.1,0.000903164377952564,-1.61691189129989
2.11,0.000902438470105327,-1.93842157835767
2.12,0.000901709523379641,-2.25993158321702
2.13,0.000900977545440465,-2.58144188135567
2.14,0.000900242544094512,-2.90295244819457
2.15,0.000899504527145867,3.0587220473293
2.16,0.000898763502382677,2.73721101468819
2.17,0.000898019477734377,2.41569978438801
2.18,0.000897272460963423,2.09418837969133
2.19,0.000896522459850293,1.77267682342293
2.2,0.000895769482328212,1.4511651379475
2.21,0.000895013536142549,1.12965334565614
2.22,0.000894254629194955,0.808141468468613
2.23,0.000893492769319128,0.486629528198928
2.24,0.000892727964388432,0.16511754626391
2.25,0.000891960222310716,-0.156394456181669
2.26,0.00089118955087348,-0.477906458183382
2.27,0.000890415958123611,-0.799418438950835
2.28,0.000889639451794414,-1.12093037800368
2.29,0.0008888600398863,-1.44244225499253
2.3,0.000888077730385926,-1.76395405009986
2.31,0.000887292531066797,-2.08546574344177
2.32,0.000886504449989902,-2.40697731532189
2.33,0.000885713494992422,-2.72848874641035
2.34,0.000884919674161105,-3.05000001756855
2.35,0.000884122995507293,2.91167419740388
2.36,0.000883323466934988,2.59016330308746
2.37,0.000882521096439791,2.26865262508868
2.38,0.000881715892085631,1.94714218190527
2.39,0.000880907861975513,1.62563199176575
2.4,0.00088009701399245,1.30412207272596
2.41,0.000879283356297355,0.982612442775212
2.42,0.000878466896910046,0.6611031195878
2.43,0.000877647643916636,0.339594120627247
2.44,0.000876825605600294,0.01808546350212
2.45,0.000876000789815591,-0.303422834643712
2.46,0.000875173204813517,-0.624930756712588
2.47,0.000874342858835572,-0.94643828566776
2.48,0.000873509759915588,-1.26794540489688
2.49,0.000872673916240921,-1.58945209742874
2.5,0.000871835336072992,-1.91095834689101
2.51,0.000870994027487631,-2.23246413693482
2.52,0.000870149998934929,-2.55396945124839
2.53,0.000869303258530191,-2.87547427355319
2.54,0.000868453814435621,3.0862067191465
2.55,0.000867601675165522,2.76470292849912
2.56,0.000866746848750655,2.44319967744376
2.57,0.000865889343629102,2.12169698172538
2.58,0.000865029168258302,1.80019485677356
2.59,0.000864166330681591,1.47869331804104
2.6,0.000863300839558621,1.15719238095684
2.61,0.000862432703041896,0.835692060679259
2.62,0.000861561929737137,0.514192372333517
2.63,0.000860688527927519,0.192693331056489
2.64,0.000859812505953588,-0.128805048332345
2.65,0.000858933872500799,-0.450302750949906
2.66,0.000858052635789773,-0.771799762137541
2.67,0.000857168804586228,-1.09329606706821
2.68,0.00085628238712394,-1.41479165130723
2.69,0.000855393391995467,-1.73628650022064
2.7,0.000854501827846872,-2.05778059959867
2.71,0.000853607703118575,-2.37927393483554
2.72,0.00085271102648823,-2.70076649197448
2.73,0.000851811806460524,-3.02225825668739
2.74,0.000850910051766616,2.93943609219317
2.75,0.000850005770894887,2.61794595452147
2.76,0.000849098972551206,2.29645665123822
2.77,0.000848189665429074,1.9749681962937
2.78,0.000847277858163271,1.65348060358196
2.79,0.000846363559488332,1.33199388671231
2.8,0.000845446778242529,1.01050805964622
2.81,0.000844527522966679,0.68902313574421
2.82,0.000843605802504349,0.367539128561024
2.83,0.000842681625774436,0.0460560518650327
2.84,0.000841755001365714,-0.275426081097599
2.85,0.00084082593817625,-0.596907256822299
2.86,0.000839894445101514,-0.918387461932117
2.87,0.000838960530914424,-1.23986668322182
2.88,0.000838024204491847,-1.5613449073091
2.89,0.000837085474843566,-1.88282212112644
2.9,0.000836144350805911,-2.2042983114752
2.91,0.000835200841333819,-2.52577346507698
2.92,0.000834254955292087,-2.84724756915023
2.93,0.000833306701748326,3.1144646967123
2.94,0.000832356089715074,2.79299273105585
2.95,0.000831403128195934,2.4715218541367
2.96,0.000830447826035336,2.15005207872499
2.97,0.00082949019258271,1.82858341779355
2.98,0.00082853023667601,1.50711588411251
2.99,0.000827567967484362,1.18564949049422
3,0.000826603394087105,0.864184249775777
3.01,0.000825636525642095,0.542720174703114
3.02,0.000824667371257173,0.221257277830479
3.03,0.000823695940196575,-0.100204427901203
3.04,0.000822722241537603,-0.421664930055041
3.05,0.000821746284426605,-0.74312421582816
3.06,0.000820768078284297,-1.06458227283005
3.07,0.000819787632215216,-1.3860390882504
3.08,0.000818804955436749,-1.70749464962603
3.09,0.000817820057388659,-2.02894894441011
3.1,0.000816832947249429,-2.35040196015815
3.11,0.000815843634334658,-2.67185368432583
