"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.00641378805597709,-1.67961221022387
1.01,0.00640890178687498,-1.9145669059485
1.02,0.00640395227390088,-2.14953704701867
1.03,0.00639894014831174,-2.38452211498794
1.04,0.00639386601909552,-2.61952161061304
1.05,0.00638873046990269,-2.85453505386055
1.06,0.00638353406613365,-3.08956198201562
1.07,0.00637827735209662,2.95858335742138
1.08,0.00637296085438575,2.72353077947151
1.09,0.00636758507992427,2.48846600521146
1.1,0.00636215051997153,2.25338943408117
1.11,0.00635665765078959,2.01830145130761
1.12,0.00635110693283858,1.7832024289899
1.13,0.00634549881348219,1.54809272615751
1.14,0.00633983372649989,1.31297269012631
1.15,0.00633411209176619,1.07784265615256
1.16,0.00632833432039744,0.842702948923013
1.17,0.00632250080879541,0.607553881804483
1.18,0.00631661194551714,0.37239575836295
1.19,0.00631066810793993,0.137228872881169
1.2,0.00630466966290637,-0.0979464903630731
1.21,0.00629861697145672,-0.333130055691541
1.22,0.00629251038247038,-0.568321555808622
1.23,0.00628635023979379,-0.803520731953411
1.24,0.00628013687834147,-1.03872733284248
1.25,0.00627387062540792,-1.27394111488608
1.26,0.00626755180134852,-1.50916184161846
1.27,0.00626118072237344,-1.7443892835759
1.28,0.00625475769552568,-1.97962321794051
1.29,0.00624828302421096,-2.21486342809766
1.3,0.00624175700566427,-2.45010970358671
1.31,0.00623517993063507,-2.68536184006547
1.32,0.00622855208784382,-2.92061963839352
1.33,0.00622187375764434,3.12730240176752
1.34,0.00621514522056985,2.89203385445364
1.35,0.00620836674811224,2.65676021005381
1.36,0.00620153861044463,2.421481646999
1.37,0.00619466107418918,2.18619833910809
1.38,0.00618773440216604,1.95091045544427
1.39,0.00618075885236338,1.71561816117255
1.4,0.00617373468127042,1.48032161711757
1.41,0.00616666214129652,1.24502098014764
1.42,0.00615954148391319,1.00971640325911
1.43,0.0061523729543423,0.774408035752557
1.44,0.00614515679957466,0.539096023367667
1.45,0.00613789325957483,0.303780508473022
1.46,0.00613058257662241,0.0684616299464451
1.47,0.00612322498663842,-0.166860476230818
1.48,0.00611582072674775,-0.402185677658109
1.49,0.00610837003107276,-0.637513844217368
1.5,0.00610087313091401,-0.872844849370809
1.51,0.006093330255809,-1.10817856893641
1.52,0.00608574163723401,-1.34351488133375
1.53,0.00607810749957393,-1.57885366801663
1.54,0.00607042807119021,-1.81419481240885
