"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.011005191232629,0.182944174578215
1.01,0.010996971571092,-0.0332346002482951
1.02,0.0109886394914219,-0.249430362021755
1.03,0.0109801962188002,-0.465642544221618
1.04,0.0109716429497676,-0.681870601982085
1.05,0.0109629808298468,-0.898114011183501
1.06,0.0109542109638232,-1.11437226714085
1.07,0.0109453344166381,-1.33064488383137
1.08,0.0109363522102526,-1.5469313929021
1.09,0.0109272653457171,-1.76323134291066
1.1,0.0109180747677816,-1.97954429855862
1.11,0.0109087813996441,-2.19586984021093
1.12,0.010899386144483,-2.41220756220939
1.13,0.0108898898641587,-2.62855707338271
1.14,0.0108802933948201,-2.84491799560328
1.15,0.0108705975627604,-3.06128996393922
1.16,0.0108608031342123,3.00551268211033
1.17,0.0108509108945399,2.78911966940455
1.18,0.0108409215825077,2.57271663554358
1.19,0.0108308359219622,2.35630389989499
1.2,0.0108206546182051,2.13988177202917
1.21,0.0108103783580481,1.92345055150762
1.22,0.0108000078076001,1.70701052872969
1.23,0.010789543634446,1.49056198483632
1.24,0.0107789864510792,1.27410519258582
1.25,0.010768336901303,1.057640416811
1.26,0.0107575955834365,0.841167913769235
1.27,0.0107467630957069,0.624687932669251
1.28,0.0107358400199183,0.408200715134634
1.29,0.0107248269291524,0.191706496120314
1.3,0.0107137243736277,-0.0247944962675092
1.31,0.0107025329158686,-0.241302040454306
1.32,0.0106912530827746,-0.457815920959451
1.33,0.0106798854093763,-0.67433592820952
1.34,0.0106684304116639,-0.890861858463757
1.35,0.0106568886016758,-1.10739351321007
1.36,0.0106452604837707,-1.32393069967387
1.37,0.010633546546429,-1.54047322970391
1.38,0.0106217472833532,-1.75702092033677
1.39,0.0106098631704438,-1.97357359312288
1.4,0.010597894684,-2.19013107438603
1.41,0.0105858422887513,-2.40669319456573
1.42,0.0105737064456145,-2.6232597884397
1.43,0.0105614876129768,-2.83983069499084
1.44,0.0105491862347097,-3.05640575674449
1.45,0.0105368027571162,3.01020048683819
1.46,0.010524337626138,2.79361757145904
1.47,0.0105117912700855,2.57703095041133
1.48,0.0104991641224049,2.36044076682487
1.49,0.0104864566079456,2.14384716038911
1.5,0.0104736691501331,1.92725026769827
1.51,0.0104608021650799,1.71065022234044
1.52,0.0104478560790077,1.49404715475782
1.53,0.010434831286919,1.27744119281256
1.54,0.0104217282098713,1.06083246166562
1.55,0.0104085472497867,0.844221083564369
1.56,0.0103952888094122,0.627607178431548
1.57,0.0103819532908228,0.410990863641683
1.58,0.0103685410920633,0.194372254145879
1.59,0.010355052606383,-0.0222485372050967
1.6,0.0103414882205075,-0.23887140014987
1.61,0.0103278483429139,-0.455496226057671
1.62,0.0103141333491996,-0.672122908919185
1.63,0.0103003436311268,-0.888751344451101
1.64,0.0102864795732617,-1.1053814303597
1.65,0.0102725415609906,-1.32201306612401
1.66,0.0102585299742741,-1.53864615325966
1.67,0.010244445193821,-1.75528059497907
1.68,0.0102302876071483,-1.97191629583699
1.69,0.0102160575843237,-2.18855316275806
1.7,0.0102017555046289,-2.40519110364511
1.71,0.0101873817455412,-2.62183002805245
1.72,0.0101729366825153,-2.83846984741519
1.73,0.0101584206935024,-3.05511047406719
1.74,0.0101438341424404,3.01143348520355
1.75,0.0101291774067771,2.79479150042393
1.76,0.0101144508624672,2.57814896232704
1.77,0.0100996548781039,2.36150595296115
1.78,0.0100847898260293,2.14486255314416
1.79,0.0100698560758527,1.92821884257272
1.8,0.0100548539975654,1.71157489964947
1.81,0.0100397839641428,1.49493080191355
1.82,0.0100246463351991,1.27828662555367
1.83,0.0100094414901518,1.06164244580962
1.84,0.0099941697940823,0.844998337042322
1.85,0.00997883161557713,0.628354372342064
1.86,0.00996342732379359,0.411710624279656
1.87,0.00994795728692504,0.195067164020555
1.88,0.00993242187226783,-0.0215759378662023
1.89,0.00991682144902999,-0.238218611654029
1.9,0.00990115638656997,-0.454860788678973
1.91,0.00988542705061711,-0.671502400801601
1.92,0.00986963381175144,-0.888143380897087
1.93,0.00985377703868116,-1.10478366247383
1.94,0.00983785709968486,-1.32142317976146
1.95,0.00982187436233149,-1.53806186784544
1.96,0.00980582919755422,-1.75469966235025
1.97,0.0097897219729009,-1.97133649950422
1.98,0.00977355306051108,-2.18797231641435
1.99,0.00975732282822606,-2.40460705069732
2,0.00974103164747463,-2.62124064041636
2.01,0.00972467988699064,-2.83787302441402
2.02,0.00970826791952992,-3.05450414214224
2.03,0.00969179611535356,3.01205137384159
2.04,0.00967526484725815,2.79542296873681
2.05,0.00965867448575802,2.57879600885278
2.06,0.0096420254043761,2.36217055257624
2.07,0.00962531797553712,2.14554665831173
2.08,0.00960855257264474,1.92892438355146
2.09,0.00959172957025011,1.71230378551577
2.1,0.00957484934229607,1.49568492107085
2.11,0.0095579122637491,1.27906784657283
2.12,0.00954091871028152,1.06245261806886
2.13,0.00952386905715163,0.845839291164136
2.14,0.00950676368201096,0.629227920906265
2.15,0.00948960296150243,0.412618562534386
2.16,0.00947238727283633,0.196011270366966
2.17,0.0094551169941631,-0.0205939013036376
2.18,0.00943779250641522,-0.237196898536462
2.19,0.00942041418632118,-0.453797667768171
2.2,0.00940298241612331,-0.670396155627452
2.21,0.00938549757513798,-0.886992309087447
2.22,0.00936796004558998,-1.10358607536599
2.23,0.00935037020942857,-1.32017740195025
2.24,0.00933272844980753,-1.53676623656866
2.25,0.00931503514856857,-1.75335252715493
2.26,0.0092972906918677,-1.96993622179622
2.27,0.00927949546197907,-2.18651726894422
2.28,0.009261649846988,-2.40309561716294
2.29,0.00924375423064841,-2.61967121529226
2.3,0.0092258090008951,-2.83624401219577
2.31,0.00920781454491139,-3.05281395711333
2.32,0.00918977125169886,3.01380430799188
2.33,0.00917167950871962,2.79724021907001
2.34,0.00915353970663874,2.58067913400803
2.35,0.00913535223556183,2.36412110285868
2.36,0.00911711748581617,2.14756617593468
2.37,0.00909883585106512,1.93101440306687
2.38,0.0090805077209412,1.71446583426229
2.39,0.00906213349158011,1.49792051933266
2.4,0.00904371355548244,1.2813785079669
2.41,0.00902524830819818,1.06483984992849
2.42,0.00900673814370234,0.848304594430172
2.43,0.00898818346024704,0.631772791344286
2.44,0.00896958465248787,0.415244489806518
2.45,0.00895094211975013,0.19871973918159
2.46,0.00893225626002492,-0.0178014110754004
2.47,0.00891352747332261,-0.234318911838229
2.48,0.00889475615803865,-0.450832713912914
2.49,0.00887594271549034,-0.667342767926036
2.5,0.00885708754722043,-0.883849025050919
2.51,0.00883819105624183,-1.10035143584912
2.52,0.00881925364452484,-1.31684995130631
2.53,0.00880027571572946,-1.5333445222173
2.54,0.00878125767409769,-1.74983509951341
2.55,0.00876219992639684,-1.96632163412593
2.56,0.00874310287769874,-2.18280407684037
2.57,0.00872396693419179,-2.39928237844302
2.58,0.00870479250357282,-2.6157564897472
2.59,0.00868557999482147,-2.8322263616581
2.6,0.00866632981642452,-3.04869194473882
2.61,0.00864704237785197,3.01803211743145
2.62,0.00862771809121168,2.80157525975017
2.63,0.00860835736494064,2.58512283895801
2.64,0.0085889606135247,2.36867490442712
2.65,0.00856952824828296,2.15223150570568
2.66,0.00855006068392691,1.93579269244968
2.67,0.00853055833392358,1.71935851428925
2.68,0.00851102161304896,1.50292902087259
2.69,0.00849145093800829,1.28650426218582
2.7,0.00847184672403063,1.07008428805521
2.71,0.00845220938948084,0.853669148563809
2.72,0.0084325393520631,0.637258893744885
2.73,0.00841283703053551,0.420853573990491
2.74,0.00839310284353995,0.204453239514544
2.75,0.00837333721234931,-0.0119420592489394
2.76,0.00835354055757589,-0.228332271712658
2.77,0.0083337133006984,-0.444717347202988
2.78,0.00831385586400475,-0.661097234887156
2.79,0.00829396867105953,-0.877471883881182
2.8,0.00827405214559992,-1.0938412429778
2.81,0.00825410671210039,-1.31020526115532
2.82,0.00823413279616784,-1.52656388686152
2.83,0.00821413082280443,-1.74291706863369
2.84,0.00819410122029405,-1.95926475485689
2.85,0.00817404441534774,-2.17560689369299
2.86,0.00815396083599203,-2.39194343311685
2.87,0.0081338509107263,-2.60827432095125
2.88,0.00811371507037457,-2.82459950500095
2.89,0.00809355374369617,-3.04091893271507
2.9,0.00807336736297205,3.0259527558126
2.91,0.00805315635939307,2.80964499908128
2.92,0.00803292116525511,2.59334315725855
2.93,0.00801266221407553,2.37704728352925
2.94,0.00799237993951717,2.1607574313329
2.95,0.00797207477550765,1.94447365440309
2.96,0.00795174715818928,1.72819600653138
2.97,0.0079313975228311,1.51192454157375
2.98,0.00791102630653736,1.29565931394807
2.99,0.0078906339457753,1.07940037803749
3,0.00787022087863453,0.863147788580024
3.01,0.0078497875442464,0.646901600270685
3.02,0.00782933438134171,0.430661868352714
3.03,0.00780886183015102,0.214428648101282
3.04,0.00778837033120237,-0.00179800488287619
3.05,0.00776786032618949,-0.218018034857967
3.06,0.00774733225678019,-0.43423138561815
3.07,0.00772678656517663,-0.650438001151082
3.08,0.00770622369479553,-0.866637824711537
3.09,0.00768564409007299,-1.08283079974363
3.1,0.00766504819525241,-1.29901686909923
3.11,0.00764443645518266,-1.51519597546358
3.12,0.00762380931656897,-1.73136806138913
3.13,0.00760316722428103,-1.94753306917715
3.14,0.00758251062776864,-2.16369094063025
3.15,0.0075618399737938,-2.37984161755266
3.16,0.00754115571085859,-2.59598504125571
