"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,0.003318112151,0.05026858466
1.01,0.0220380347,0.04506803073
1.02,0.03732406837,0.03320881808
1.03,0.04693295671,0.01651010904
1.04,0.04948392318,-0.002505623158
1.05,0.04465607604,-0.02099293255
1.06,0.03322711512,-0.03620825967
1.07,0.01694900322,-0.04591615743
1.08,-0.00171969625,-0.04871701254
1.09,-0.01998415762,-0.04424841941
1.1,-0.03513080386,-0.03323132188
1.11,-0.04492987963,-0.01735512148
1.12,-0.04796353553,0.0009802318132
1.13,-0.0438311931,0.01902608818
1.14,-0.03320236071,0.03409658839
1.15,-0.01770983173,0.04396835541
1.16,0.0003000455012,0.04720893266
1.17,0.01812210559,0.04338533702
1.18,0.03309864637,0.03312215032
1.19,0.04301625577,0.01800117224
1.2,0.04643380868,0.0003184208586
1.21,0.04289279421,-0.01726437811
1.22,0.0329790053,-0.03212094663
1.23,0.01822712954,-0.04205367269
1.24,0.0008835087297,-0.04561977542
1.25,-0.01643632416,-0.04234171545
1.26,-0.03114301599,-0.03277091345
1.27,-0.04106167017,-0.01839622243
1.28,-0.0447545062,-0.001412163817
1.29,-0.0417297563,0.01561693108
1.3,-0.03250628757,0.03014525589
1.31,-0.01852557677,0.04002723504
1.32,-0.001925874732,0.0438350797
1.33,0.01478588838,0.04106500029
1.34,0.02911383489,0.0322022752
1.35,0.03894669825,0.01863708596
1.36,0.0428690854,0.002445679562
1.37,0.04036449447,-0.01392846376
1.38,0.03188111577,-0.02804421905
1.39,0.01875252287,-0.0378270391
1.4,0.002987270552,-0.04187338471
1.41,-0.01303917275,-0.03965078822
1.42,-0.02694269437,-0.03156533293
1.43,-0.03668487832,-0.01888859621
1.44,-0.04087082565,-0.003557157872
1.45,-0.03894719057,0.01212354041
1.46,-0.03127272127,0.0258256042
1.47,-0.01905292472,0.03554337129
1.48,-0.004150647554,0.03988555874
1.49,0.0111975994,0.03827267399
1.5,0.02471643073,0.03101211319
1.51,0.03442758514,0.019241735
1.52,0.03893785316,0.004752063642
1.53,0.03763742208,-0.01028517592
1.54,0.03078077899,-0.02364124398
1.55,0.01943978263,-0.03335923015
1.56,0.005337236114,-0.03803941919
1.57,-0.009413428842,-0.03703991699
1.58,-0.02262335943,-0.0305640248
1.59,-0.03235175758,-0.01962258804
1.6,-0.03719017169,-0.005877846808
1.61,-0.03646619193,0.008607451732
1.62,-0.03033714681,0.02167821796
1.63,-0.01976063651,0.03140679164
1.64,-0.006346857568,0.03637711551
1.65,0.007884948319,0.03589147161
1.66,0.0208094834,0.03006944927
1.67,0.03051262779,0.0198248046
1.68,0.0355756384,0.006724019566
1.69,0.03528396775,-0.007251997404
1.7,0.02972963121,-0.02000713578
