"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,0.0142399418,-0.002295175869
1.01,0.01206846836,-0.007637866012
1.02,0.008010108365,-0.01165108383
1.03,0.002755673738,-0.01371996681
1.04,-0.002827788427,-0.0135560631
1.05,-0.00784096581,-0.01123556744
1.06,-0.01149744254,-0.00717768066
1.07,-0.01324655457,-0.002068476812
1.08,-0.01285490597,0.003255708074
1.09,-0.01043487774,0.007945363574
1.1,-0.006417378649,0.01127286101
1.11,-0.001475042806,0.01274416652
1.12,0.003590355175,0.01217040778
1.13,0.007977430339,0.009689422756
1.14,0.01101090789,0.005735567528
1.15,0.01224413282,0.0009641142621
1.16,0.01152321737,-0.003856680126
1.17,0.009004043744,-0.007968251012
1.18,0.005120789593,-0.01073986805
1.19,0.0005120415033,-0.01176420058
1.2,-0.004083164131,-0.01091615249
1.21,-0.007942755836,-0.008366704283
1.22,-0.01047416655,-0.00455049478
1.23,-0.01130471853,-9.293919579E-05
1.24,-0.01033620377,0.004291215856
1.25,-0.007755668057,0.007911748225
1.26,-0.004001250452,0.01021130537
1.27,0.0003110674978,0.01085130645
1.28,0.004487855334,0.009762086386
1.29,0.007869594357,0.007149678864
1.3,0.009935154174,0.003458567244
1.31,0.01038271257,-0.0007032063726
1.32,0.009174325227,-0.004664135914
1.33,0.006537327918,-0.007798082043
1.34,0.00292285739,-0.009624049519
1.35,-0.001071173545,-0.009880753854
1.36,-0.00479950998,-0.008564146298
1.37,-0.007674701092,-0.005922356056
1.38,-0.009260552692,-0.002409680176
1.39,-0.009338731538,0.001391938299
1.4,-0.007938161968,0.004870232741
1.41,-0.005323326509,0.007482191466
1.42,-0.001944570602,0.008839403338
1.43,0.001640215256,0.008765551861
1.44,0.004858681899,0.007317546748
1.45,0.007216059877,0.00476816296
1.46,0.008371138118,0.001554551261
1.47,0.008184486952,-0.001797543435
1.48,0.006732362274,-0.004760470155
1.49,0.004285695208,-0.006887765601
1.5,0.001259300736,-0.007880522481
1.51,-0.001859033227,-0.007627364298
1.52,-0.004587271367,-0.006213183698
1.53,-0.00652291014,-0.003897077894
1.54,-0.007400680761,-0.00106473026
1.55,-0.007126317842,0.001835907439
1.56,-0.005782768687,0.004364854072
1.57,-0.003609647495,0.00615538128
1.58,-0.000960654145,0.006965012761
1.59,0.001753461623,0.006705705173
1.6,0.00412730884,0.005450151745
1.61,0.005819472567,0.003414733484
1.62,0.006599355796,0.0009228244559
1.63,0.006376397906,-0.001645438977
1.64,0.005208529928,-0.003909404395
1.65,0.00328961602,-0.005542286154
1.66,0.0009183503279,-0.006316432692
1.67,-0.001546653011,-0.00613368162
1.68,-0.003739226978,-0.005037078916
1.69,-0.005338303731,-0.003202687995
1.7,-0.006113712582,-0.0009127828831
1.71,-0.005958874016,0.001485859183
1.72,-0.00490581364,0.003632843865
1.73,-0.003120225856,0.005207162406
