"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.06704792494,-0.08487037257
1.01,-0.0886194998,-0.06110082554
1.02,-0.1021796347,-0.03216598742
1.03,-0.1065997647,-0.0006655603978
1.04,-0.1015697798,0.03059357678
1.05,-0.08762019823,0.05884866498
1.06,-0.06606879789,0.08162706383
1.07,-0.03889683759,0.09696465268
1.08,-0.008566478687,0.1035769257
1.09,0.02220359888,0.1009675236
1.1,0.05068363312,0.08946481863
1.11,0.07437673777,0.07018389485
1.12,0.09123921236,0.04491817863
1.13,0.09985748068,0.01597141265
1.14,0.09956619645,-0.01405399535
1.15,0.09049769275,-0.04249246428
1.16,0.07355939857,-0.06685295008
1.17,0.05034246816,-0.08503745812
1.18,0.02297103766,-0.09552111553
1.19,-0.006093324993,-0.09747844208
1.2,-0.03427372168,-0.09084563133
1.21,-0.0591063847,-0.07631459904
1.22,-0.07845522862,-0.0552607047
1.23,-0.09069395066,-0.02961184558
1.24,-0.09484043704,-0.001671559753
1.25,-0.09063275691,0.02608754197
1.26,-0.07854133326,0.05124153374
1.27,-0.05971748823,0.07162512379
1.28,-0.03588398478,0.0855159045
1.29,-0.009177985396,0.09177759048
1.3,0.01803934956,0.08995071692
1.31,0.04338987054,0.08028391508
1.32,0.06468420623,0.06370398862
1.33,0.08010883058,0.0417281647
1.34,0.08837877961,0.0163266799
1.35,0.08884342886,-0.01025208778
1.36,0.08153679626,-0.03567872132
1.37,0.06716855314,-0.05774514472
1.38,0.04705693136,-0.07455498844
1.39,0.02300960679,-0.0846857413
1.4,-0.002836974748,-0.08730892677
1.41,-0.02820584546,-0.08225813427
1.42,-0.05087900122,-0.07003919848
1.43,-0.06889081227,-0.05178178981
1.44,-0.08069854746,-0.02913674482
1.45,-0.0853151581,-0.004128192407
1.46,-0.08239273474,0.02102649325
1.47,-0.07224936162,0.04411302159
1.48,-0.05583708181,0.06311542898
1.49,-0.03465391532,0.07639293147
1.5,-0.01060787147,0.08282269817
1.51,0.01415479265,0.08189589887
1.52,0.03744159749,0.07375858321
1.53,0.05720886222,0.05919393709
1.54,0.07174219468,0.03954777524
1.55,0.07980629339,0.01660427382
1.56,0.08075076085,-0.00757655881
1.57,0.07456270128,-0.0308447545
1.58,0.06186178316,-0.05115265374
1.59,0.04383872263,-0.06673617279
