"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.004496157103,0.01215933165
1.01,-0.0003542640203,0.01289641466
1.02,0.003783728704,0.01225841122
1.03,0.007472184929,0.01032805216
1.04,0.01031961965,0.007328844631
1.05,0.01203180758,0.003598328677
1.06,0.01244313299,-0.0004513023049
1.07,0.01153273064,-0.00438037494
1.08,0.009423872937,-0.007771040215
1.09,0.006367096737,-0.01027294692
1.1,0.00270947154,-0.01164012986
1.11,-0.001146044486,-0.01175516626
1.12,-0.004786206278,-0.01063828406
1.13,-0.007832712742,-0.008440937783
1.14,-0.009982007662,-0.005425168524
1.15,-0.0110354359,-0.001931621211
1.16,-0.01091682484,0.001659764081
1.17,-0.00967610856,0.004971746785
1.18,-0.007479228383,0.007669761087
1.19,-0.00458603962,0.009495629462
1.2,-0.001319172482,0.01029167625
1.21,0.001972381243,0.01001311852
1.22,0.004950817591,0.008727985102
1.23,0.00732416746,0.006605187565
1.24,0.008874527585,0.003892593591
1.25,0.00947722908,0.000887912305
1.26,0.009109394834,-0.002094190625
1.27,0.007847536713,-0.004755116314
1.28,0.005855013998,-0.006842042625
1.29,0.003361195166,-0.008171402758
1.3,0.0006349366171,-0.008644027627
1.31,-0.002044554647,-0.008250839688
1.32,-0.004416304558,-0.007069043351
1.33,-0.006262673859,-0.005249762623
1.34,-0.007428593858,-0.002998923384
1.35,-0.007833321697,-0.0005537803664
1.36,-0.007473999787,0.001842206987
1.37,-0.006421223367,0.003963458107
1.38,-0.004807653211,0.005622931611
1.39,-0.002811366211,0.006687530243
1.4,-0.0006360502152,0.007087129032
1.41,0.001509709449,0.006816879048
1.42,0.003431929645,0.005933177496
1.43,0.004967744366,0.00454431098
1.44,0.005997673813,0.002797209546
1.45,0.006452972516,0.0008619624225
1.46,0.006317959189,-0.001084256087
1.47,0.005627727378,-0.002872388078
1.48,0.004461999396,-0.004354672704
1.49,0.002936092909,-0.005415033937
1.5,0.001190025311,-0.005976275664
1.51,-0.0006232844518,-0.006004000037
1.52,-0.002349897734,-0.005507392175
1.53,-0.003846168224,-0.00453714564
1.54,-0.004988976573,-0.003180854654
1.55,-0.005684477935,-0.001556203209
1.56,-0.005874995617,0.0001977218559
1.57,-0.005543695905,0.001930641184
1.58,-0.004716671335,0.003492386986
1.59,-0.003462081507,0.004744740234
1.6,-0.001886089067,0.005573074535
1.61,-0.0001255079086,0.005896917705
1.62,0.0016626459,0.00567843157
1.63,0.003314163727,0.004927800989
1.64,0.004672303489,0.003704651941
1.65,0.005602845671,0.002114901432
1.66,0.006008051732,0.0003028669005
1.67,0.005837947788,-0.001561011601
1.68,0.005097473713,-0.003295922533
1.69,0.003848366538,-0.004728478572
1.7,0.002205165103,-0.005710741903
1.71,0.0003253754892,-0.006136477185
1.72,-0.001605456945,-0.005953688473
