"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,0.1033969051,-0.01552514024
1.01,0.08832407006,-0.05457357298
1.02,0.05930827254,-0.0843334068
1.03,0.02119102567,-0.1001665247
1.04,-0.01979562973,-0.09972887929
1.05,-0.05704565467,-0.08331427549
1.06,-0.08464162867,-0.05377148788
1.07,-0.0982929246,-0.01601364251
1.08,-0.0960010219,0.02379629176
1.09,-0.07834907187,0.05924935669
1.1,-0.04837423238,0.08472068953
1.11,-0.01104856616,0.09626058591
1.12,0.02754337436,0.09220560358
1.13,0.06119467621,0.07341534285
1.14,0.08457311065,0.04310166289
1.15,0.09406514862,0.006282815444
1.16,0.08833347882,-0.03104527842
1.17,0.06850212645,-0.0628841238
1.18,0.03794406644,-0.08419578551
1.19,0.001710346873,-0.09169954277
1.2,-0.03430314317,-0.08437613603
1.21,-0.06431411218,-0.06360217219
1.22,-0.08358186703,-0.03289764188
1.23,-0.08915598575,0.002668059102
1.24,-0.08032741193,0.03731179634
1.25,-0.05871305079,0.06547652466
1.26,-0.0279648133,0.08272262528
1.27,0.006845311024,0.08642775805
1.28,0.04006096304,0.0761848443
1.29,0.0663603604,0.05383783761
1.3,0.08160919556,0.02315413582
1.31,0.08351071265,-0.01080883322
1.32,0.07195065918,-0.04253664099
1.33,0.04898540402,-0.06695337488
1.34,0.01847985654,-0.08023415929
1.35,-0.0145416287,-0.08040449324
1.36,-0.0447225643,-0.06763240197
1.37,-0.06724365144,-0.04417035584
1.38,-0.07859291748,-0.01396119042
1.39,-0.07711344985,0.0180235097
1.4,-0.06324322957,0.04660169132
1.41,-0.03941265949,0.06722105365
1.42,-0.009621366588,0.07668482825
1.43,0.0212324357,0.07364724811
1.44,0.04815766136,0.05880188332
1.45,0.06687851719,0.03473699496
1.46,0.07451408654,0.005486496309
1.47,0.07002117251,-0.0241459042
1.48,0.0543323649,-0.0493761712
1.49,0.03017187471,-0.06621314516
1.5,0.001584312274,-0.07209032861
1.51,-0.02674234195,-0.06625612738
1.52,-0.05024622484,-0.04986333893
1.53,-0.06522707378,-0.02574856924
1.54,-0.0694289472,0.002057169824
1.55,-0.06237834329,0.02900244418
1.56,-0.04542729121,0.05076121113
1.57,-0.02149988454,0.06392807821
1.58,0.005411013103,0.06655110837
1.59,0.03091040735,0.05841880319
1.6,0.05091976505,0.04105947849
1.61,0.06232989306,0.01745884351
1.62,0.06348346845,-0.008452685648
1.63,0.05441241222,-0.0324550006
1.64,0.03679671581,-0.05072637215
1.65,0.01365733131,-0.06045222994
1.66,-0.0111612882,-0.06025760097
1.67,-0.0336304221,-0.05039694763
1.68,-0.05019168286,-0.03267605809
1.69,-0.05832048637,-0.01012477121
1.7,-0.05690915776,0.01352061963
1.71,-0.04641183907,0.03443689276
1.72,-0.02873344326,0.049332515
1.73,-0.006886902164,0.05596515622
1.74,0.01552001977,0.05347680478
1.75,0.03488095004,0.04249684314
1.76,0.04817153934,0.02500237146
1.77,0.05342096987,0.003964728225
1.78,0.05000099001,-0.01715493849
1.79,0.03869068693,-0.03497542101
1.8,0.02151269777,-0.04673666244
1.81,0.001373703607,-0.05072581181
1.82,-0.01842719434,-0.04652261474
1.83,-0.03473907352,-0.03502976186
1.84,-0.04506014213,-0.01828961216
1.85,-0.0479194808,0.0008767957427
1.86,-0.04308169019,0.01934490619
1.87,-0.03154694882,0.03419596721
1.88,-0.01535287043,0.0431774918
1.89,0.002783681927,0.0450423714
1.9,0.01992210433,0.03971606475
1.91,0.03337454841,0.02827064881
1.92,0.04112624623,0.01271632247
1.93,0.04213416363,-0.004350037162
1.94,0.03646030383,-0.02017805176
1.95,0.02522407854,-0.03230655354
1.96,0.01038776262,-0.03894467377
1.97,-0.005584684227,-0.03923260738
1.98,-0.02013632924,-0.03334479272
1.99,-0.03102580057,-0.02242487013
2,-0.03667052366,-0.008369101073
2.01,-0.036372481,0.00650148607
2.02,-0.03039511497,0.01982375616
2.03,-0.0198849893,0.02956695659
2.04,-0.006656829679,0.03433989363
2.05,0.007118436788,0.03358478757
2.06,0.01926923144,0.02763173518
2.07,0.0279643695,0.01761095987
2.08,0.03198629061,0.005242731467
2.09,0.03089623142,-0.007456621838
2.1,0.02506998873,-0.01850258287
2.11,0.01560435705,-0.02625104375
2.12,0.004114764722,-0.02963993897
2.13,-0.00753913356,-0.02832899164
2.14,-0.01755350896,-0.02272035484
2.15,-0.02445782421,-0.01386251056
2.16,-0.02732736636,-0.003258040292
2.17,-0.025900783,0.007390027736
2.18,-0.02058896561,0.0164506851
2.19,-0.01237934347,0.0226128303
2.2,-0.002655807279,0.02507127134
2.21,0.007033398258,0.02362516957
2.22,0.01522108657,0.0186782856
2.23,0.02074115773,0.01114626476
2.24,0.02289065102,0.002290367087
2.25,0.02151207571,-0.006492630903
2.26,0.01698788562,-0.01388955755
2.27,0.01015303534,-0.01886483884
2.28,0.002143848488,-0.02080114472
2.29,-0.00578987585,-0.01956842513
2.3,-0.01247862967,-0.01551523151
2.31,-0.01700302928,-0.009388535676
2.32,-0.01881553244,-0.002198795197
2.33,-0.01779883237,0.0049457542
2.34,-0.01425641429,0.0110085696
2.35,-0.008841379545,0.01517236938
2.36,-0.002438540181,0.01694431806
2.37,0.003979289417,0.01620627285
2.38,0.009497614222,0.0132067608
2.39,0.01338745653,0.008500338988
2.4,0.01519632483,0.002847364824
2.41,0.01479266743,-0.002908032775
2.42,0.01236128244,-0.007962337267
2.43,0.008354568438,-0.01166135967
2.44,0.003410463446,-0.01357923763
2.45,-0.001748335004,-0.01355933261
2.46,-0.006418083256,-0.01171494052
2.47,-0.01000611018,-0.008393638428
2.48,-0.01210003866,-0.004113752126
2.49,-0.01250726759,0.0005157058879
2.5,-0.01126272962,0.004879404585
2.51,-0.008607408794,0.008433113145
2.52,-0.004943573442,0.01076530108
2.53,-0.0007747996319,0.01163727012
2.54,0.003360444201,0.01099959937
2.55,0.006953437959,0.008985785788
2.56,0.009581324699,0.005886354667
2.57,0.01094989359,0.002108226438
2.58,0.01092025206,-0.00187521898
2.59,0.009518415845,-0.005577965799
2.6,0.006928275893,-0.008554118021
2.61,0.003469442933,-0.01044527444
2.62,-0.0004377753402,-0.01101886283
2.63,-0.004317390356,-0.0101943703
2.64,-0.007689248055,-0.008054997247
2.65,-0.01012287131,-0.004842976686
2.66,-0.01128877414,-0.0009377932634
2.67,-0.01100187068,0.00318208613
2.68,-0.00925148215,0.006991593052
2.69,-0.006212978462,0.009981163281
2.7,-0.00223745975,0.01172221323
2.71,0.002181872874,0.01192809411
2.72,0.006465041183,0.01050193832
2.73,0.01001735483,0.007563314027
2.74,0.01231007408,0.003447485568
2.75,0.0129590852,-0.001325714422
2.76,0.01178988195,-0.00611218052
2.77,0.008877767876,-0.01022712968
2.78,0.00455471851,-0.01304179358
2.79,-0.0006213943521,-0.01407978498
2.8,-0.005934022459,-0.01309831541
2.81,-0.01060448602,-0.01014033117
2.82,-0.01390533758,-0.005546927189
2.83,-0.01527417334,7.520983011E-05
2.84,-0.01440999605,0.005929792968
2.85,-0.01133553881,0.01114167294
2.86,-0.006413132359,0.0148872985
2.87,-0.0003082808719,0.01652550791
2.88,0.006096815091,0.0157077655
2.89,0.01182923477,0.01244881791
2.9,0.01597309295,0.007143899195
2.91,0.0178166332,0.0005264309384
2.92,0.01697490432,-0.00643049374
2.93,0.01346681226,-0.01265615687
2.94,0.007731562228,-0.01714723774
2.95,0.0005785827064,-0.01913032826
2.96,-0.006924401439,-0.01819547755
2.97,-0.01361009632,-0.01437765297
2.98,-0.0183936763,-0.008170364624
2.99,-0.02044965987,-0.000466047228
3,-0.01935464094,0.007570452971
3.01,-0.01517115436,0.01467767294
3.02,-0.00845650439,0.01969612456
3.03,-0.0001919931003,0.02175831107
3.04,0.008359148787,0.02043888453
3.05,0.01584479285,0.01583892398
3.06,0.02103840686,0.008588090435
3.07,0.02304086049,-0.0002387395213
3.08,0.02143619955,-0.009279862203
3.09,0.01637438542,-0.01709697617
3.1,0.008565020168,-0.02240475659
3.11,-0.00081987817,-0.02428299566
3.12,-0.01032114396,-0.02233616348
3.13,-0.01841966355,-0.01677272162
3.14,-0.02378006286,-0.008388796533
3.15,-0.02547165188,0.001543986489
3.16,-0.02312994685,0.0114710194
3.17,-0.0170307526,0.01979848141
3.18,-0.00806230585,0.02515005178
3.19,0.00240273816,0.02659507651
3.2,0.01271725738,0.02381025201
3.21,0.02121945249,0.0171467661
3.22,0.02650139899,0.00758957848
3.23,0.0276428252,-0.003387175501
3.24,0.0243711991,-0.01404759584
