"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.004823940074,-0.005577009367
1.01,-0.006439805274,-0.00306549582
1.02,-0.006893987718,-0.0002210112312
1.03,-0.006196805367,0.002467907627
1.04,-0.004545388565,0.004576801227
1.05,-0.002275340125,0.005808816269
1.06,0.0002055120052,0.006031351448
1.07,0.002488539025,0.005282706166
1.08,0.004228850173,0.003750922825
1.09,0.005193473822,0.001731242662
1.1,0.005287489737,-0.0004288120445
1.11,0.004556573992,-0.002386938011
1.12,0.003168200795,-0.00385720768
1.13,0.001376619231,-0.004648047942
1.14,-0.0005215932752,-0.004682982154
1.15,-0.002234134951,-0.004003001414
1.16,-0.003515066183,-0.002752065426
1.17,-0.004197069956,-0.001149284999
1.18,-0.004210405844,0.0005473336302
1.19,-0.003587079082,0.002080115372
1.2,-0.002450691067,0.003228537809
1.21,-0.000994154951,0.003838939547
1.22,0.0005511733737,0.003843536608
1.23,0.001950477326,0.003266638379
1.24,0.002999703144,0.002217632803
1.25,0.003554328106,0.0008720392377
1.26,0.00354873974,-0.0005564794238
1.27,0.003003593393,-0.001849000954
1.28,0.002020223048,-0.002814263239
1.29,0.0007630791244,-0.003316724039
1.3,-0.0005670204054,-0.003295571268
1.31,-0.001764610037,-0.002771873664
1.32,-0.002651265854,-0.001842924598
1.33,-0.003102281663,-0.0006648817854
1.34,-0.003064200914,0.0005733076762
1.35,-0.002560624281,0.001680321584
1.36,-0.001685695518,0.002492209886
1.37,-0.000586726096,0.00289670764
1.38,0.0005608219536,0.002848404487
1.39,0.001581629924,0.002372729872
1.4,0.002327386444,0.001558669009
1.41,0.002698007039,0.0005419987124
1.42,0.002654187447,-0.0005177136346
1.43,0.00221990075,-0.001462309252
1.44,0.001475189838,-0.002158355751
1.45,0.0005411326134,-0.00251515996
1.46,-0.0004400863011,-0.002495217536
1.47,-0.00132661293,-0.002116249176
1.48,-0.001996643697,-0.001445342562
1.49,-0.002363850862,-0.0005868139329
1.5,-0.002386885383,0.0003339221627
1.51,-0.002072357541,0.001187969591
1.52,-0.00147161434,0.001859729063
1.53,-0.0006723172235,0.002260965381
1.54,0.0002137685662,0.002340865586
1.55,0.001065200394,0.002091360614
1.56,0.001765937159,0.001547471416
1.57,0.002219602405,0.0007828285874
1.58,0.002361582745,-9.916750819E-05
1.59,0.002167740506,-0.000977779347
1.6,0.001658685397,-0.001729867846
1.61,0.0008988131998,-0.002245891671
1.62,-1.026134585E-05,-0.002445201839
1.63,-0.0009416499094,-0.002288645819
1.64,-0.001759537797,-0.001786500704
1.65,-0.002338158706,-0.00100007772
1.66,-0.002580928849,-3.602160299E-05
1.67,-0.002436857851,0.0009666714949
1.68,-0.001911372478,0.001855703292
1.69,-0.00106922819,0.002488196808
1.7,-2.822990339E-05,0.002753772962
1.71,0.001056088911,0.002594207294
1.72,0.002013096806,0.002016074647
1.73,0.002683823217,0.001093649266
1.74,0.002947643405,-3.922204932E-05
1.75,0.002744334968,-0.001207731612
1.76,0.002087396963,-0.002222777835
1.77,0.001065750431,-0.002911657721
1.78,-0.0001672196927,-0.003147763227
1.79,-0.00141616418,-0.002874103901
1.8,-0.00247459717,-0.002116241825
1.81,-0.003159189725,-0.000981824229
1.82,-0.003341791159,0.0003539088293
1.83,-0.002973535707,0.001674844146
1.84,-0.002096491126,0.002758919381
1.85,-0.0008402594096,0.003415604131
1.86,0.0005965600264,0.003519583665
1.87,0.001977505587,0.00303466605
1.88,0.003067148343,0.002023371013
1.89,0.003671354094,0.000639951021
1.9,0.003672015656,-0.0008926240421
1.91,0.003050033826,-0.002318383147
1.92,0.001892111493,-0.003391096591
1.93,0.0003795565279,-0.003916921905
1.94,-0.001239657925,-0.003789562842
1.95,-0.002691366577,-0.003011559604
1.96,-0.003721661384,-0.001697491115
1.97,-0.004141460723,-5.785816745E-05
1.98,-0.003861363546,0.001634257641
1.99,-0.00291034966,0.00308856896
2,-0.001434471743,0.004047491221
2.01,0.0003249463935,0.004332000766
2.02,0.002070499227,0.003875247218
2.03,0.003498984463,0.002737580353
2.04,0.004354295496,0.001099707224
2.05,0.004473662865,-0.0007655441535
2.06,0.003818839165,-0.002538557106
