"Freq [GHz]","re(S(Antenna1_1_1,Antenna1_1_1)) []","im(S(Antenna1_1_1,Antenna1_1_1)) []"
6,-0.114478452728261,0.031643164578774
6.001,-0.114578246775609,0.0319666087558328
6.002,-0.11467678158767,0.032291286854832
6.003,-0.114774029489072,0.0326171936991561
6.004,-0.114869962891139,0.0329443233329606
6.005,-0.114964554316318,0.0332726690292713
6.006,-0.115057776421647,0.0336022232970787
6.007,-0.115149602022229,0.0339329778824366
6.008,-0.115240004114504,0.0342649237825602
6.009,-0.115328955898981,0.0345980512489207
6.01,-0.115416430802662,0.0349323497973457
6.011,-0.115502402501042,0.0352678082181137
6.012,-0.115586844939905,0.035604414586055
6.013,-0.115669732356136,0.0359421562706453
6.014,-0.115751039298594,0.0362810199491081
6.015,-0.115830740648334,0.0366209916175082
6.016,-0.115908811638226,0.0369620566018518
6.017,-0.115985227872067,0.0373041995781855
6.018,-0.116059965342894,0.0376474045786912
6.019,-0.116133000451207,0.0379916550097882
6.02,-0.116204310022472,0.0383369336702271
6.021,-0.116273871323343,0.0386832227621925
6.022,-0.11634166207807,0.0390305039083982
6.023,-0.116407660484215,0.039378758170186
6.024,-0.116471845226963,0.0397279660666271
6.025,-0.116534195493332,0.0400781075866166
6.026,-0.11659469098569,0.0404291622099755
6.027,-0.11665331193456,0.0407811089275466
6.028,-0.116710039110335,0.0411339262542968
6.029,-0.116764853834886,0.0414875922544124
6.03,-0.116817737991874,0.0418420845563995
6.031,-0.116868674036556,0.0421973803721847
6.032,-0.116917645005,0.0425534565192106
6.033,-0.116964634522588,0.0429102894395385
6.034,-0.117009626811227,0.0432678552159445
6.035,-0.117052606696557,0.0436261295990215
6.036,-0.117093559613858,0.0439850880202757
6.037,-0.117132471613757,0.0443447056156288
6.038,-0.117169329366435,0.0447049572457148
6.039,-0.117204120165934,0.0450658175146802
6.04,-0.117236831933262,0.0454272607910854
6.041,-0.117267453218799,0.0457892612277004
6.042,-0.1172959732037,0.0461517927815091
6.043,-0.117322381703004,0.0465148292336033
6.044,-0.117346669160936,0.0468783442084882
6.045,-0.117368826658908,0.0472423111943775
6.046,-0.117388845904527,0.0476067035616944
6.047,-0.117406719239598,0.0479714945828735
6.048,-0.117422439631121,0.048336657450657
6.049,-0.1174360006703,0.0487021652970977
6.05,-0.117447396569542,0.049067991211756
6.051,-0.117456622160458,0.0494341082598027
6.052,-0.117463672883863,0.0498004894996157
6.053,-0.117468544788782,0.0501671079999831
6.054,-0.117471234526442,0.0505339368575004
6.055,-0.117471739342279,0.0509009492127715
6.056,-0.117470057067933,0.05126811826661
6.057,-0.11746618611925,0.0516354172960362
6.058,-0.117460125483278,0.0520028196694806
6.059,-0.117451874711267,0.0523702988615804
6.06,-0.117441433912664,0.0527378284676825
6.061,-0.117428803743116,0.0531053822177417
6.062,-0.11741398539646,0.0534729339900207
6.063,-0.117396980594725,0.0538404578235922
6.064,-0.117377791578124,0.0542079279312356
6.065,-0.117356421096052,0.0545753187108409
6.066,-0.117332872392083,0.0549426047576046
6.067,-0.117307149200961,0.0553097608743241
6.068,-0.117279255728595,0.0556767620818537
6.069,-0.117249196648057,0.0560435836291772
6.07,-0.117216977083571,0.0564102010025475
6.071,-0.117182602602509,0.0567765899342855
6.072,-0.117146079198382,0.0571427264110122
6.073,-0.117107413286836,0.0575085866814359
6.074,-0.117066611685638,0.0578741472632356
6.075,-0.117023681608673,0.0582393849502669
6.076,-0.116978630651932,0.0586042768180163
6.077,-0.116931466780505,0.0589688002297778
6.078,-0.11688219831657,0.0593329328411541
6.079,-0.116830833931381,0.0596966526053573
6.08,-0.116777382628264,0.0600599377766066
6.081,-0.116721853733598,0.0604227669142313
6.082,-0.116664256884808,0.0607851188852668
6.083,-0.116604602019355,0.0611469728678582
6.084,-0.11654289936072,0.0615083083526572
6.085,-0.116479159410393,0.0618691051452232
6.086,-0.11641339293686,0.0622293433667231
6.087,-0.116345610959591,0.0625890034555299
6.088,-0.116275824745024,0.0629480661672243
6.089,-0.116204045792554,0.0633065125747912
6.09,-0.116130285823511,0.0636643240688234
6.091,-0.116054556775157,0.0640214823560168
6.092,-0.115976870786659,0.0643779694592722
6.093,-0.115897240191081,0.0647337677157961
6.094,-0.115815677508361,0.065088859775496
6.095,-0.115732195432303,0.0654432285997842
6.096,-0.115646806826552,0.0657968574587732
6.097,-0.11555952471258,0.0661497299292783
6.098,-0.115470362265868,0.0665018298923138
6.099,-0.115379332803687,0.0668531415298948
6.1,-0.115286449781181,0.0672036493229339
6.101,-0.115191726783246,0.0675533380470412
6.102,-0.11509517751821,0.0679021927702248
6.103,-0.114996815811616,0.0682501988489858
6.104,-0.114896655600399,0.0685973419247219
6.105,-0.114794710927165,0.0689436079205213
6.106,-0.114690995935373,0.0692889830374662
6.107,-0.114585524864111,0.069633453750327
6.108,-0.114478312043872,0.0699770068054634
6.109,-0.114369371892338,0.0703196292149233
6.11,-0.11425871891055,0.0706613082537381
6.111,-0.11414636767929,0.0710020314563253
6.112,-0.114032332856053,0.0713417866135824
6.113,-0.113916629172229,0.0716805617679894
6.114,-0.113799271430172,0.0720183452107019
6.115,-0.11368027450158,0.0723551254766543
6.116,-0.113559653324667,0.0726908913466536
6.117,-0.113437422903139,0.0730256318354789
6.118,-0.113313598304666,0.0733593361959804
6.119,-0.11318819465906,0.0736919939151733
6.12,-0.11306122715814,0.0740235947083399
6.121,-0.112932711054415,0.0743541285191235
6.122,-0.112802661661047,0.0746835855156276
6.123,-0.11267109435083,0.0750119560925126
6.124,-0.112538024556656,0.0753392308610924
6.125,-0.112403467771392,0.075665400657433
6.126,-0.112266785916744,0.0759892419044471
6.127,-0.112128701294833,0.0763119319809943
6.128,-0.111989230482461,0.0766334639689738
6.129,-0.111848390083984,0.0769538311854248
6.13,-0.111706196731278,0.0772730271926201
6.131,-0.11156266708311,0.0775910457871639
6.132,-0.111417817826075,0.0779078810070891
6.133,-0.111271665674034,0.0782235271319504
6.134,-0.111124227368292,0.0785379786779243
6.135,-0.110975519677535,0.0788512304029013
6.136,-0.110825559397747,0.0791632773085849
6.137,-0.110674363352016,0.0794741146365847
6.138,-0.110521948390179,0.0797837378765146
6.139,-0.110368331388679,0.0800921427610854
6.14,-0.110213529249511,0.0803993252722018
6.141,-0.110057558900134,0.080705281643059
6.142,-0.109900437292326,0.0810100083592339
6.143,-0.10974218140135,0.0813135021597844
6.144,-0.109582808224515,0.0816157600443404
6.145,-0.109422334780043,0.081916779271202
6.146,-0.109260778105126,0.082216557364431
6.147,-0.109098155254593,0.0825150921139467
6.148,-0.108934483298371,0.0828123815816213
6.149,-0.108769779319444,0.0831084241023712
6.15,-0.10860406041112,0.0834032182892545
6.151,-0.108437343674085,0.0836967630365608
6.152,-0.108269646213568,0.0839890575259094
6.153,-0.108100985135798,0.0842801012253386
6.154,-0.107931377543968,0.0845698938964021
6.155,-0.107760840534589,0.0848584356002611
6.156,-0.107589391193252,0.0851457266957773
6.157,-0.107417046589488,0.0854317678486067
6.158,-0.10724382377232,0.0857165600342904
6.159,-0.107069739764529,0.0860001045393506
6.16,-0.106894811557603,0.0862824029673792
6.161,-0.106719056105401,0.0865634572431336
6.162,-0.106542490317906,0.0868432696166262
6.163,-0.106365131054879,0.0871218426642176
6.164,-0.106186995119022,0.0873991792934094
6.165,-0.106008099248324,0.087675282747233
6.166,-0.105828460109226,0.087950156606245
6.167,-0.105648094288166,0.0882238047917147
6.168,-0.105467018283741,0.0884962315686181
6.169,-0.105285248498457,0.0887674415477273
6.17,-0.105102801229382,0.0890374396884014
6.171,-0.104919692660002,0.0893062313004789
6.172,-0.104735938850372,0.0895738220459651
6.173,-0.104551555727368,0.0898402179408259
6.174,-0.104366559074939,0.0901054253556745
6.175,-0.104180964525961,0.0903694510172642
6.176,-0.103994787548485,0.0906323020085756
6.177,-0.103808043438691,0.0908939857692089
6.178,-0.103620747305835,0.0911545100950707
6.179,-0.103432914068203,0.0914138831380644
6.18,-0.103244558434057,0.0916721134049798
6.181,-0.103055694896587,0.0919292097560803
6.182,-0.10286633772086,0.0921851814034934
6.183,-0.102676500927768,0.0924400379089968
