"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.06554225267,0.01831405111
1.01,-0.03659215365,0.06034261591
1.02,0.006145020636,0.05957550033
1.03,0.02144363026,0.04729487445
1.04,0.04432319495,0.05037012328
1.05,0.08795889774,0.02174252584
1.06,0.08985913701,-0.04676574388
1.07,0.0386372444,-0.08398680631
1.08,0.002560648582,-0.0767830126
1.09,-0.01437191468,-0.08535384697
1.1,-0.07107657446,-0.09467257844
1.11,-0.1349661726,-0.03512467387
1.12,-0.1214006726,0.05487677994
1.13,-0.06506892545,0.08423645249
1.14,-0.05126838899,0.08750088793
1.15,-0.03238931055,0.1432302673
1.16,0.07789596304,0.1842724071
1.17,0.2057628394,0.1003516913
1.18,0.218854804,-0.0538995938
1.19,0.1359484557,-0.149090773
1.2,0.05269668966,-0.1780503256
1.21,-0.0285190865,-0.1916062463
1.22,-0.1314413437,-0.1611156573
1.23,-0.196194017,-0.06004902495
1.24,-0.1783137061,0.04348682342
1.25,-0.1318135685,0.09782172057
1.26,-0.09359186787,0.1421006975
1.27,-0.02122590388,0.1896591747
1.28,0.0882990798,0.1798738326
1.29,0.1621482503,0.1000994091
1.3,0.1740119156,0.01399355167
1.31,0.1643391318,-0.0559611458
1.32,0.1304097733,-0.136213705
1.33,0.03520013882,-0.1963044132
1.34,-0.08380245063,-0.1725162183
1.35,-0.1442503667,-0.08373015178
1.36,-0.1383113117,-0.006397465533
1.37,-0.1181039773,0.03886447272
1.38,-0.09768604527,0.08197781088
1.39,-0.05380591957,0.1254744991
1.4,0.01688990719,0.1439186549
1.41,0.09637572963,0.119471425
1.42,0.155339468,0.04309373247
1.43,0.1479724421,-0.06585974537
1.44,0.06012531758,-0.1371690186
1.45,-0.04099348968,-0.1165368711
1.46,-0.07601933975,-0.04483946018
1.47,-0.05441346362,-0.001991649173
1.48,-0.03979526375,0.001326271072
1.49,-0.04900714187,0.01034563061
1.5,-0.04947544966,0.0429750882
1.51,-0.0188376246,0.0776742321
1.52,0.0394593196,0.08575538287
1.53,0.09841146433,0.04368705767
1.54,0.107785836,-0.03885904966
1.55,0.04783816526,-0.09821257864
1.56,-0.02279276787,-0.08632962237
1.57,-0.04073627074,-0.0457515477
1.58,-0.03436924965,-0.04175550238
1.59,-0.06755382461,-0.05213186525
1.6,-0.1228579006,-0.008719728095
1.61,-0.1253604859,0.08615001446
1.62,-0.04948504944,0.1628039646
1.63,0.06415081422,0.1684636811
1.64,0.1567444043,0.09569651686
1.65,0.174933196,-0.02157462213
1.66,0.1075429022,-0.1077835708
1.67,0.02353557683,-0.1092390548
1.68,0.000365500002,-0.07293093891
1.69,0.01100738885,-0.08280849548
1.7,-0.02989589672,-0.1244751697
1.71,-0.1210088192,-0.10988886
1.72,-0.1774342473,-0.02001375707
1.73,-0.1590699911,0.08013744147
1.74,-0.09554297965,0.1449813705
1.75,-0.013329192,0.1701593427
1.76,0.06884511912,0.1480654206
1.77,0.1147241502,0.09007996226
1.78,0.1218824958,0.04410894105
1.79,0.1404288446,0.01738975745
1.8,0.1748648021,-0.04875972176
1.81,0.1480204063,-0.1645982812
1.82,0.02494798299,-0.2404169363
1.83,-0.1176223017,-0.208982771
1.84,-0.1988195549,-0.1081534266
1.85,-0.2158051402,0.002628032234
1.86,-0.1825185599,0.1067948082
1.87,-0.09458370358,0.1787890422
1.88,0.01155628904,0.1780625979
1.89,0.07105616245,0.1266140389
1.9,0.08788762578,0.09174107032
1.91,0.1223879499,0.07497096595
1.92,0.1736841153,0.01541877249
1.93,0.1720385562,-0.09228821234
1.94,0.09053815915,-0.1776908104
1.95,-0.02246770264,-0.1908692908
1.96,-0.1147226942,-0.1404945967
1.97,-0.1607878969,-0.05213856727
1.98,-0.1450568656,0.0408679152
1.99,-0.08230589413,0.09178436079
2,-0.02717095095,0.08870136394
2.01,-0.007960156366,0.07786154551
2.02,0.01311102912,0.0909827484
2.03,0.06953041183,0.09113561116
2.04,0.1250624938,0.03475261633
2.05,0.1215839447,-0.0549360111
2.06,0.05471300252,-0.1154501229
2.07,-0.02994059109,-0.112869864
2.08,-0.0847566926,-0.0587515253
2.09,-0.08695925827,0.009560511632
2.1,-0.04724168455,0.05137297784
2.11,-0.003154713414,0.05073994888
2.12,0.01514714466,0.02941729726
2.13,0.01338873354,0.01828765308
2.14,0.01701620611,0.02154051476
2.15,0.03634195855,0.01866968516
2.16,0.05550195864,-0.00821344937
2.17,0.04704687811,-0.05279133066
2.18,2.540981286E-05,-0.08217070058
2.19,-0.05840212864,-0.06528971411
2.2,-0.08440706834,-0.01219496306
2.21,-0.06832667931,0.0349269664
2.22,-0.03901807282,0.0555406852
2.23,-0.01441669584,0.06416566045
2.24,0.0140751636,0.06845026312
2.25,0.04633689756,0.0571878945
2.26,0.06820501858,0.03115688723
2.27,0.07914555891,0.0005292220041
2.28,0.08002260435,-0.03973819061
2.29,0.05067812802,-0.08496816521
2.3,-0.009496721297,-0.0972461599
2.31,-0.05176478633,-0.0621223349
2.32,-0.04806522775,-0.02954110506
2.33,-0.04577283326,-0.03543648453
2.34,-0.08631152133,-0.03265870325
2.35,-0.1226554553,0.03013427331
2.36,-0.08950970099,0.1150261924
2.37,-0.001929886888,0.1497226447
2.38,0.08009413356,0.1210440105
2.39,0.1270731508,0.05687458464
2.4,0.1294860382,-0.02070270398
2.41,0.08246219645,-0.07778167387
2.42,0.02390505356,-0.07887395027
2.43,0.01050319042,-0.05277814037
2.44,0.02408637341,-0.06746153444
2.45,-0.01226253312,-0.1136471578
2.46,-0.1026769234,-0.1047428918
2.47,-0.1576515032,-0.01380405442
2.48,-0.1245733867,0.08383170185
2.49,-0.0473666195,0.1221863862
2.5,0.01720391852,0.1101500571
2.51,0.05637034074,0.07737457835
2.52,0.07033260735,0.03860222608
2.53,0.06392498751,0.01294398301
2.54,0.0654210628,0.005533104768
2.55,0.08644439587,-0.0190924029
2.56,0.08225292732,-0.08182114092
2.57,0.01409803261,-0.1329735726
2.58,-0.07809870363,-0.1121770093
2.59,-0.1227231989,-0.03315338508
2.6,-0.1028071181,0.04295179415
2.61,-0.04977473977,0.08156866236
2.62,0.006742145327,0.08045826711
2.63,0.04324689888,0.0471760028
2.64,0.04255442305,0.008364779286
2.65,0.02291438667,-0.002888598694
2.66,0.02326987149,0.0045645912
2.67,0.04025242827,-0.01040800396
2.68,0.028817452,-0.04914881972
2.69,-0.02198172191,-0.06248064613
2.7,-0.06536691085,-0.02415083281
2.71,-0.06047987053,0.03310235588
2.72,-0.0165611853,0.06368264384
2.73,0.0306897616,0.05290531461
2.74,0.05205908496,0.01541076672
2.75,0.0391275064,-0.01844099721
2.76,0.01370378471,-0.02330757302
2.77,0.01000707684,-0.009827377211
2.78,0.02716275783,-0.0166833776
2.79,0.02295381712,-0.05302793392
2.8,-0.02572428014,-0.0757273969
2.81,-0.08330172527,-0.0445251741
2.82,-0.09655313743,0.02454049926
2.83,-0.05457939895,0.07848847091
2.84,0.00569539957,0.08319088201
2.85,0.04017453363,0.05072633758
2.86,0.03864437398,0.02116681088
2.87,0.03058053946,0.01775085088
2.88,0.0447875688,0.02035762114
2.89,0.06785594473,-0.003623866938
2.9,0.06321256559,-0.04887027309
2.91,0.0243127059,-0.07876399602
2.92,-0.02070756646,-0.075043703
2.93,-0.04916187514,-0.05026125415
2.94,-0.05822096934,-0.02132898967
2.95,-0.05322806033,-1.117706926E-05
2.96,-0.04905987844,0.008343739229
2.97,-0.05936562179,0.0211862962
2.98,-0.06254350717,0.06267899769
2.99,-0.01810809142,0.1106703185
3,0.06210401701,0.1071059053
3.01,0.1121818689,0.04282466042
3.02,0.1020327164,-0.02532310606
3.03,0.06739140576,-0.05979705594
3.04,0.03547387333,-0.07739286579
3.05,-0.005561472852,-0.086024611
3.06,-0.04928428538,-0.06498537354
3.07,-0.06274240581,-0.02296848814
3.08,-0.04898319807,0.001647754457
3.09,-0.04354194547,0.007537704038
3.1,-0.04619184457,0.025238361
3.11,-0.02792532515,0.05001913409
3.12,0.004496551011,0.05151752544
3.13,0.02130910074,0.03481336713
3.14,0.02608949393,0.02421136534
3.15,0.03498056194,0.01316270654
3.16,0.03366062664,-0.0081839092
3.17,0.01421905575,-0.01607362247
3.18,0.008609509085,-0.0009645387036
3.19,0.03009102515,-0.0011388181
