"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.05313407404,0.02563646288
1.01,-0.03996455242,0.05629153732
1.02,-0.004247276277,0.06576378544
1.03,0.01497106138,0.05799844058
1.04,0.03554714496,0.06699554461
1.05,0.09118918907,0.05715513672
1.06,0.1324371219,-0.01519233662
1.07,0.1008650415,-0.1019599976
1.08,0.02599168977,-0.1405961066
1.09,-0.04828792292,-0.1383490123
1.1,-0.1230271747,-0.1019845211
1.11,-0.1691626314,-0.01189639165
1.12,-0.1351006568,0.08726873828
1.13,-0.05961226703,0.1201966872
1.14,-0.02148526416,0.1154953728
1.15,0.0116087786,0.1440971862
1.16,0.11163548,0.1557850786
1.17,0.2150529316,0.05889237443
1.18,0.2046366953,-0.09313323625
1.19,0.1020006566,-0.1763708847
1.2,0.006317765515,-0.1822798869
1.21,-0.06985706546,-0.1670515821
1.22,-0.1494875085,-0.1184142452
1.23,-0.1879442764,-0.01958922276
1.24,-0.1558885572,0.06949410191
1.25,-0.1066294114,0.1117743453
1.26,-0.06584113927,0.1492280965
1.27,0.01173663393,0.1856818843
1.28,0.1182588689,0.1575076566
1.29,0.1750988317,0.06474694588
1.3,0.1678037762,-0.01915321761
1.31,0.148389101,-0.08010381978
1.32,0.1087288884,-0.1542063458
1.33,0.005668321333,-0.2054317978
1.34,-0.1150471169,-0.1658545157
1.35,-0.1663918693,-0.06484182183
1.36,-0.1509373236,0.01588308891
1.37,-0.1242531654,0.06502077689
1.38,-0.0902768437,0.1118103378
1.39,-0.03027355426,0.1446360238
1.4,0.03909932543,0.1436372409
1.41,0.1032859523,0.1162176772
1.42,0.1612749348,0.0540294712
1.43,0.1731053156,-0.05215970569
1.44,0.0993276121,-0.1430971016
1.45,-0.006522043467,-0.1467158241
1.46,-0.05735212785,-0.09350608538
1.47,-0.06314558514,-0.06383485623
1.48,-0.08936950046,-0.0530076317
1.49,-0.1267201218,-0.00276223286
1.5,-0.1146724223,0.0784357645
1.51,-0.04774554866,0.1315085138
1.52,0.03342037723,0.1330023264
1.53,0.1006557194,0.08969348551
1.54,0.1277303115,0.0128599044
1.55,0.0963739479,-0.05524639627
1.56,0.04651031143,-0.07177697045
1.57,0.03111193807,-0.06922966037
1.58,0.01687362986,-0.1030953149
1.59,-0.06121702809,-0.1319105608
1.6,-0.1608952004,-0.06858666208
1.61,-0.1721883005,0.06462656787
1.62,-0.07950283463,0.1541015082
1.63,0.02926487816,0.1482719489
1.64,0.08931140704,0.08972879984
1.65,0.1003981514,0.02870281291
1.66,0.08360275874,-0.01025572104
1.67,0.07062327735,-0.02221129968
1.68,0.08321882155,-0.04168757342
1.69,0.08038483686,-0.1062070548
1.7,0.0006631096136,-0.1710072769
1.71,-0.1233593562,-0.1465793462
1.72,-0.1870926602,-0.03418052794
1.73,-0.1561181647,0.07377100395
1.74,-0.08752945583,0.1251871341
1.75,-0.02280068343,0.1398674425
1.76,0.03881373799,0.1313224139
1.77,0.08662994684,0.09759817118
1.78,0.112417628,0.05880255211
1.79,0.1388888941,0.02008670169
1.8,0.1610981505,-0.05229178439
1.81,0.1228338513,-0.1521979926
1.82,0.0122397489,-0.2047280887
1.83,-0.09934163777,-0.1707980163
1.84,-0.1597516542,-0.0949801243
1.85,-0.1843717928,-0.01401130528
1.86,-0.1760436411,0.08021195256
1.87,-0.1071134011,0.1642105677
1.88,-0.00209894178,0.1828114492
1.89,0.07202433447,0.1428604226
1.9,0.1080074333,0.101886993
1.91,0.1488708935,0.0635600835
1.92,0.1853961953,-0.01436769261
1.93,0.1623603538,-0.1211701111
1.94,0.07133968366,-0.1946711482
1.95,-0.04340621377,-0.200961466
1.96,-0.1415438689,-0.1445601742
1.97,-0.1903191258,-0.04146320777
1.98,-0.1645154886,0.06436678485
1.99,-0.09157236553,0.1162171364
2,-0.03508414719,0.1171527502
2.01,-0.00346943253,0.1213670392
2.02,0.05146904567,0.1337442939
2.03,0.1315615775,0.099552396
2.04,0.1736123678,0.005558706034
2.05,0.142775223,-0.09261497344
2.06,0.06609911253,-0.1477487715
2.07,-0.0214145277,-0.1524890429
2.08,-0.09414889325,-0.1094749482
2.09,-0.1228255117,-0.03786837719
2.1,-0.1072333483,0.01928232856
2.11,-0.08656899318,0.04908936338
2.12,-0.07129865269,0.08501681656
2.13,-0.02204338778,0.1294823669
2.14,0.06574758527,0.1281976502
2.15,0.1295615121,0.05958224689
2.16,0.1279820649,-0.02450821379
2.17,0.08764946403,-0.07746190341
2.18,0.03988128391,-0.1036136115
2.19,-0.01461667961,-0.1098838576
2.2,-0.06684390079,-0.08652989481
2.21,-0.09614865312,-0.0428483065
2.22,-0.1055741878,0.00182603884
2.23,-0.1031964486,0.05250710994
2.24,-0.06941442424,0.1103768432
2.25,0.005228353536,0.1399228513
2.26,0.08387081908,0.1133379793
2.27,0.1276804641,0.05038172576
2.28,0.1343029454,-0.01957788273
2.29,0.1074784289,-0.08599606255
2.3,0.04530428197,-0.1291548988
2.31,-0.02636570403,-0.1256508977
2.32,-0.07165429387,-0.09214981031
2.33,-0.09858880238,-0.06138702837
2.34,-0.1320163821,-0.02097799228
2.35,-0.1468691799,0.0572681837
2.36,-0.09753912471,0.1447593542
2.37,0.004804643932,0.179922488
2.38,0.1040334059,0.143584085
2.39,0.1605004642,0.0604215628
2.4,0.1581485028,-0.03688089326
2.41,0.09851438345,-0.1062336501
2.42,0.02418623499,-0.1140839056
2.43,-0.01058325308,-0.08736123309
2.44,-0.01829161527,-0.0851365589
2.45,-0.0590653091,-0.1006875815
2.46,-0.1310023141,-0.06736253515
2.47,-0.1606177995,0.02763280712
2.48,-0.1119514139,0.1175173886
2.49,-0.02549396234,0.1500183741
2.5,0.05204827536,0.1307671692
2.51,0.1026930524,0.07960461048
2.52,0.1146272908,0.01591708117
2.53,0.09337550139,-0.02935915675
2.54,0.07343296194,-0.04899049507
2.55,0.06469280104,-0.07667142714
2.56,0.02750269299,-0.1208898638
2.57,-0.05327262702,-0.1312747231
2.58,-0.1248511765,-0.07528362382
2.59,-0.1385168998,0.009507673644
2.6,-0.1053515262,0.07528422278
2.61,-0.05158097899,0.1134943525
2.62,0.01525069841,0.1215699347
2.63,0.07562159103,0.08864357402
2.64,0.09984543881,0.03154254015
2.65,0.09176406744,-0.01576734048
2.66,0.07516333119,-0.05022567086
2.67,0.0463714372,-0.08415983058
2.68,-0.006381325746,-0.1010153584
2.69,-0.0612876062,-0.07958668034
2.7,-0.0902664557,-0.03366927863
2.71,-0.0942564741,0.01560433452
2.72,-0.0751432406,0.0659214643
2.73,-0.02222957925,0.1009866707
2.74,0.04414322234,0.08828770005
2.75,0.07553994962,0.03685193884
2.76,0.06519050336,-0.003686119592
2.77,0.05312336736,-0.01858259991
2.78,0.05150403144,-0.03878393851
2.79,0.03094385065,-0.07116782194
2.8,-0.01650305257,-0.08423155152
2.81,-0.06346406458,-0.06237837369
2.82,-0.08950984017,-0.01762652502
2.83,-0.08619232459,0.03746689215
2.84,-0.04508438433,0.08129218387
2.85,0.01406814874,0.08140096068
2.86,0.04351607213,0.04409460403
2.87,0.03503014511,0.02008921443
2.88,0.03583918031,0.02585656332
2.89,0.06598262937,0.01659606447
2.9,0.08138426583,-0.03319235369
2.91,0.04683607315,-0.08490898645
2.92,-0.01477170356,-0.0955368115
2.93,-0.06382941146,-0.06512958944
2.94,-0.08096834784,-0.01562087817
2.95,-0.06300809186,0.02663439455
2.96,-0.03088844364,0.03659421224
2.97,-0.02303510177,0.02490021493
2.98,-0.0376556358,0.03800384399
2.99,-0.02043876923,0.0825792439
3,0.048796608,0.09752450336
3.01,0.1108571091,0.04324001176
3.02,0.1091860036,-0.03781303612
3.03,0.05867231753,-0.08669710075
3.04,0.00113292017,-0.09345326929
3.05,-0.04441059346,-0.07106364351
3.06,-0.06522942049,-0.02956361209
3.07,-0.05368247012,0.006004289704
3.08,-0.03471946561,0.01364338306
3.09,-0.03646420926,0.01425815369
3.1,-0.03954749857,0.0376373796
3.11,-0.01133148812,0.06437167877
3.12,0.03226515089,0.05747587608
3.13,0.05371075671,0.02389333951
3.14,0.050010061,-0.006882743364
3.15,0.03532861256,-0.02816011515
3.16,0.01038348219,-0.03823559258
3.17,-0.01333528937,-0.02505222294
3.18,-0.01016795034,-0.00187191447
3.19,0.01053724887,-0.004550493777
3.2,0.007083330926,-0.03043055446
3.21,-0.02611736129,-0.03618649825
3.22,-0.04931855975,-0.00722439209
3.23,-0.04084302906,0.02677512768
3.24,-0.01511275326,0.04327688739
3.25,0.01336464118,0.04117930686
3.26,0.03358801566,0.01993002659
3.27,0.02844122075,-0.007888054936
3.28,0.005831916825,-0.0122370166
3.29,0.003730044326,0.005659714795
3.3,0.02722914123,0.002879703978
3.31,0.02964307325,-0.03261194864
3.32,-0.01056885768,-0.05286496279
3.33,-0.05025145314,-0.0250879005
3.34,-0.04827349134,0.02038082457
3.35,-0.01687047825,0.04255095393
3.36,0.01361961056,0.03692626306
3.37,0.02966362187,0.01619601451
3.38,0.02607348077,-0.006564442164
3.39,0.009318260003,-0.01339669962
3.4,0.004250359361,-0.003178350147
3.41,0.0178446894,-0.004651623784
3.42,0.0178348921,-0.03006571504
3.43,-0.01528179158,-0.04470273451
3.44,-0.04884605163,-0.01977948191
3.45,-0.04666899718,0.02098459274
3.46,-0.01867880494,0.04106590775
3.47,0.007368867723,0.03767546536
3.48,0.02269513426,0.02392145966
3.49,0.02600517523,0.00656804888
3.5,0.0174178482,-0.003299365572
3.51,0.0131828635,0.001093770864
3.52,0.02565839492,0.0003536984075
3.53,0.03304321858,-0.02364020688
3.54,0.01008728817,-0.04926078616
3.55,-0.02697274895,-0.04492648514
3.56,-0.04568823191,-0.01681565427
3.57,-0.04242069856,0.01018332409
3.58,-0.02812685011,0.02888454992
3.59,-0.004781241644,0.03595617591
3.6,0.01515535204,0.02201244803
3.61,0.009692497765,0.001925469448
3.62,-0.008840819118,0.008286818179
3.63,0.0001599814913,0.03449390051
3.64,0.03903841016,0.03485366552
3.65,0.06232899106,-0.005175623941
3.66,0.0430769858,-0.0489073485
3.67,0.0005077462169,-0.06297749534
3.68,-0.03699686255,-0.04578901507
3.69,-0.05200769569,-0.009419736999
3.7,-0.03508981858,0.02370354824
3.71,-0.003141899569,0.02527491518
3.72,0.003649721584,0.001103322352
3.73,-0.0207739845,-0.003149745104
3.74,-0.02927993463,0.02991045871
3.75,0.007331356407,0.05536315974
3.76,0.0522982978,0.03218735073
3.77,0.05665807048,-0.01857726598
3.78,0.02059091025,-0.04917624098
3.79,-0.02096785551,-0.04022129765
3.8,-0.03722441711,-0.004944376068
3.81,-0.01734176077,0.02598850289
3.82,0.01826703041,0.02196150241
3.83,0.02738794727,-0.01250574138
3.84,-0.002094356796,-0.03235775065
3.85,-0.02942329632,-0.01174655305
3.86,-0.0199607301,0.01749306829
3.87,0.005367273948,0.01752337729
3.88,0.01064652308,-0.001379740843
3.89,-0.002785639604,-0.00923824926
3.9,-0.01383323779,-0.0008551694917
3.91,-0.01372485497,0.01381837026
3.92,0.0001852334012,0.02639693324
3.93,0.02493887362,0.02203523675
3.94,0.03688551717,-0.006634257409
3.95,0.01581267234,-0.03336941115
3.96,-0.01640614951,-0.02664182614
3.97,-0.02213500516,0.0008940064567
3.98,-0.003782332127,0.01207439355
3.99,0.00730011341,0.001423920721
4,0.001666211862,-0.008358681034
