"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.1267638828,-0.05759975605
1.01,-0.1226451716,0.04686299711
1.02,-0.04393856109,0.09055492748
1.03,0.007202810992,0.06190762735
1.04,0.008915779875,0.04129082092
1.05,0.02006926303,0.04751240617
1.06,0.05136647472,0.03535417344
1.07,0.0665705945,-0.00204117913
1.08,0.05761595577,-0.04174200771
1.09,0.02538756291,-0.07758649485
1.1,-0.03753818504,-0.08531015788
1.11,-0.08985663223,-0.03218539581
1.12,-0.07112904646,0.03853226698
1.13,-0.01448153356,0.0472197831
1.14,-0.006354504524,0.01441446286
1.15,-0.03384516395,0.02592820965
1.16,-0.0119001283,0.07204155897
1.17,0.05440221999,0.06662126154
1.18,0.08089304026,0.004991635688
1.19,0.05144597647,-0.03955407529
1.2,0.01962966841,-0.04533939966
1.21,0.002434952926,-0.04401553725
1.22,-0.01462914825,-0.04062023062
1.23,-0.02384713124,-0.03231451938
1.24,-0.03338697892,-0.03803144922
1.25,-0.07649070041,-0.03621976192
1.26,-0.1208480105,0.02938419785
1.27,-0.08092058521,0.1284564408
1.28,0.03239876894,0.1523744362
1.29,0.1067995304,0.0835783236
1.3,0.1044147678,0.01725060141
1.31,0.09594172199,-0.008404264445
1.32,0.1041735709,-0.04958720351
1.33,0.07173419151,-0.1142993571
1.34,-0.007928818956,-0.1391951516
1.35,-0.07683772759,-0.1093185348
1.36,-0.118024701,-0.06142358642
1.37,-0.1438111386,0.004288220355
1.38,-0.1236519516,0.09050196273
1.39,-0.04403312353,0.14031992
1.4,0.03085563895,0.1214043242
1.41,0.06038735551,0.08893581579
1.42,0.09101095195,0.07453126846
1.43,0.1386364186,0.02686151817
1.44,0.1363277518,-0.06360574544
1.45,0.0669062733,-0.118548579
1.46,0.005219127765,-0.1099037824
1.47,-0.02048619631,-0.09890466464
1.48,-0.06195503315,-0.1014357833
1.49,-0.1221097072,-0.06341346145
1.5,-0.140368102,0.01663184467
1.51,-0.1071242847,0.08222654889
1.52,-0.05900755186,0.1211372832
1.53,0.007316169707,0.1461844147
1.54,0.09506517847,0.1242038136
1.55,0.1452473294,0.0407361485
1.56,0.1232367926,-0.03901866455
1.57,0.08252001657,-0.07055496285
1.58,0.0589708463,-0.09437577736
1.59,0.01154370852,-0.1289971323
1.6,-0.06910783954,-0.120554839
1.61,-0.118913411,-0.05395831063
1.62,-0.1118140007,0.01176750106
1.63,-0.08899981743,0.04988666446
1.64,-0.06223675061,0.08556886113
1.65,-0.008881405069,0.1097879351
1.66,0.0499117003,0.09156943044
1.67,0.07727762389,0.05108158016
1.68,0.08860508955,0.01900208073
1.69,0.1002346849,-0.02398317077
1.7,0.07807348698,-0.08466942828
1.71,0.01203575675,-0.113916795
1.72,-0.04570973625,-0.09102879885
1.73,-0.07007470407,-0.05804836646
1.74,-0.09115069069,-0.03060365796
1.75,-0.1074038409,0.0198247372
1.76,-0.0809554741,0.08039883764
1.77,-0.02324409728,0.1045039285
1.78,0.02238760809,0.09660228171
1.79,0.0615670742,0.08599548637
1.8,0.1121913787,0.05222948005
1.81,0.135002194,-0.02588659547
1.82,0.09328459862,-0.1026435847
1.83,0.02009691734,-0.1297537277
1.84,-0.04370705874,-0.1191442669
1.85,-0.09948414314,-0.08596931044
1.86,-0.1348780224,-0.01890544994
1.87,-0.1161794876,0.05739745524
1.88,-0.0630231643,0.09225784558
1.89,-0.02761464154,0.09642076409
1.9,0.002177116106,0.1150487201
