"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,0.07464539866,0.03593926942
1.01,0.08270256461,0.03699174417
1.02,0.128727789,0.01633173272
1.03,0.1606554697,-0.07001020608
1.04,0.1037009846,-0.1830937224
1.05,-0.0394792255,-0.22202094
1.06,-0.1661102567,-0.1368500059
1.07,-0.179790374,-0.000807756141
1.08,-0.106593729,0.06992538539
1.09,-0.05387757294,0.06073226166
1.1,-0.05568606913,0.05773470829
1.11,-0.04130558261,0.0967055619
1.12,0.02252006153,0.1107633615
1.13,0.06747518801,0.06489824282
1.14,0.0542057078,0.0273474272
1.15,0.05004803991,0.03991682259
1.16,0.09878840715,0.03270194512
1.17,0.1254867073,-0.04585207263
1.18,0.06276447743,-0.1214057683
1.19,-0.02866387985,-0.1095338656
1.2,-0.056926954,-0.04569217806
1.21,-0.02977005997,-0.01410821935
1.22,-0.0115954712,-0.02839576726
1.23,-0.02802926098,-0.05018449118
1.24,-0.06959852013,-0.05094917661
1.25,-0.1155856774,-0.01032535215
1.26,-0.120542913,0.07198818192
1.27,-0.05312810972,0.1396739648
1.28,0.03890098824,0.1321240005
1.29,0.08055649073,0.07560979897
1.3,0.07856873564,0.04179297782
1.31,0.09401886909,0.03128835081
1.32,0.1265387529,-0.01229456325
1.33,0.1167123964,-0.09230022462
1.34,0.04583391077,-0.1503868899
1.35,-0.04562059101,-0.1495094099
1.36,-0.1166880073,-0.09693147953
1.37,-0.1430155451,-0.01400054697
1.38,-0.1119258335,0.06296667685
1.39,-0.04897101672,0.09289392599
1.4,-0.004518446632,0.08186826098
1.41,0.01704343759,0.07426641237
1.42,0.05442155496,0.07025886282
1.43,0.09856059719,0.02455553681
1.44,0.08752405409,-0.05392724388
1.45,0.01535956821,-0.08950800234
1.46,-0.04253099468,-0.05446165614
1.47,-0.04276922083,-0.01033524446
1.48,-0.03003655317,-0.003784995752
1.49,-0.04749507851,9.505984272E-05
1.5,-0.06329824427,0.04555404883
1.51,-0.02250791631,0.1083396121
1.52,0.0744488269,0.1220641102
1.53,0.1669889584,0.04820885352
1.54,0.1807388349,-0.08788191441
1.55,0.08374631392,-0.2036620689
1.56,-0.07261478479,-0.2142005149
1.57,-0.1827324736,-0.1136591112
1.58,-0.1882809602,0.01207721118
1.59,-0.1334510356,0.08211009909
1.6,-0.09136168072,0.1062824727
1.61,-0.06399763967,0.1413383763
1.62,0.001756838264,0.1886661226
1.63,0.1158864697,0.186139569
1.64,0.2144846252,0.09795339927
1.65,0.2348585468,-0.03388694522
1.66,0.1812386605,-0.1432176048
1.67,0.09394417526,-0.208496704
1.68,-0.01294696439,-0.2373982671
1.69,-0.1395148548,-0.2114548362
1.7,-0.2421418369,-0.1022376489
1.71,-0.2497134743,0.05647367238
1.72,-0.1537285898,0.1716081965
1.73,-0.03114189956,0.1897051464
1.74,0.04663893435,0.1474260174
1.75,0.0814942563,0.1020957062
1.76,0.1038157093,0.06278839667
1.77,0.1151083473,0.01726232359
1.78,0.10769886,-0.02709653662
1.79,0.09030944948,-0.06447473254
1.8,0.05982208279,-0.1040217385
1.81,-0.003568283865,-0.1304697398
1.82,-0.08234918346,-0.1025543206
1.83,-0.1155313877,-0.02254832127
1.84,-0.07942926822,0.04462590115
1.85,-0.02436779176,0.05408169732
1.86,-0.0006581799844,0.0331992128
1.87,0.001362133654,0.02304744506
1.88,0.00865811523,0.01987934111
1.89,0.01454359527,0.006322685776
1.9,0.003855493822,-0.006528323629
1.91,-0.0118725696,-0.00149287793
1.92,-0.0141824069,0.0141458685
1.93,-0.004294042464,0.02437911455
1.94,0.007472677986,0.02616239435
1.95,0.01711785166,0.02402068713
1.96,0.02630520133,0.02164685769
1.97,0.04139890815,0.01766517609
1.98,0.06347798181,-0.002224099161
1.99,0.06841447519,-0.04935805779
2,0.02612474434,-0.09579947691
2.01,-0.04378731662,-0.09093941025
2.02,-0.07797008299,-0.03551169766
2.03,-0.05616714392,0.006666240328
2.04,-0.03417875688,-0.0001259337319
2.05,-0.05725449288,-0.009741697104
2.06,-0.08878094307,0.03161987492
2.07,-0.0654012339,0.1017777372
2.08,0.01456105412,0.1329681385
2.09,0.09362752167,0.09451760735
2.1,0.1195454635,0.01632076145
2.11,0.08639019268,-0.04610949963
2.12,0.03469214303,-0.05703159172
2.13,0.01586796014,-0.0338577939
2.14,0.03345741307,-0.03205128901
2.15,0.03241536861,-0.07146584574
2.16,-0.02248616826,-0.09900023389
2.17,-0.08470028839,-0.06300640457
2.18,-0.08893981321,0.004098503692
2.19,-0.04868753695,0.03161994321
2.2,-0.03130987852,0.01580510989
2.21,-0.052681716,0.0168175648
2.22,-0.05970918082,0.06000547447
2.23,-0.01675943938,0.1008453029
2.24,0.04595631526,0.09446425709
2.25,0.08186608722,0.05150879132
2.26,0.08428739235,0.00914216417
2.27,0.07472646958,-0.01890597041
2.28,0.06321037011,-0.04185668595
2.29,0.04421338388,-0.06266149516
2.3,0.01815343725,-0.07430788394
2.31,-0.007807548463,-0.07720910583
2.32,-0.03626289629,-0.07620376643
2.33,-0.07263516706,-0.06211807063
2.34,-0.1020970294,-0.02180628366
2.35,-0.1005505578,0.03224241075
2.36,-0.07057232238,0.07100767162
2.37,-0.03562884123,0.08882410798
2.38,0.001087811727,0.099440248
2.39,0.05095735636,0.09374469782
2.4,0.09311661164,0.04999817067
2.41,0.08830513531,-0.009535248643
2.42,0.04910829054,-0.03097228164
2.43,0.03625698945,-0.01253691517
2.44,0.06579300891,-0.01618930908
2.45,0.07790356834,-0.07324187019
2.46,0.02333543653,-0.1329114351
2.47,-0.06857696284,-0.1306444785
2.48,-0.1318272664,-0.06385403719
2.49,-0.1342161369,0.02044729907
2.5,-0.0901176668,0.07763316706
2.51,-0.03539257131,0.09243926059
2.52,0.001008712178,0.08128974776
2.53,0.02063833667,0.07172402653
2.54,0.04593151266,0.06586025791
