"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.00687123250668526,-1.69962126552344
1.01,0.00685911278132783,-1.93375332056334
1.02,0.00684727325562734,-2.1678494349262
1.03,0.00683573160166761,-2.4019119326902
1.04,0.00682450420837767,-2.63594331023531
1.05,0.00681360614289711,-2.86994622409638
1.06,0.00680305110356316,-3.10392348002036
1.07,0.00679285138685792,2.94530728816069
1.08,0.00678301785365392,2.71137240263786
1.09,0.00677355990158807,2.47745399825532
1.1,0.00676448545049619,2.24354880924941
1.11,0.00675580092110064,2.0096534898089
1.12,0.00674751123159347,1.77576462924427
1.13,0.00673961978857885,1.54187876817392
1.14,0.00673212849790378,1.30799241227272
1.15,0.00672503776468293,1.07410204883305
1.16,0.00671834651374338,0.840204160993189
1.17,0.00671205220725088,0.606295243662355
1.18,0.00670615087126453,0.372371817380234
1.19,0.00670063712600903,0.138430444071359
1.2,0.00669550422190885,-0.0955322600616095
1.21,0.00669074408192322,-0.329519610029455
1.22,0.00668634734458273,-0.563534839502489
1.23,0.00668230341842275,-0.797581087969246
1.24,0.00667860053176461,-1.03166138913133
1.25,0.00667522579526815,-1.26577866000162
1.26,0.00667216525843634,-1.4999356901877
1.27,0.00666940397681879,-1.73413513270901
1.28,0.00666692608011934,-1.96837949547813
1.29,0.00666471483948058,-2.2026711334738
1.3,0.00666275274088956,-2.43701224163133
1.31,0.00666102155591804,-2.67140484927613
1.32,0.00665950241716123,-2.90585081482579
1.33,0.0066581758946728,-3.1403518220235
1.34,0.00665702206833433,2.90827593116022
1.35,0.0066560206067506,2.67366050562116
1.36,0.00665515084012577,2.43898606593817
1.37,0.00665439183492419,2.20425165255936
1.38,0.00665372247218191,1.96945648830791
1.39,0.00665312151491157,1.7345999786704
1.4,0.00665256768185454,1.49968170921397
1.41,0.00665203971908524,1.26470144383515
1.42,0.00665151646479325,1.02965912224654
1.43,0.00665097691783934,0.794554855838318
1.44,0.00665040029986877,0.559388924792087
1.45,0.00664976611862404,0.324161772636442
1.46,0.00664905422116616,0.0888740020634223
1.47,0.00664824485906541,-0.146473630391108
1.48,0.00664731873310765,-0.381880220182196
1.49,0.0066462570459033,-0.617344720218828
1.5,0.00664504155188055,-0.852865947687945
1.51,0.00664365459808286,-1.08844258965154
1.52,0.00664207916921592,-1.324073210235
1.53,0.00664029891915356,-1.55975625674391
1.54,0.00663829821379575,-1.79549006721087
1.55,0.00663606215702028,-2.0312728764723
1.56,0.00663357662269014,-2.26710282407496
1.57,0.00663082827876353,-2.50297796000403
1.58,0.00662780460999129,-2.73889625332841
1.59,0.00662449393933155,-2.9748555973221
1.6,0.00662088544070556,3.07233148947537
1.61,0.00661696915799978,2.83629662793595
1.62,0.00661273601260022,2.60022741504291
1.63,0.00660817781163104,2.36412618814194
1.64,0.00660328725561045,2.1279953256269
1.65,0.00659805793921466,1.89183724043255
1.66,0.00659248435319627,1.65565437354285
1.67,0.00658656188042991,1.41944918817072
1.68,0.00658028679526432,1.18322416313817
1.69,0.00657365625190803,0.946981787438924
1.7,0.00656666828024485,0.710724553872209
1.71,0.00655932177053028,0.474454954051143
1.72,0.00655161646375933,0.238175471995027
1.73,0.00654355293655134,0.00188857976333676
1.74,0.00653513258246243,-0.234403268277873
1.75,0.00652635759479797,-0.470697640365408
1.76,0.00651723094805569,-0.706992132521832
1.77,0.00650775637122167,-0.943284372728409
1.78,0.00649793833197821,-1.17957202582433
1.79,0.00648778200743806,-1.41585279804246
1.8,0.0064772932593109,-1.65212444101261
1.81,0.00646647860861416,-1.88838475577492
1.82,0.00645534520408782,-2.12463159690124
1.83,0.00644390080072297,-2.36086287636683
1.84,0.00643215371874477,-2.5970765669128
1.85,0.00642011282390994,-2.8332707055948
1.86,0.00640778749018098,-3.06944339696845
1.87,0.00639518756892475,2.97759249077699
1.88,0.0063823233552245,2.74146809424976
1.89,0.00636920555840783,2.50537039521981
1.9,0.006355845264355,2.2693009892704
1.91,0.00634225390491241,2.03326139039819
1.92,0.00632844321946258,1.79725302881342
1.93,0.00631442522984072,1.561277249118
1.94,0.00630021219382179,1.32533530787477
1.95,0.00628581658118147,1.08942837234538
1.96,0.00627125103641574,0.853557518803027
1.97,0.00625652834100325,0.617723731130777
1.98,0.00624166138632864,0.381927899803246
1.99,0.00622666313598243,0.146170820809668
2,0.00621154659495677,-0.0895468050870328
2.01,0.00619632477538558,-0.325224372761059
2.02,0.00618101066686901,-0.560861373385513
2.03,0.00616561720353772,-0.796457393920225
2.04,0.00615015723597439,-1.03201211795488
2.05,0.00613464349886311,-1.2675253247453
2.06,0.00611908858283188,-1.50299688881337
2.07,0.006103504907998,-1.73842677955038
2.08,0.00608790469446923,-1.97381506008857
2.09,0.00607229993844642,-2.20916188602832
2.1,0.00605670238650136,-2.4444675045057
2.11,0.00604112351124009,-2.67973225242114
2.12,0.00602557448773051,-2.91495655456299
2.13,0.00601006617612877,3.1330443850788
2.14,0.00599460909496394,2.89789935732118
2.15,0.00597921340649306,2.66279299267455
2.16,0.00596388889830858,2.42772453514739
2.17,0.00594864496646574,2.19269315271789
2.18,0.0059334905983335,1.95769793917981
2.19,0.00591843436286136,1.72273791791688
2.2,0.00590348439381587,1.48781204489244
2.21,0.00588864838114237,1.25291921173913
2.22,0.00587393356153414,1.01805824916389
2.23,0.00585934670864139,0.783227931152901
2.24,0.00584489412652624,0.548426977379493
2.25,0.00583058164332777,0.3136540578525
2.26,0.00581641460886433,0.0789077969283771
2.27,0.00580239788845013,-0.155813223796158
2.28,0.00578853586483702,-0.390510460635165
2.29,0.00577483243287182,-0.625185404497712
2.3,0.00576129100534787,-0.859839576001896
2.31,0.00574791451148703,-1.09447452274974
2.32,0.00573470539944515,-1.32909181405662
2.33,0.00572166564263243,-1.56369303744699
2.34,0.00570879674239487,-1.7982797949748
2.35,0.00569609973667634,-2.03285369906161
2.36,0.00568357520445597,-2.26741636792107
2.37,0.00567122327570239,-2.50196942299856
2.38,0.00565904363542561,-2.73651448402759
2.39,0.00564703554249717,-2.97105316599549
2.4,0.00563519782809735,3.07759823171076
2.41,0.00562352891646324,2.84306750030725
2.42,0.00561202682852036,2.60853836797866
2.43,0.00560068920177839,2.37400927439006
2.44,0.00558951329481956,2.13947868089229
2.45,0.00557849600549149,1.90494507420273
2.46,0.00556763388223,1.67040696843114
2.47,0.0055569231384162,1.43586290844177
2.48,0.00554635966477477,1.20131147227292
2.49,0.00553593904536939,0.966751273972022
2.5,0.00552565656986176,0.732180965212993
2.51,0.00551550725213628,0.497599238543203
2.52,0.00550548583821099,0.263004828527896
2.53,0.0054955868263777,0.0283965143227761
2.54,0.00548580447845993,-0.206226878565917
2.55,0.00547613283853909,-0.440866477211965
2.56,0.0054665657416714,-0.675523358555545
2.57,0.00545709683358887,-0.910198549224433
2.58,0.00544771958369135,-1.14489302333339
2.59,0.00543842729634687,-1.37960770199315
2.6,0.0054292131302482,-1.61434345119894
2.61,0.00542007011001479,-1.8491010822165
2.62,0.00541099113672775,-2.0838813496135
2.63,0.00540196900758057,-2.31868495124829
2.64,0.00539299642768974,-2.55351252711557
2.65,0.0053840660213792,-2.7883646587529
2.66,0.00537517034546878,-3.02324186949499
2.67,0.0053663019071642,3.02504068414679
2.68,0.00535745316993732,2.79011198338474
2.69,0.00534861657248496,2.55515699039658
2.7,0.00533978453672761,2.32017542069608
2.71,0.00533094948387016,2.08516704906047
2.72,0.00532210384402655,1.85013171127312
2.73,0.0053132400687098,1.61506930209182
2.74,0.0053043506455015,1.37997977719505
2.75,0.00529542810568363,1.14486315168213
2.76,0.00528646503794794,0.909719500609752
2.77,0.00527745410126549,0.674548958447996
2.78,0.00526838803424435,0.439351719282968
2.79,0.00525925966778575,0.204128036163254
2.8,0.00525006193630757,-0.0311217793719683
2.81,0.00524078788670984,-0.266397357239412
2.82,0.00523143069403266,-0.50169826953125
2.83,0.00522198366657887,-0.737024030580866
2.84,0.00521244026108382,-0.97237409808637
2.85,0.00520279409442666,-1.20774787294291
2.86,0.0051930389490107,-1.44314470027022
2.87,0.00518316878883201,-1.67856387004727
2.88,0.00517317776763795,-1.91400461745211
2.89,0.0051630602367226,-2.14946612376058
2.9,0.00515281076161666,-2.38494751719155
2.91,0.00514242412867657,-2.62044787373754
2.92,0.00513189535276636,-2.85596621748946
2.93,0.00512121969168074,-3.09150152260842
2.94,0.00511039265400031,2.95613259396565
2.95,0.00509941000842638,2.72056664210903
2.96,0.00508826779466873,2.48498710031815
2.97,0.00507696233046244,2.24939518678184
2.98,0.00506549022281064,2.01379216421622
2.99,0.00505384837746203,1.77817933894204
3,0.00504203400169046,1.54255805972494
3.01,0.00503004462339877,1.30692971587851
3.02,0.00501787808672436,1.07129573575931
3.03,0.00500553256933824,0.835657585510851
3.04,0.0049930065846986,0.600016766878859
3.05,0.00498029899099229,0.364374815114492
3.06,0.00496740899647412,0.128733298097402
3.07,0.00495433616596571,-0.106906187327025
3.08,0.00494108042774791,-0.342542016241147
