"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.00478687984940211,-1.33392400193842
1.01,0.00478362990525049,-1.50189773721983
1.02,0.00478032408851251,-1.66989424097162
1.03,0.00477696321633163,-1.8379127669374
1.04,0.00477354807540341,-2.00595259823906
1.05,0.00477007941719046,-2.17401304532772
1.06,0.00476655796391233,-2.34209344581054
1.07,0.00476298440879019,-2.51019316137258
1.08,0.0047593594197326,-2.67831157804295
1.09,0.00475568363716249,-2.84644810487488
1.1,0.0047519576785292,-3.01460217194854
1.11,0.00474818213840489,3.10041207697675
1.12,0.00474435758929362,2.93222455688831
1.13,0.00474048458443183,2.76402108567696
1.14,0.00473656365710033,2.5958021561909
1.15,0.00473259532146438,2.42756824430161
1.16,0.00472858007502768,2.25931980920014
1.17,0.00472451839948141,2.09105729512337
1.18,0.00472041075999113,1.92278113067744
1.19,0.00471625760791036,1.75449173084576
1.2,0.00471205937946953,1.58618949687003
1.21,0.004707816497156,1.41787481683197
1.22,0.00470352937241477,1.24954806644778
1.23,0.00469919840501385,1.08120960946492
1.24,0.00469482398018844,0.912859797975256
1.25,0.00469040647503761,0.744498973546494
1.26,0.00468594625665614,0.576127467123713
1.27,0.00468144368063019,0.407745599010932
1.28,0.0046768990927848,0.239353680598003
1.29,0.00467231283227604,0.0709520138511005
1.3,0.00466768522910946,-0.097459108653177
1.31,0.00466301660508769,-0.2658794024919
1.32,0.00465830727303709,-0.434308591327047
1.33,0.00465355753929964,-0.60274640726279
1.34,0.00464876770541843,-0.77119258927241
1.35,0.0046439380627865,-0.939646884223559
1.36,0.00463906889846399,-1.1081090457579
1.37,0.00463416049427167,-1.27657883428588
1.38,0.00462921312484657,-1.44505601664692
1.39,0.00462422705956458,-1.6135403660046
1.4,0.004619202563506,-1.78203166149932
1.41,0.00461413989596999,-1.95052968820015
1.42,0.00460903931146002,-2.11903423641766
1.43,0.00460390106119777,-2.28754510212111
1.44,0.00459872538929052,-2.45606208640469
1.45,0.00459351254034543,-2.62458499559581
1.46,0.00458826275034889,-2.79311364029623
1.47,0.00458297625541161,-2.9616478363165
1.48,0.00457765328473082,-3.13018740335783
1.49,0.00457229406614128,2.98445314122764
1.5,0.00456689882508541,2.81590335452948
1.51,0.00456146778171191,2.647348711429
1.52,0.00455600115386313,2.47878937527076
1.53,0.00455049915873715,2.31022550590807
1.54,0.00454496200698995,2.14165725959303
1.55,0.0045393899093633,1.97308478906711
1.56,0.00453378307481082,1.80450824358834
1.57,0.00452814170802113,1.63592776911615
1.58,0.00452246601225762,1.46734350868283
1.59,0.004516756188907,1.2987556021823
1.6,0.00451101243679694,1.13016418611522
1.61,0.00450523495398696,0.96156939500475
1.62,0.00449942393508618,0.792971359890256
1.63,0.00449357957546082,0.624370209412232
1.64,0.00448770206441127,0.455766069497606
1.65,0.00448179159541847,0.287159063793812
1.66,0.00447584835572763,0.118549313358371
1.67,0.00446987253395209,-0.0500630631480912
1.68,0.00446386431578119,-0.218677949150362
1.69,0.00445782388708674,-0.387295230242257
1.7,0.00445175143034243,-0.555914794507294
1.71,0.0044456471291378,-0.724536531771406
1.72,0.00443951116417892,-0.893160333837156
1.73,0.00443334371822886,-1.06178609438437
1.74,0.00442714496750523,-1.23041370945753
1.75,0.00442091509337631,-1.3990430760659
1.76,0.00441465427175603,-1.56767409375783
1.77,0.00440836268019704,-1.73630666343658
1.78,0.0044020404946966,-1.90494068753381
1.79,0.00439568789045819,-2.07357607056869
1.8,0.00438930504303453,-2.24221271799794
1.81,0.0043828921245694,-2.41085053705965
1.82,0.00437644930977423,-2.5794894366805
1.83,0.00436997677082161,-2.74812932644646
1.84,0.00436347468027677,-2.91677011834233
1.85,0.00435694320950556,-3.0854117248791
1.86,0.00435038252911107,3.02913124700972
1.87,0.0043437928104175,2.86048826771719
1.88,0.0043371742232324,2.69184472780345
1.89,0.00433052693787954,2.52320070961436
1.9,0.00432385112394481,2.35455629427901
1.91,0.00431714695006136,2.18591156208908
1.92,0.00431041458566723,2.01726659185802
1.93,0.00430365419807618,1.84862146169489
1.94,0.00429686595707892,1.67997624860273
1.95,0.00429005002962892,1.51133102848104
1.96,0.00428320658374436,1.34268587642889
1.97,0.00427633578663455,1.1740408666001
1.98,0.0042694378071624,1.00539607240383
1.99,0.00426251281021832,0.836751565996505
2,0.00425556096513288,0.668107419166066
2.01,0.00424858243681028,0.499463702567146
2.02,0.00424157739414617,0.330820486540774
2.03,0.00423454600226872,0.162177839715722
2.04,0.00422748842850999,-0.00646416896819142
2.05,0.00422040483867164,-0.175105471865668
