"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.0411995674396182,-2.36728763719259
1.01,0.0416340496837756,-2.46373998603856
1.02,0.0421557548076441,-2.56185586761966
1.03,0.0427558888522341,-2.66183683834364
1.04,0.0434248398277179,-2.76382930314433
1.05,0.0441524582562844,-2.86792690460848
1.06,0.0449283125171779,-2.97417524708625
1.07,0.0457419101740262,-3.08257807685575
1.08,0.0465828814268066,3.0900811844949
1.09,0.047441124809382,2.97749134518858
1.1,0.0483069181157671,2.86291884645092
1.11,0.0491709988351724,2.74646079779422
1.12,0.0500246192866413,2.62822538712643
1.13,0.0508595815660043,2.5083278506754
1.14,0.0516682568601377,2.38688726732189
1.15,0.0524435932321807,2.26402409633786
1.16,0.0531791152135688,2.13985835533861
1.17,0.0538689178522373,2.01450833665575
1.18,0.0545076572113641,1.8880897577208
1.19,0.0550905390013787,1.76071526219632
1.2,0.0556133062785958,1.63249419407718
1.21,0.0560722272520164,1.50353257951888
1.22,0.0564640834894788,1.37393326980324
1.23,0.0567861591061011,1.2437962020415
1.24,0.0570362310449689,1.11321874643598
1.25,0.0572125606540888,0.982296118339082
1.26,0.0573138865640878,0.851121833988288
1.27,0.0573394190205517,0.719788197041359
1.28,0.057288835568914,0.588386808350435
1.29,0.0571622781961969,0.457009085230503
1.3,0.056960351840885,0.325746788685383
1.31,0.0566841243488954,0.194692550683706
1.32,0.0563351278982236,0.0639403917259926
1.33,0.0559153617189807,-0.0664137732226274
1.34,0.0554272963589255,-0.196271657018249
1.35,0.0548738792975895,-0.325532160035978
1.36,0.0542585417937693,-0.454090986870943
1.37,0.0535852071046307,-0.581840344693114
1.38,0.0528582995490912,-0.708668754334152
1.39,0.0520827543447053,-0.834461015616331
1.4,0.0512640275210436,-0.959098379753578
1.41,0.050408105300251,-1.08245899387469
1.42,0.0495215118229251,-1.20441869880576
1.43,0.0486113136884729,-1.32485227547957
1.44,0.0476851193962116,-1.44363524784673
1.45,0.046751071130557,-1.56064635815522
1.46,0.0458178254933644,-1.6757708354553
1.47,0.0448945192043422,-1.78890455435201
1.48,0.0439907151730107,-1.89995914852092
1.49,0.0431163236995052,-2.00886806905546
1.5,0.0422814935291975,-2.11559346568907
1.51,0.0414964681742752,-2.22013361865328
1.52,0.040771404338084,-2.3225304443551
1.53,0.0401161520623731,-2.42287640379936
1.54,0.039540000268874,-2.52131993342618
1.55,0.0390513966511573,-2.61806842082083
1.56,0.0386576565929857,-2.71338776744369
1.57,0.0383646809543504,-2.8075978126743
1.58,0.0381767065626387,-2.90106333442485
1.59,0.0380961132170939,-2.99418094076292
1.6,0.0381233078600512,-3.08736283533012
1.61,0.0382566994268002,3.10216632199401
1.62,0.0384927674946544,3.00764578620354
1.63,0.0388262176187891,2.91190615137097
1.64,0.0392502066882946,2.81464027424563
1.65,0.0397566157682762,2.71559648409977
1.66,0.0403363456630556,2.61458208198158
1.67,0.040979612589127,2.51146284690044
1.68,0.0416762251967783,2.40615935769799
1.69,0.0424158304413219,2.29864110288926
1.7,0.0431881213077193,2.18891935253278
1.71,0.0439830044242248,2.07703961117368
1.72,0.04479072927397,1.96307429210872
1.73,0.0456019831002777,1.8471160199514
1.74,0.0464079566458213,1.72927180292536
1.75,0.0472003863597328,1.60965816018568
1.76,0.0479715781828819,1.48839719353963
1.77,0.0487144176256092,1.36561352887966
1.78,0.0494223699398045,1.24143202042541
1.79,0.0500894735595066,1.11597609956515
1.8,0.0507103292573076,0.989366653015027
1.81,0.0512800867504059,0.861721324014292
1.82,0.0517944301685845,0.733154147348022
1.83,0.0522495633180957,0.603775437851961
1.84,0.0526421954354235,0.473691875399375
1.85,0.0529695277077627,0.343006732022206
1.86,0.0532292410559086,0.211820205911146
1.87,0.0534194851686645,0.0802298311468489
1.88,0.053538868905457,-0.0516690581228885
1.89,0.0535864521583964,-0.183782825429471
1.9,0.0535617391194918,-0.316019004520968
1.91,0.0534646730229699,-0.448285755470249
1.92,0.0532956321782019,-0.580491310034332
1.93,0.0530554275807172,-0.712543414513032
1.94,0.052745301788168,-0.844348772963227
1.95,0.052366929226543,-0.975812498636436
1.96,0.0519224179935338,-1.10683758083607
1.97,0.0514143129207069,-1.23732437619454
1.98,0.0508456001184521,-1.36717014053079
1.99,0.0502197127953332,-1.49626861788289
2,0.0495405383332238,-1.62450971307191
2.01,0.0488124263667086,-1.75177928154211
2.02,0.0480401975620344,-1.87795908090086
2.03,0.0472291526744642,-2.00292694037325
2.04,0.0463850810680304,-2.12655722063615
2.05,0.0455142676936905,-2.24872165075428
2.06,0.0446234971683453,-2.36929064775901
2.07,0.0437200527857688,-2.48813523802634
2.08,0.0428117081619067,-2.60512971068177
2.09,0.0419067079842926,-2.72015513404488
2.1,0.0410137340890836,-2.83310384772588
2.11,0.0401418520438816,-2.94388499788034
2.12,0.0393004331914953,-3.05243110774009
2.13,0.038499046892602,3.12447976677336
2.14,0.0377473184341698,3.02047476609924
2.15,0.0370547498276877,2.918689985174
2.16,0.0364305032420711,2.81902189043169
2.17,0.0358831516725543,2.72130698888028
2.18,0.0354204062611952,2.62531900131479
2.19,0.0350488358593732,2.53076989531183
2.2,0.0347735994986284,2.43731552558399
2.21,0.0345982157588839,2.34456611234297
2.22,0.0345243924271593,2.25210108176181
2.23,0.0345519360528361,2.15948705570986
2.24,0.034678752453387,2.06629719638235
2.25,0.0349009389382293,1.97212985671714
2.26,0.0352129583712359,1.87662461012822
2.27,0.0356078761935906,1.77947423740395
2.28,0.0360776368916598,1.68043194929983
2.29,0.036613355080444,1.57931385622545
2.3,0.0372055996764923,1.47599729214067
2.31,0.0378446541542218,1.37041596951662
2.32,0.0385207423876847,1.2625530670846
2.33,0.0392242150634004,1.15243328588372
2.34,0.0399456963206671,1.0401147239404
2.35,0.0406761935292803,0.925681177925358
2.36,0.0414071748626896,0.809235262237415
2.37,0.0421306203456573,0.690892527933273
2.38,0.0428390518304749,0.570776636818063
2.39,0.0435255470174133,0.449015538570991
2.4,0.0441837417440651,0.325738550562262
2.41,0.0448078242503837,0.201074212772766
2.42,0.0453925241179139,0.075148788079652
2.43,0.0459330980315586,-0.0519147199155659
2.44,0.0464253139113185,-0.179997136158801
2.45,0.0468654345452101,-0.308983368442144
2.46,0.0472502014896226,-0.438762420322465
2.47,0.0475768197573078,-0.569227224381633
2.48,0.0478429435818923,-0.700274345548151
2.49,0.0480466635078393,-0.831803587828122
2.5,0.0481864947840673,-0.963717536380206
2.51,0.0482613672513678,-1.09592105174978
2.52,0.0482706165928087,-1.22832073193256
2.53,0.0482139769837608,-1.3608243563993
2.54,0.0480915751771761,-1.49334031323151
2.55,0.0479039258279896,-1.62577702239912
2.56,0.0476519282726165,-1.75804235435338
2.57,0.0473368645542797,-1.8900430517469
2.58,0.0469603987969365,-2.02168415854032
2.59,0.0465245779102142,-2.15286846352816
2.6,0.0460318336238241,-2.2834959672589
2.61,0.0454849858294626,-2.41346338782924
2.62,0.0448872471392682,-2.54266372173308
2.63,0.0442422287415171,-2.67098588523907
2.64,0.0435539471632363,-2.79831447329193
2.65,0.042826831854613,-2.92452967766827
2.66,0.0420657331213813,-3.04950742431618
2.67,0.0412759296769226,3.11006550362259
