"Freq [GHz]","re(S(Tx_p1,Tx_p1)) []","im(S(Tx_p1,Tx_p1)) []"
3,-1.382211643E-05,-3.270790511E-05
3.014,-1.783713547E-05,-3.00270636E-05
3.028,-2.139997666E-05,-2.689967183E-05
3.042,-2.446882748E-05,-2.339379388E-05
3.056,-2.701090876E-05,-1.95799927E-05
3.07,-2.900233166E-05,-1.553034278E-05
3.084,-3.042789016E-05,-1.131752673E-05
3.098,-3.128080751E-05,-7.014009161E-06
3.112,-3.156245125E-05,-2.69127793E-06
3.126,-3.128202674E-05,1.580858775E-06
3.14,-3.045625513E-05,5.734931894E-06
3.154,-2.910903705E-05,9.706439508E-06
3.168,-2.727109962E-05,1.343445405E-05
3.182,-2.497962092E-05,1.68622172E-05
3.196,-2.227782344E-05,1.993772793E-05
3.21,-1.921452628E-05,2.261432587E-05
3.224,-1.584364497E-05,2.485126831E-05
3.238,-1.222362798E-05,2.661429511E-05
3.252,-8.416819967E-06,2.78761724E-05
3.266,-4.48874388E-06,2.861720209E-05
3.28,-5.072968991E-07,2.882568148E-05
3.294,3.458141315E-06,2.84982948E-05
3.308,7.337685454E-06,2.764041721E-05
3.322,1.106199942E-05,2.626631115E-05
3.336,1.45634175E-05,2.439919519E-05
3.35,1.777711547E-05,2.207116729E-05
3.364,2.064231112E-05,1.932296662E-05
3.378,2.310346929E-05,1.620356142E-05
3.392,2.51114839E-05,1.276955484E-05
3.406,2.662480632E-05,9.084405468E-06
3.42,2.761048832E-05,5.21746485E-06
3.434,2.804510737E-05,1.242840174E-06
3.448,2.791554234E-05,-2.761903653E-06
3.462,2.721957008E-05,-6.717182328E-06
3.476,2.596625564E-05,-1.054294494E-05
3.49,2.417611363E-05,-1.416031006E-05
3.504,2.188102273E-05,-1.74932495E-05
3.518,1.912388159E-05,-2.047028036E-05
3.532,1.595800097E-05,-2.302612363E-05
3.546,1.244623399E-05,-2.510328581E-05
3.56,8.659854003E-06,-2.665352037E-05
3.574,4.677196821E-06,-2.763912672E-05
3.588,5.820916886E-07,-2.803404685E-05
3.602,-3.537887971E-06,-2.782472399E-05
3.616,-7.593316583E-06,-2.701069219E-05
3.63,-1.149490845E-05,-2.560487224E-05
3.644,-1.515556262E-05,-2.363355629E-05
3.658,-1.849241038E-05,-2.11360714E-05
3.672,-2.142881325E-05,-1.816412049E-05
3.686,-2.389625929E-05,-1.478080828E-05
3.7,-2.583610634E-05,-1.105936797E-05
3.714,-2.720112377E-05,-7.081613369E-06
3.728,-2.795678833E-05,-2.936149127E-06
3.742,-2.808229492E-05,1.283621049E-06
3.756,-2.757125028E-05,5.481641765E-06
3.77,-2.643202472E-05,9.561457293E-06
3.784,-2.468774621E-05,1.342851137E-05
3.798,-2.237592988E-05,1.699243747E-05
3.812,-1.954774594E-05,2.016928064E-05
3.826,-1.626693842E-05,2.288359275E-05
3.84,-1.260841691E-05,2.507034533E-05
3.854,-8.656552313E-06,2.667660812E-05
3.868,-4.5032161E-06,2.766294675E-05
3.882,-2.456099914E-07,2.800449986E-05
3.896,4.016060943E-06,2.769170386E-05
3.91,8.181013787E-06,2.673064239E-05
3.924,1.215035065E-05,2.514300733E-05
3.938,1.582949593E-05,2.296566811E-05
3.952,1.913054504E-05,2.024985665E-05
3.966,2.19744633E-05,1.705998533E-05
3.98,2.429307706E-05,1.347212528E-05
3.994,2.603080428E-05,9.572181425E-06
4.008,2.714607793E-05,5.453809232E-06
4.022,2.761242358E-05,1.216124955E-06
4.036,2.741916132E-05,-3.038732807E-06
4.05,2.657171173E-05,-7.208128211E-06
4.064,2.509149618E-05,-1.11914753E-05
4.078,2.301543219E-05,-1.489274156E-05
4.092,2.03950352E-05,-1.822284315E-05
4.106,1.729514872E-05,-2.110186977E-05
4.12,1.379233439E-05,-2.346108109E-05
4.134,9.972962811E-06,-2.52446229E-05
4.148,5.931053757E-06,-2.641091795E-05
4.162,1.765921111E-06,-2.693369527E-05
