"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.001610063307,0.00926752082
1.01,0.00141633296,0.009254835354
1.02,0.004269228801,0.008278294228
1.03,0.00664880691,0.006447017057
1.04,0.008306944052,0.003961241157
1.05,0.00907425356,0.001090559315
1.06,0.008878535797,-0.001855674216
1.07,0.007752423564,-0.004562503091
1.08,0.005829226435,-0.006744215871
1.09,0.00332736098,-0.008175843041
1.1,0.0005251333607,-0.008717602487
1.11,-0.002271164391,-0.008329403159
1.12,-0.004762039521,-0.00707371394
1.13,-0.006688293237,-0.005106539113
1.14,-0.007859224598,-0.002657723605
1.15,-0.008172239057,-3.137249724E-06
1.16,-0.007621685447,0.002567727494
1.17,-0.006296149324,0.004784703481
1.18,-0.004364911704,0.006426441297
1.19,-0.002055630839,0.007343016992
1.2,0.0003736663531,0.007469236902
1.21,0.002664622611,0.006827513988
1.22,0.00458690156,0.00552056994
1.23,0.005961578944,0.003715484018
1.24,0.006677152696,0.001621589925
1.25,0.006696861799,-0.0005347041436
1.26,0.006057196228,-0.002534980096
1.27,0.00485857728,-0.004190883945
1.28,0.003250042327,-0.00536099774
1.29,0.001410284827,-0.005961176868
1.3,-0.0004724542219,-0.005967963472
1.31,-0.002219345482,-0.00541555163
1.32,-0.003676947517,-0.004387454168
1.33,-0.004728988405,-0.003004438168
1.34,-0.005303404023,-0.001410441056
1.35,-0.00537468483,0.0002419175227
1.36,-0.004962046738,0.001804885944
1.37,-0.004124232242,0.003147219188
1.38,-0.002951866793,0.004163315172
1.39,-0.001558274654,0.004779592692
1.4,-6.954849617E-05,0.004958102463
1.41,0.0013854775,0.004697514364
1.42,0.002684834498,0.004031694827
1.43,0.00372218288,0.003026109931
1.44,0.004414357216,0.001772298833
1.45,0.004707329263,0.0003806898436
1.46,0.004580230184,-0.001027904441
1.47,0.004047099068,-0.002331675469
1.48,0.003156097885,-0.003417530894
1.49,0.001986067406,-0.004190455335
1.5,0.0006404927337,-0.004581767853
1.51,-0.0007608162575,-0.004555515589
1.52,-0.002091774783,-0.004112321524
1.53,-0.003231022439,-0.003290174835
1.54,-0.004072924493,-0.002161903995
1.55,-0.00453755009,-0.0008293809866
1.56,-0.004578631604,0.0005851649094
1.57,-0.00418864938,0.001950032147
1.58,-0.003400426554,0.003136180785
1.59,-0.002284936702,0.004029493164
1.6,-0.0009453909418,0.004541975507
1.61,0.0004919561095,0.00462076926
1.62,0.00188949841,0.004254012141
1.63,0.003111406231,0.003472863296
1.64,0.004036942348,0.002349361071
1.65,0.004572650909,0.0009901842958
1.66,0.004662163071,-0.0004731984887
1.67,0.004292552498,-0.001897123042
1.68,0.003496480604,-0.003139882639
1.69,0.002349771991,-0.004076046742
1.7,0.000964519675,-0.004609475855
1.71,-0.0005217075415,-0.004683639048
1.72,-0.001959546827,-0.004288069754
1.73,-0.003203054423,-0.003460162943
1.74,-0.004124875418,-0.002281990316
1.75,-0.004629743994,-0.000872342182
1.76,-0.004664817364,0.000625263293
1.77,-0.004225651683,0.002057393162
1.78,-0.003357081192,0.003276776505
1.79,-0.002148815223,0.004157906364
1.8,-0.0007261586357,0.004610444628
1.81,0.0007631803129,0.004588925044
1.82,0.002164773297,0.004097647091
1.83,0.003333926408,0.003190186953
1.84,0.004151084729,0.001963559018
1.85,0.004534477088,0.0005476694944
1.86,0.004448602528,-0.0009087604679
1.87,0.00390763478,-0.002254226074
1.88,0.002973401863,-0.003350634567
1.89,0.001748214828,-0.004087870488
1.9,0.0003633990018,-0.00439513883
1.91,-0.001035145395,-0.004247878712
1.92,-0.002302712659,-0.003669557629
1.93,-0.003311130593,-0.002728243771
1.94,-0.003961992545,-0.001528441335
1.95,-0.004196379354,-0.0001991927143
1.96,-0.004000094587,0.001120156416
1.97,-0.003403962744,0.002294909996
1.98,-0.002479302643,0.003209040283
1.99,-0.001329221027,0.003776775487
2,-7.681389648E-05,0.003950579424
2.01,0.00114833293,0.003724788611
2.02,0.002223817559,0.003134681608
2.03,0.003046787197,0.002251270228
2.04,0.003543722088,0.001172562428
2.05,0.003676710923,1.24005798E-05
2.06,0.003445724409,-0.001111810289
2.07,0.002886860756,-0.002091119897
2.08,0.002066979912,-0.002835540005
2.09,0.001075511026,-0.00328203082
2.1,1.447066562E-05,-0.003399299103
2.11,-0.001012154624,-0.003189134095
2.12,-0.00190853211,-0.002684399799
2.13,-0.002595633354,-0.001944145957
2.14,-0.003017676642,-0.001046558299
2.15,-0.003145926897,-8.061891512E-05
2.16,-0.002979731324,0.0008626156101
2.17,-0.002544954463,0.001698276844
2.18,-0.00189020398,0.002354792585
2.19,-0.001081390327,0.002779340142
2.2,-0.0001952353535,0.00294135622
2.21,0.0006876547665,0.002834014332
2.22,0.00148959102,0.002473747459
2.23,0.00214200323,0.001898017743
2.24,0.002590667071,0.001161616334
2.25,0.002799677722,0.0003318232567
2.26,0.002753976174,-0.0005172183553
2.27,0.002460307492,-0.001310544948
2.28,0.001946558211,-0.001978450863
2.29,0.001259491809,-0.002462208341
2.3,0.0004609852263,-0.002719027626
2.31,-0.0003770306755,-0.002725863427
2.32,-0.001178611067,-0.002481710162
2.33,-0.00187038751,-0.002008103934
2.34,-0.002388179783,-0.001347669567
2.35,-0.002683037213,-0.0005607129497
2.36,-0.002726109285,0.0002799503394
2.37,-0.002511805028,0.001095541125
2.38,-0.002058831907,0.001808670102
2.39,-0.001408899744,0.002350800594
2.4,-0.0006231141365,0.002669063195
2.41,0.0002236613269,0.002731692056
2.42,0.001049957215,0.002531469172
2.43,0.001775660124,0.002086759035
2.44,0.002329968383,0.001439969224
2.45,0.002658507575,0.0006535520922
2.46,0.002728850663,-0.0001960663194
2.47,0.002533853939,-0.001026015272
2.48,0.00209245323,-0.001755192544
2.49,0.001447835829,-0.002312316974
