"Freq [GHz]","re(S(Rx_p1,Tx_p1)) []","im(S(Rx_p1,Tx_p1)) []"
1,-0.03087243341,-0.09844355377
1.01,-0.05800860451,-0.08478430779
1.02,-0.07988157205,-0.06390431245
1.03,-0.0946541549,-0.03767499823
1.04,-0.101117777,-0.008407246377
1.05,-0.09878808319,0.02135013896
1.06,-0.08793866745,0.04902945357
1.07,-0.06957092052,0.07226242079
1.08,-0.04532309889,0.08907990414
1.09,-0.01732653238,0.09807670407
1.1,0.01197891022,0.09852799284
1.11,0.0400546932,0.09044784074
1.12,0.06448130771,0.07458496633
1.13,0.08316552163,0.05235597188
1.14,0.0945196338,0.02572152051
1.15,0.09759735289,-0.002984239446
1.16,0.09217443003,-0.03125660582
1.17,0.07876677478,-0.05663825647
1.18,0.05858412168,-0.07693331088
1.19,0.03342294309,-0.09039874996
1.2,0.005507726152,-0.09589620561
1.21,-0.02270555885,-0.0929904823
1.22,-0.04874643622,-0.08198582963
1.23,-0.0703479907,-0.06389654387
1.24,-0.08564643574,-0.04035442987
1.25,-0.0933441948,-0.01346143879
1.26,-0.09282180287,0.01439915021
1.27,-0.08418863133,0.04077581336
1.28,-0.06826808978,0.06336672835
1.29,-0.04651901534,0.08022280244
1.3,-0.02090083359,0.08991749205
1.31,0.006304805512,0.09166832853
1.32,0.03269933921,0.08539965959
1.33,0.05598070354,0.07174163693
1.34,0.07414552421,0.05196638312
1.35,0.08566209944,0.0278679796
1.36,0.08959915776,0.001597896134
1.37,0.08569965742,-0.02452872141
1.38,0.07439405162,-0.04823819287
1.39,0.05675296814,-0.06749653335
1.4,0.03438462584,-0.08068346353
1.41,0.009287051543,-0.08672743825
1.42,-0.01633112853,-0.08519069843
1.43,-0.04024515508,-0.07629796227
1.44,-0.06040676913,-0.0609073897
1.45,-0.07511848858,-0.04042743485
1.46,-0.08317495251,-0.01668772555
1.47,-0.08395987209,0.008224180188
1.48,-0.07749110905,0.0321456861
1.49,-0.06441090082,0.05302586001
1.5,-0.04592289171,0.06910007436
1.51,-0.02368204043,0.07903797487
1.52,0.0003526834957,0.08205259712
1.53,0.02408991957,0.07796183725
1.54,0.04548705626,0.06719755023
1.55,0.06272541673,0.05076197249
1.56,0.07436461182,0.0301355967
1.57,0.07946300757,0.00714470959
1.58,0.07765417306,-0.01619979111
1.59,0.06917295734,-0.03787824684
1.6,0.05482918992,-0.05603744743
1.61,0.03593154754,-0.06914994825
1.62,0.01416849174,-0.07614363129
1.63,-0.008543030656,-0.07649026843
1.64,-0.0302275694,-0.07024549124
1.65,-0.04902461999,-0.05803693001
1.66,-0.06335004378,-0.04100196507
1.67,-0.07203110709,-0.02068110172
1.68,-0.07440327022,0.001122998643
1.69,-0.0703604526,0.02250771739
1.7,-0.0603548691,0.04163895904
1.71,-0.0453472477,0.05691056133
1.72,-0.02671283492,0.06708035111
1.73,-0.006112614901,0.07137098898
1.74,0.01465778711,0.06952727533
1.75,0.03382726928,0.06182585308
1.76,0.04980188498,0.04903779161
1.77,0.06129741301,0.03234890479
1.78,0.06744068288,0.01324640268
1.79,0.06783180491,-0.006616756081
1.8,0.06256339509,-0.02556689862
1.81,0.05219699957,-0.04205091844
1.82,0.03770078526,-0.05476170241
1.83,0.02035579487,-0.06273772514
1.84,0.00164038568,-0.0654297427
1.85,-0.01689627935,-0.06273085977
1.86,-0.0337606701,-0.05496964706
1.87,-0.04763109444,-0.04286910367
1.88,-0.05745517052,-0.02747681965
1.89,-0.06252227844,-0.01007351744
1.9,-0.06250717614,0.007931833298
1.91,-0.05748342996,0.02511189627
1.92,-0.04790754674,0.04012784289
1.93,-0.03457655207,0.05182615032
