"Freq [GHz]","re(S(Tx_p1,Tx_p1)) []","im(S(Tx_p1,Tx_p1)) []"
1,0.1779759804,-0.7939330371
1.01,0.1540172425,-0.7987397146
1.02,0.1297653771,-0.8028330039
1.03,0.1052481414,-0.8061927961
1.04,0.08049420154,-0.8088004899
1.05,0.05553305763,-0.8106390076
1.06,0.03039496947,-0.8116928093
1.07,0.005110882586,-0.8119479042
1.08,-0.02028764522,-0.8113918605
1.09,-0.04576851686,-0.8100138121
1.1,-0.07129916834,-0.8078044636
1.11,-0.09684664058,-0.8047560929
1.12,-0.1223776505,-0.8008625512
1.13,-0.1478586616,-0.7961192608
1.14,-0.1732559532,-0.7905232108
1.15,-0.1985356897,-0.7840729503
1.16,-0.2236639883,-0.776768579
1.17,-0.2486069857,-0.7686117364
1.18,-0.2733309041,-0.7596055876
1.19,-0.2978021162,-0.7497548081
1.2,-0.3219872084,-0.7390655652
1.21,-0.3458530435,-0.7275454983
1.22,-0.3693668216,-0.7152036963
1.23,-0.3924961396,-0.7020506737
1.24,-0.41520905,-0.6880983437
1.25,-0.4374741171,-0.6733599906
1.26,-0.4592604726,-0.657850239
1.27,-0.480537869,-0.6415850222
1.28,-0.5012767318,-0.6245815481
1.29,-0.5214482094,-0.606858264
1.3,-0.5410242219,-0.5884348192
1.31,-0.5599775074,-0.5693320261
1.32,-0.5782816672,-0.5495718205
1.33,-0.5959112084,-0.5291772194
1.34,-0.6128415847,-0.5081722783
1.35,-0.6290492357,-0.4865820465
1.36,-0.6445116237,-0.4644325221
1.37,-0.6592072682,-0.4417506051
1.38,-0.6731157794,-0.4185640497
1.39,-0.6862178882,-0.3949014158
1.4,-0.6984954751,-0.3707920195
1.41,-0.7099315967,-0.3462658828
1.42,-0.7205105094,-0.3213536828
1.43,-0.7302176924,-0.2960866999
1.44,-0.7390398667,-0.2704967659
1.45,-0.7469650132,-0.2446162113
1.46,-0.7539823884,-0.2184778125
1.47,-0.7600825374,-0.1921147386
1.48,-0.7652573053,-0.165560498
1.49,-0.769499846,-0.1388488852
1.5,-0.7728046291,-0.1120139268
1.51,-0.7751674446,-0.08508982857
1.52,-0.7765854055,-0.05811092178
1.53,-0.7770569481,-0.03111161045
1.54,-0.7765818304,-0.004126318399
1.55,-0.7751611285,0.02281056311
1.56,-0.7727972305,0.04966472728
1.57,-0.7694938292,0.0764020032
1.58,-0.7652559123,0.1029884067
1.59,-0.7600897504,0.1293901904
1.6,-0.7540028838,0.1555738932
1.61,-0.7470041073,0.1815063888
1.62,-0.7391034523,0.2071549336
1.63,-0.7303121687,0.2324872132
1.64,-0.7206427038,0.2574713885
1.65,-0.7101086799,0.2820761403
1.66,-0.6987248708,0.306270713
1.67,-0.6865071758,0.3300249569
1.68,-0.6734725932,0.35330937
1.69,-0.6596391915,0.3760951372
1.7,-0.6450260799,0.39835417
1.71,-0.6296533768,0.4200591429
1.72,-0.6135421778,0.44118353
1.73,-0.5967145219,0.4617016396
1.74,-0.5791933566,0.4815886469
1.75,-0.5610025023,0.5008206256
1.76,-0.5421666153,0.5193745785
1.77,-0.5227111502,0.5372284655
1.78,-0.5026623207,0.5543612307
1.79,-0.4820470609,0.570752828
1.8,-0.4608929841,0.5863842443
1.81,-0.4392283426,0.601237522
1.82,-0.4170819855,0.6152957794
1.83,-0.3944833172,0.6285432293
1.84,-0.3714622541,0.6409651962
1.85,-0.3480491818,0.6525481318
1.86,-0.3242749117,0.6632796286
1.87,-0.3001706371,0.673148432
1.88,-0.2757678896,0.6821444507
1.89,-0.2510984943,0.6902587653
1.9,-0.2261945261,0.6974836353
1.91,-0.2010882651,0.7038125045
