"Freq [GHz]","re(S(Antenna1_1_1,Antenna1_1_1)) []","im(S(Antenna1_1_1,Antenna1_1_1)) []"
3,-0.181784029642988,-0.172129802760734
3.0175,-0.191584639032741,-0.158327490567255
3.035,-0.200097370026963,-0.14374720965383
3.0525,-0.207251991010331,-0.128527587624896
3.07,-0.212995170964212,-0.112813256842446
3.0875,-0.217290813539439,-0.0967526367507975
3.105,-0.220120102445026,-0.0804957492657804
3.1225,-0.221481275466745,-0.0641920993270005
3.14,-0.221389145843347,-0.0479886487432188
3.1575,-0.219874391025814,-0.032027908414132
3.175,-0.21698262937723,-0.0164461710266469
3.1925,-0.212773306724123,-0.00137190463157925
3.21,-0.207318415682221,0.0130756752114012
3.2275,-0.200869067389511,0.0267474632640196
3.245,-0.19353932740689,0.0395965066067954
3.2625,-0.185260909082007,0.0516006171858415
3.28,-0.176129805210805,0.0626933838835899
3.2975,-0.166245279633634,0.0728201101971963
3.315,-0.155708369931858,0.0819376559419294
3.3325,-0.144620480053745,0.090014085526342
3.35,-0.133082087787919,0.0970281428887179
3.3675,-0.121191588465695,0.10296857630816
3.385,-0.109044292236842,0.10783333905921
3.4025,-0.0967315878961355,0.111628694211177
3.42,-0.0843402812152683,0.114368252912802
3.4375,-0.0719521112201426,0.116071976122606
3.455,-0.0592031065172905,0.11803810929743
3.4725,-0.046346824490226,0.118953485863217
3.49,-0.033454632096783,0.118813027884356
3.5075,-0.020597921543613,0.117614127348778
3.525,-0.00784857427956603,0.115356677794714
3.5425,0.0047206040604025,0.11204326568593
3.56,0.0170355119648998,0.107679510605111
3.5775,0.0290204743965331,0.102274537321289
3.595,0.0405980861410108,0.0958415573663399
3.6125,0.0516891982490211,0.0883985332224511
3.63,0.0622130642412814,0.079968894672196
3.6475,0.0720876567687515,0.070582274325984
3.665,0.0812301593300424,0.0602752279393373
3.6825,0.0895576312103612,0.0490919046836646
3.7,0.0969878377712264,0.0370846330645662
3.7175,0.103440232121461,0.0243143900692357
3.735,0.108837068311259,0.0108511233442796
3.7525,0.113104621208811,-0.0032261000574811
3.77,0.116174483295443,-0.0178291406981631
3.7875,0.117984904606283,-0.032861046680821
3.805,0.118482138897271,-0.0482165379541161
3.8225,0.117621756604902,-0.063782720081296
3.84,0.115369884020782,-0.0794400256138613
3.8575,0.111704327882508,-0.0950633741921012
3.875,0.106615545712204,-0.110523535038828
3.8925,0.0979444832267907,-0.127620467987682
3.91,0.0875033430890696,-0.143833627155081
3.9275,0.0753989165024918,-0.158982479034842
3.945,0.061757689630734,-0.172901139591088
3.9625,0.0467235793554067,-0.185440767350884
3.98,0.0304553447830402,-0.196471572183568
3.9975,0.0131237432537035,-0.205884392145648
4.015,-0.00509149298466348,-0.213591803577417
4.0325,-0.0240047781458587,-0.219528743130897
4.05,-0.043427808968451,-0.223652635133866
4.0675,-0.0631726316723367,-0.22594303227641
4.085,-0.0830545593168233,-0.226400792223446
4.1025,-0.102894863899248,-0.225046826626081
4.12,-0.122523175735551,-0.221920471883212
4.1375,-0.141779532410417,-0.217077542201469
4.155,-0.160516031535467,-0.210588134498933
4.1725,-0.178598055181455,-0.202534262207037
4.19,-0.19590504817415,-0.193007398695468
4.2075,-0.212330847789105,-0.182106013386721
4.225,-0.227783577507807,-0.169933181861208
4.2425,-0.242185132413942,-0.156594347714528
4.26,-0.255470297650131,-0.142195307023606
4.2775,-0.267585553564521,-0.126840477001657
4.295,-0.278487632203342,-0.110631499413818
4.3125,-0.288141897327425,-0.0936662158542706
4.33,-0.294424057996773,-0.0752576209790981
4.3475,-0.299312451468822,-0.056628290243946
4.365,-0.302821209631288,-0.037862487610835
4.3825,-0.304963926134959,-0.0190403722969986
