"Freq [GHz]","re(S(Tx_p1,Tx_p1)) []","im(S(Tx_p1,Tx_p1)) []"
3,-1.962237162E-05,-9.44392859E-05
3.014,-3.30512092E-05,-8.906895003E-05
3.028,-4.533348702E-05,-8.186375495E-05
3.042,-5.623056908E-05,-7.304130981E-05
3.056,-6.554218583E-05,-6.284824281E-05
3.07,-7.310961082E-05,-5.155379359E-05
3.084,-7.88178138E-05,-3.944312326E-05
3.098,-8.259657879E-05,-2.681049934E-05
3.112,-8.442059878E-05,-1.395250966E-05
3.126,-8.430858055E-05,-1.161452883E-06
3.14,-8.232141387E-05,1.128095555E-05
3.154,-7.855947756E-05,2.310943555E-05
3.168,-7.315917121E-05,3.408044012E-05
3.182,-6.628877496E-05,4.397680244E-05
3.196,-5.814375062E-05,5.261165377E-05
3.21,-4.89416055E-05,5.983155199E-05
3.224,-3.891644529E-05,6.551878033E-05
3.238,-2.831334461E-05,6.959279478E-05
3.252,-1.738266296E-05,7.201081804E-05
3.266,-6.374430737E-06,7.276759624E-05
3.28,4.467076512E-06,7.189435209E-05
3.294,1.490846506E-05,6.945698394E-05
3.308,2.473195149E-05,6.555357489E-05
3.322,3.373960472E-05,6.03112882E-05
3.336,4.175702713E-05,5.388273584E-05
3.35,4.863641488E-05,4.644191496E-05
3.364,5.425895263E-05,3.817981313E-05
3.378,5.853651362E-05,2.929978634E-05
3.392,6.141265164E-05,2.001281531E-05
3.406,6.286288662E-05,1.053274438E-05
3.42,6.289430054E-05,1.071604014E-06
3.434,6.154447405E-05,-8.164886971E-06
3.448,5.887980693E-05,-1.698155058E-05
3.462,5.499327688E-05,-2.519762968E-05
3.476,5.000170119E-05,-3.265024842E-05
3.49,4.404257363E-05,-3.919739343E-05
3.504,3.727055566E-05,-4.472036796E-05
3.518,2.985370563E-05,-4.912568378E-05
3.532,2.196953209E-05,-5.234636797E-05
3.546,1.380095869E-05,-5.434267459E-05
3.56,5.532286856E-06,-5.510220395E-05
3.574,-2.654759876E-06,-5.463944365E-05
3.588,-1.058483027E-05,-5.299475757E-05
3.602,-1.809250456E-05,-5.02328589E-05
3.616,-2.502555135E-05,-4.644081317E-05
3.63,-3.124782316E-05,-4.172562502E-05
3.644,-3.664174065E-05,-3.621146987E-05
3.658,-4.111032512E-05,-3.003663661E-05
3.672,-4.457874921E-05,-2.335025196E-05
3.686,-4.699538614E-05,-1.630885931E-05
3.7,-4.833234851E-05,-9.072926075E-06
3.714,-4.858551821E-05,-1.803353119E-06
3.728,-4.777407913E-05,5.341942073E-06
3.742,-4.593957406E-05,1.221130011E-05
3.756,-4.314451638E-05,1.866238829E-05
3.77,-3.947059514E-05,2.456500489E-05
3.784,-3.501651972E-05,2.980356728E-05
3.798,-2.989555607E-05,3.427924002E-05
3.812,-2.423281214E-05,3.791166676E-05
3.826,-1.816233345E-05,4.064027878E-05
3.84,-1.182407252E-05,4.24251622E-05
3.854,-5.360797363E-06,4.324747485E-05
3.868,1.084996389E-06,4.310941326E-05
3.882,7.37410574E-06,4.203373934E-05
3.896,1.337351214E-05,4.00628849E-05
3.91,1.895908738E-05,3.725766051E-05
3.924,2.4018061E-05,3.369560271E-05
3.938,2.845120239E-05,2.946900044E-05
3.952,3.217467744E-05,2.468264718E-05
3.966,3.512154656E-05,1.945137056E-05
3.98,3.724287937E-05,1.389739437E-05
3.994,3.850846887E-05,8.147591026E-06
4.008,3.890713696E-05,2.330683597E-06
4.022,3.844663155E-05,-3.425543257E-06
4.036,3.715312368E-05,-8.996965056E-06
4.05,3.507032173E-05,-1.426571589E-05
4.064,3.225822697E-05,-1.912261061E-05
4.078,2.879156236E-05,-2.346934244E-05
4.092,2.475791243E-05,-2.72204129E-05
4.106,2.025561807E-05,-3.030475709E-05
4.12,1.539147425E-05,-3.266703429E-05
4.134,1.027828259E-05,-3.42685612E-05
4.148,5.032312837E-06,-3.508787305E-05
4.162,-2.292711765E-07,-3.512090568E-05
4.176,-5.39096565E-06,-3.438080005E-05
4.19,-1.034140643E-05,-3.289733846E-05
4.204,-1.497572194E-05,-3.071602966E-05
4.218,-1.919771045E-05,-2.789686723E-05
4.232,-2.29217971E-05,-2.451279238E-05
4.246,-2.607473134E-05,-2.06478984E-05
4.26,-2.859699133E-05,-1.639541897E-05
4.274,-3.044386897E-05,-1.185554692E-05
4.288,-3.158621582E-05,-7.133133051E-06
4.302,-3.201083853E-05,-2.33531673E-06
4.316,-3.172053928E-05,2.430859134E-06
4.33,-3.073380554E-05,7.060796372E-06
4.344,-2.908416004E-05,1.145460217E-05
4.358,-2.681919006E-05,1.551921352E-05
4.372,-2.399928142E-05,1.917034068E-05
4.386,-2.069608899E-05,2.233418914E-05
4.4,-1.699078099E-05,2.494892521E-05
4.414,-1.297209875E-05,2.696585609E-05
4.428,-8.734277517E-06,2.835030231E-05
4.442,-4.374876046E-06,2.908214726E-05
4.456,7.435511373E-09,2.9156056E-05
4.47,4.315079747E-06,2.858136304E-05
4.484,8.453719246E-06,2.738163608E-05
