"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.0181948930232233,1.79195446917283
1.01,0.0181816892397988,1.59201811922024
1.02,0.0181682931889573,1.39206316364492
1.03,0.0181547071953612,1.19209021825808
1.04,0.0181409334860315,0.992099874971321
1.05,0.0181269742133116,0.792092703227167
1.06,0.0181128314338354,0.592069251674994
1.07,0.018098507136733,0.392030047527434
1.08,0.0180840032351601,0.191975599301391
1.09,0.0180693215649838,-0.00809360317392413
1.1,0.018054463919082,-0.208177087667413
1.11,0.018039431993092,-0.40827439888628
1.12,0.0180242274623561,-0.608385097168007
1.13,0.0180088519273459,-0.808508758340268
1.14,0.0179933069283907,-1.00864497253648
1.15,0.0179775939807894,-1.20879334474571
1.16,0.0179617145239889,-1.40895349214825
1.17,0.0179456699743575,-1.60912504525605
1.18,0.0179294617059425,-1.80930764658447
1.19,0.0179130910357719,-2.00950095042665
1.2,0.0178965592721321,-2.20970462175614
1.21,0.0178798676499666,-2.4099183368396
1.22,0.0178630174069338,-2.61014178169096
1.23,0.0178460097231032,-2.81037465224626
1.24,0.0178288457522341,-3.01061665380478
1.25,0.0178115266385893,3.07231780639948
1.26,0.017794053478149,2.87205839119746
1.27,0.0177764273442199,2.67179067652054
1.28,0.0177586492989342,2.47151492370625
1.29,0.0177407203612104,2.27123138504728
1.3,0.0177226415346254,2.07094030764523
1.31,0.0177044138137194,1.87064192983044
1.32,0.0176860381492493,1.6703364840631
1.33,0.0176675155085368,1.47002419589766
1.34,0.0176488468027407,1.26970528500356
1.35,0.0176300329505898,1.06937996496666
1.36,0.0176110748310542,0.869048443219629
1.37,0.0175919733385926,0.668710922130111
1.38,0.0175727293433671,0.468367598737026
1.39,0.0175533436711601,0.268018664780334
1.4,0.0175338171742175,0.0676643068189648
1.41,0.0175141506764935,-0.132695292969429
1.42,0.0174943449774328,-0.333059957277161
1.43,0.0174744008912528,-0.533429512814525
1.44,0.0174543191967663,-0.733803791092708
1.45,0.0174341006798718,-0.934182626966937
1.46,0.0174137461125049,-1.13456586068073
1.47,0.0173932562366991,-1.33495333444304
1.48,0.0173726318130803,-1.53534489550135
1.49,0.017351873595205,-1.73574039415582
1.5,0.0173309822989876,-1.93613968417359
1.51,0.0173099586622306,-2.13654262266487
1.52,0.0172888033980695,-2.33694906983622
1.53,0.0172675172180825,-2.53735888959141
1.54,0.0172461008374493,-2.73777194775248
1.55,0.0172245549414128,-2.93818811354671
1.56,0.0172028802409555,-3.13860725935241
1.57,0.0171810774030695,2.94415604748321
1.58,0.0171591471311568,2.74373131520445
1.59,0.0171370900996747,2.54330397137392
1.6,0.0171149069737314,2.34287413343022
1.61,0.0170925984200458,2.14244191670779
1.62,0.0170701651138097,1.94200743471813
1.63,0.0170476077026149,1.74157079826759
1.64,0.0170249268640605,1.54113211593642
1.65,0.0170021232282183,1.34069149464703
1.66,0.0169791974568873,1.14024903913469
1.67,0.0169561502047793,0.939804852544115
1.68,0.0169329820936034,0.739359035164957
1.69,0.0169096937826369,0.538911687056912
1.7,0.0168862859105275,0.33846290476266
1.71,0.0168627591015904,0.13801278472356
1.72,0.0168391140016831,-0.0624385791890866
1.73,0.0168153512296473,-0.262891094462288
1.74,0.0167914714224646,-0.463344670041937
1.75,0.0167674752137445,-0.663799216438654
1.76,0.0167433632166396,-0.864254645345356
1.77,0.0167191360640784,-1.06471086993005
1.78,0.0166947943784703,-1.26516780548628
1.79,0.0166703387819795,-1.46562536762414
1.8,0.0166457698907844,-1.66608347338729
1.81,0.0166210883297786,-1.86654204128542
1.82,0.0165962947101981,-2.06700099096449
1.83,0.0165713896448325,-2.26746024331251
1.84,0.0165463737694311,-2.46791972002588
1.85,0.0165212476833091,-2.66837934432525
1.86,0.0164960120016833,-2.86883903969923
1.87,0.0164706673471468,-3.06929873157851
1.88,0.0164452143317846,3.01342696144141
1.89,0.0164196535605607,2.81296749791308
1.9,0.0163939856542998,2.61250825717444
1.91,0.0163682112244707,2.41204931083621
1.92,0.0163423308902714,2.21159072852733
1.93,0.0163163452506408,2.01113258063768
1.94,0.016290254917543,1.81067493566313
1.95,0.0162640605151154,1.61021786131124
1.96,0.0162377626561041,1.40976142501364
1.97,0.0162113619337753,1.20930569307274
1.98,0.016184858981983,1.00885073153097
1.99,0.0161582544044027,0.808396605047506
2,0.0161315488114293,0.607943378869456
2.01,0.0161047428218131,0.407491115825859
2.02,0.0160778370462773,0.207039879524762
2.03,0.0160508320990033,0.00658973238606939
2.04,0.0160237285884226,-0.193859263545995
2.05,0.0159965271353577,-0.39430704703401
2.06,0.0159692283533398,-0.594753557175584
2.07,0.0159418328642647,-0.795198733628391
2.08,0.0159143412724895,-0.995642516165665
2.09,0.0158867542050477,-1.19608484616434
2.1,0.0158590722747032,-1.39652566445314
2.11,0.0158312960959766,-1.59696491265635
2.12,0.0158034262940434,-1.79740253287486
2.13,0.0157754634790018,-1.99783846772781
2.14,0.0157474082830768,-2.19827265988079
2.15,0.0157192613268368,-2.39870505250257
2.16,0.0156910232183875,-2.59913558986339
2.17,0.0156626945945931,-2.79956421563342
2.18,0.0156342760658896,-2.99999087418642
2.19,0.0156057682674839,3.08276979684681
2.2,0.0155771718120694,2.88234723788812
2.21,0.0155484873395146,2.68192681085887
2.22,0.0155197154668315,2.48150856983266
2.23,0.0154908568268126,2.28109256935163
2.24,0.0154619120532078,2.08067886218034
2.25,0.0154328817565363,1.88026750280552
2.26,0.0154037665883166,1.67985854365246
2.27,0.0153745671702821,1.47945203800469
2.28,0.0153452841334355,1.27904803855755
2.29,0.0153159181092034,1.07864659753915
2.3,0.0152864697392547,0.878247767366608
2.31,0.0152569396639649,0.677851600371138
2.32,0.0152273285093754,0.477458148033593
2.33,0.0151976369090378,0.277067462309843
2.34,0.0151678655111647,0.0766795943760166
2.35,0.0151380149605866,-0.123705404229617
2.36,0.0151080858861769,-0.324087482420997
2.37,0.0150780789344274,-0.524466589241936
2.38,0.0150479947504168,-0.724842673694793
2.39,0.0150178339815889,-0.925215684738217
2.4,0.014987597264846,-1.12558557219561
2.41,0.0149572852496567,-1.32595228544787
2.42,0.0149268985859947,-1.52631577405955
2.43,0.0148964379197756,-1.72667598769332
2.44,0.0148659039042119,-1.92703287622562
2.45,0.0148352971919939,-2.12738638922746
2.46,0.0148046184218357,-2.32773647721624
2.47,0.014773868263553,-2.52808308965933
2.48,0.0147430473640879,-2.72842617686212
2.49,0.0147121563852437,-2.92876568907198
2.5,0.0146811959766841,-3.12910157626459
2.51,0.0146501667992077,2.95375151847119
2.52,0.0146190695127416,2.75342303055121
2.53,0.0145879047736756,2.55309831674304
2.54,0.0145566732517856,2.35277742662406
2.55,0.014525375599883,2.15246041057446
2.56,0.0144940124905524,1.95214731752685
2.57,0.0144625845850008,1.75183819746088
2.58,0.0144310925437132,1.55153310001687
2.59,0.0143995370485217,1.35123207480601
2.6,0.0143679187649087,1.15093517179624
2.61,0.0143362383483724,0.950642440247841
2.62,0.0143044964850655,0.750353930337686
2.63,0.0142726938372693,0.550069691928019
